# ---------------------------------------------------------
# bandgap raw 221  ->  rail now 5.0339 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2964,2.23952,2.26944,0.02992,0.02922,0.00000,5.0339
2,0.5558,2.27870,2.33465,0.05596,0.05480,0.00000,5.0339
3,0.8292,2.30604,2.38881,0.08276,0.08176,0.00000,5.0339
4,1.3152,2.35582,2.48705,0.13123,0.12969,0.00000,5.0339
5,1.5411,2.37848,2.53091,0.15243,0.15197,0.00000,5.0339
6,1.7561,2.39069,2.56655,0.17586,0.17317,0.00000,5.0339
7,1.9836,2.40859,2.60518,0.19660,0.19560,0.00000,5.0339
8,2.3395,2.43754,2.66909,0.23155,0.23070,0.00000,5.0339
9,2.5397,2.45145,2.70343,0.25198,0.25044,0.00000,5.0339
10,2.7329,2.46282,2.73308,0.27026,0.26949,0.00000,5.0339
11,2.9347,2.47687,2.76680,0.28992,0.28939,0.00000,5.0339
12,3.2867,2.49938,2.82633,0.32695,0.32411,0.00000,5.0339
13,3.4854,2.50706,2.85129,0.34423,0.34369,0.00000,5.0339
14,3.6458,2.51781,2.88032,0.36251,0.35952,0.00000,5.0339
15,3.8110,2.52672,2.90536,0.37864,0.37580,0.00000,5.0339
16,5.3805,2.60676,3.14056,0.53380,0.53058,0.00000,5.0339
17,5.5309,2.61129,3.15838,0.54709,0.54540,0.00000,5.0339
18,5.6633,2.61675,3.17743,0.56069,0.55846,0.00000,5.0339
19,5.7817,2.62228,3.19541,0.57313,0.57013,0.00000,5.0339
20,6.0356,2.63480,3.23389,0.59909,0.59517,0.00000,5.0339
21,6.1579,2.64094,3.25056,0.60961,0.60723,0.00000,5.0339
22,6.2810,2.64478,3.26784,0.62306,0.61937,0.00000,5.0339
23,6.3955,2.64962,3.28359,0.63396,0.63066,0.00000,5.0339
24,6.5786,2.65761,3.31047,0.65286,0.64871,0.00000,5.0339
25,6.6527,2.65038,3.31084,0.66046,0.65602,0.00000,5.0113
26,6.8138,2.66575,3.34035,0.67460,0.67191,0.00000,5.0339
27,6.9049,2.66959,3.35433,0.68474,0.68090,0.00000,5.0339
28,7.0986,2.66766,3.37155,0.70389,0.69999,0.00000,5.0113
29,7.2375,2.68250,3.39980,0.71730,0.71369,0.00000,5.0339
30,7.3357,2.68534,3.41255,0.72721,0.72337,0.00000,5.0339
31,7.4370,2.69095,3.42784,0.73689,0.73336,0.00000,5.0339
32,6.9719,2.67351,3.36378,0.69027,0.68750,0.00000,5.0339
33,7.0552,2.66399,3.36345,0.69946,0.69571,0.00000,5.0113
34,7.1838,2.68119,3.39366,0.71247,0.70839,0.00000,5.0339
35,7.2812,2.68496,3.40702,0.72207,0.71800,0.00000,5.0339
36,7.4468,2.68188,3.42049,0.73861,0.73433,0.00000,5.0113
37,7.5623,2.68464,3.43311,0.74847,0.74572,0.00000,5.0113
38,7.6924,2.70039,3.46210,0.76170,0.75855,0.00000,5.0339
39,7.7750,2.70324,3.47454,0.77130,0.76669,0.00000,5.0339
40,7.8911,2.69565,3.47830,0.78265,0.77814,0.00000,5.0113
41,7.9919,2.69901,3.49115,0.79213,0.78808,0.00000,5.0113
42,8.0710,2.70115,3.50132,0.80016,0.79588,0.00000,5.0113
43,8.1594,2.70658,3.51516,0.80857,0.80460,0.00000,5.0113
44,8.3393,2.71056,3.53733,0.82677,0.82234,0.00000,5.0113
45,8.4300,2.71714,3.54934,0.83220,0.83128,0.00000,5.0113
46,8.4959,2.71752,3.55928,0.84176,0.83778,0.00000,5.0113
47,8.5890,2.72027,3.57159,0.85132,0.84696,0.00000,5.0113
48,9.3458,2.74596,3.67336,0.92740,0.92159,0.00000,5.0113
49,9.4669,2.76100,3.69914,0.93814,0.93353,0.00000,5.0339
50,9.4939,2.75024,3.69156,0.94132,0.93620,0.00000,5.0113
51,9.5699,2.75208,3.70020,0.94812,0.94369,0.00000,5.0113
52,9.6924,2.75789,3.71764,0.95975,0.95577,0.00000,5.0113
53,9.7638,2.75858,3.72643,0.96785,0.96281,0.00000,5.0113
54,9.8688,2.77406,3.75152,0.97747,0.97316,0.00000,5.0339
55,9.8816,2.76363,3.74341,0.97978,0.97443,0.00000,5.0113
56,10.0394,2.77920,3.77211,0.99291,0.98999,0.00000,5.0339
57,10.0266,2.76967,3.76428,0.99461,0.98873,0.00000,5.0113
58,10.1019,2.77166,3.77239,1.00073,0.99614,0.00000,5.0113
59,10.1755,2.77097,3.77927,1.00830,1.00341,0.00000,5.0113
60,10.2949,2.77334,3.79380,1.02046,1.01518,0.00000,5.0113
61,10.3523,2.77762,3.80328,1.02566,1.02084,0.00000,5.0113
62,10.4113,2.77754,3.80848,1.03094,1.02665,0.00000,5.0113
63,10.4562,2.78030,3.81651,1.03621,1.03109,0.00000,5.0113
# i_max=10.456 mA  v_die@i_max=2.7803 V  rail 5.0113 to 5.0339 V  sag=22.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
