# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3503,1.76228,1.79689,0.03462,0.03454,0.00000,5.0568
2,0.6703,1.78080,1.84782,0.06702,0.06609,0.00000,5.0339
3,0.9739,1.80904,1.90577,0.09673,0.09604,0.00000,5.0568
4,1.5653,1.82674,1.98247,0.15573,0.15435,0.00000,5.0339
5,1.8472,1.83626,2.02026,0.18400,0.18216,0.00000,5.0339
6,2.0996,1.84640,2.05537,0.20896,0.20704,0.00000,5.0339
7,2.3948,1.85654,2.09385,0.23731,0.23616,0.00000,5.0339
8,2.8451,1.86945,2.15246,0.28301,0.28055,0.00000,5.0339
9,3.0982,1.87336,2.18203,0.30867,0.30552,0.00000,5.0339
10,3.3420,1.88404,2.21590,0.33186,0.32956,0.00000,5.0339
11,3.5936,1.88673,2.24355,0.35683,0.35437,0.00000,5.0339
12,4.0742,1.89863,2.30147,0.40284,0.40176,0.00000,5.0339
13,4.2892,1.90601,2.33158,0.42557,0.42296,0.00000,5.0339
14,4.5307,1.91069,2.35800,0.44731,0.44677,0.00000,5.0339
15,4.7387,1.91346,2.38404,0.47059,0.46728,0.00000,5.0339
16,6.7977,1.94361,2.61806,0.67445,0.67032,0.00000,5.0113
17,7.0039,1.95540,2.65004,0.69465,0.69065,0.00000,5.0339
18,7.1490,1.95171,2.66096,0.70924,0.70496,0.00000,5.0113
19,7.3320,1.95531,2.68076,0.72546,0.72301,0.00000,5.0113
20,7.6856,1.96142,2.72037,0.75895,0.75788,0.00000,5.0113
21,7.8415,1.96196,2.73949,0.77753,0.77325,0.00000,5.0113
22,8.0004,1.96486,2.75738,0.79252,0.78892,0.00000,5.0113
23,8.1547,1.96601,2.77466,0.80865,0.80414,0.00000,5.0113
24,8.4285,1.97503,2.80678,0.83174,0.83113,0.00000,5.0113
25,8.5704,1.97335,2.82360,0.85025,0.84512,0.00000,5.0113
26,8.7309,1.97351,2.83889,0.86539,0.86095,0.00000,5.0113
27,8.9170,1.98750,2.87049,0.88299,0.87930,0.00000,5.0339
28,9.1713,1.98291,2.89204,0.90913,0.90439,0.00000,5.0113
29,9.2923,1.98620,2.90664,0.92044,0.91631,0.00000,5.0113
30,9.4427,1.98834,2.92339,0.93505,0.93115,0.00000,5.0113
31,9.5815,1.99094,2.94036,0.94942,0.94484,0.00000,5.0113
32,8.9364,1.98138,2.86749,0.88611,0.88122,0.00000,5.0113
33,9.0806,1.98345,2.88393,0.90049,0.89544,0.00000,5.0113
34,9.2349,1.98597,2.90083,0.91486,0.91066,0.00000,5.0113
35,9.3722,1.98643,2.91597,0.92954,0.92419,0.00000,5.0113
36,9.7029,2.00271,2.96221,0.95949,0.95680,0.00000,5.0339
37,9.7886,1.99446,2.96353,0.96908,0.96525,0.00000,5.0113
38,9.9212,1.99568,2.97898,0.98330,0.97833,0.00000,5.0113
39,10.0282,1.99759,2.99251,0.99492,0.98888,0.00000,5.0113
40,10.2670,2.00096,3.01782,1.01687,1.01243,0.00000,5.0113
41,10.3864,2.00249,3.03013,1.02765,1.02421,0.00000,5.0113
42,10.5074,2.00432,3.04535,1.04103,1.03614,0.00000,5.0113
43,10.6214,2.00723,3.05942,1.05219,1.04738,0.00000,5.0113
44,10.8664,2.00937,3.08588,1.07651,1.07154,0.00000,5.0113
45,10.9990,2.01113,3.10109,1.08997,1.08462,0.00000,5.0113
46,11.1146,2.01120,3.11218,1.10098,1.09601,0.00000,5.0113
47,11.2169,2.01541,3.12679,1.11138,1.10610,0.00000,5.0113
48,12.3064,2.03009,3.24913,1.21904,1.21354,0.00000,5.0113
49,12.4103,2.03185,3.26045,1.22860,1.22378,0.00000,5.0113
50,12.4964,2.03223,3.27008,1.23785,1.23227,0.00000,5.0113
51,12.6019,2.03475,3.28278,1.24802,1.24267,0.00000,5.0113
52,12.7980,2.03560,3.30212,1.26653,1.26202,0.00000,5.0113
53,12.8787,2.03774,3.31405,1.27631,1.26997,0.00000,5.0113
54,12.9779,2.03881,3.32346,1.28465,1.27976,0.00000,5.0113
55,13.0563,2.03873,3.33470,1.29597,1.28748,0.00000,5.0113
56,13.1982,2.04210,3.34861,1.30652,1.30147,0.00000,5.0113
57,13.2866,2.04362,3.36077,1.31715,1.31019,0.00000,5.0113
58,13.3913,2.04370,3.36964,1.32594,1.32051,0.00000,5.0113
59,13.4564,2.04454,3.37935,1.33481,1.32694,0.00000,5.0113
60,13.6378,2.04607,3.39702,1.35095,1.34483,0.00000,5.0113
61,13.7255,2.04737,3.40742,1.36004,1.35347,0.00000,5.0113
62,13.7937,2.05142,3.41759,1.36616,1.36020,0.00000,5.0113
63,13.8821,2.04890,3.42516,1.37626,1.36891,0.00000,5.0113
# i_max=13.882 mA  v_die@i_max=2.0489 V  rail 5.0113 to 5.0568 V  sag=45.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
