# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2810,2.50632,2.53479,0.02847,0.02771,0.00000,5.0113
2,0.4958,2.54854,2.59789,0.04935,0.04889,0.00000,5.0339
3,0.7489,2.56521,2.63960,0.07439,0.07385,0.00000,5.0339
4,1.1929,2.59908,2.71817,0.11909,0.11764,0.00000,5.0339
5,1.3986,2.60860,2.74859,0.13999,0.13791,0.00000,5.0339
6,1.6221,2.62013,2.78185,0.16172,0.15996,0.00000,5.0339
7,1.8031,2.61865,2.79898,0.18033,0.17781,0.00000,5.0113
8,2.1432,2.64670,2.86097,0.21426,0.21135,0.00000,5.0339
9,2.3503,2.66915,2.90292,0.23377,0.23176,0.00000,5.0568
10,2.5304,2.66475,2.91535,0.25060,0.24952,0.00000,5.0339
11,2.6947,2.67113,2.93939,0.26826,0.26573,0.00000,5.0339
12,3.0671,2.68557,2.99017,0.30459,0.30244,0.00000,5.0339
13,3.2345,2.69241,3.01329,0.32088,0.31896,0.00000,5.0339
14,3.3864,2.70116,3.03740,0.33624,0.33394,0.00000,5.0339
15,3.5422,2.70477,3.05784,0.35306,0.34930,0.00000,5.0339
16,5.0386,2.75839,3.25954,0.50116,0.49685,0.00000,5.0339
17,5.1788,2.76300,3.27844,0.51544,0.51068,0.00000,5.0339
18,5.2832,2.76784,3.29373,0.52589,0.52097,0.00000,5.0339
19,5.4288,2.77168,3.31170,0.54002,0.53534,0.00000,5.0339
20,5.6820,2.77690,3.34150,0.56460,0.56030,0.00000,5.0339
21,5.7594,2.76951,3.34188,0.57237,0.56794,0.00000,5.0113
22,5.8618,2.77494,3.35748,0.58254,0.57803,0.00000,5.0113
23,6.0278,2.78834,3.38705,0.59871,0.59441,0.00000,5.0339
24,6.1844,2.79603,3.41132,0.61530,0.60984,0.00000,5.0339
25,6.3199,2.80040,3.42615,0.62574,0.62321,0.00000,5.0339
26,6.4259,2.79871,3.43683,0.63811,0.63366,0.00000,5.0339
27,6.5209,2.80524,3.45288,0.64764,0.64303,0.00000,5.0339
28,6.7258,2.81085,3.47900,0.66814,0.66323,0.00000,5.0339
29,6.8333,2.81239,3.49044,0.67805,0.67383,0.00000,5.0339
30,6.8884,2.80423,3.48901,0.68478,0.67927,0.00000,5.0113
31,7.0257,2.81761,3.51548,0.69787,0.69280,0.00000,5.0339
32,6.5488,2.79421,3.44450,0.65029,0.64578,0.00000,5.0113
33,6.6473,2.79842,3.45857,0.66015,0.65549,0.00000,5.0113
34,6.7811,2.81208,3.48537,0.67329,0.66868,0.00000,5.0339
35,6.8761,2.81531,3.49774,0.68243,0.67805,0.00000,5.0339
36,7.0802,2.82076,3.52355,0.70279,0.69818,0.00000,5.0339
37,7.1451,2.80928,3.51867,0.70940,0.70458,0.00000,5.0113
38,7.2397,2.81417,3.53259,0.71842,0.71391,0.00000,5.0113
39,7.3606,2.82890,3.55896,0.73006,0.72583,0.00000,5.0339
40,7.4985,2.83274,3.57685,0.74411,0.73943,0.00000,5.0339
41,7.6060,2.83451,3.58884,0.75433,0.75003,0.00000,5.0339
42,7.6445,2.82388,3.58222,0.75834,0.75382,0.00000,5.0113
43,7.7618,2.84035,3.61096,0.77061,0.76539,0.00000,5.0339
44,7.9355,2.84426,3.63216,0.78789,0.78252,0.00000,5.0339
45,8.0227,2.84618,3.64222,0.79604,0.79112,0.00000,5.0339
46,8.0501,2.83558,3.63559,0.80001,0.79382,0.00000,5.0113
47,8.1746,2.85095,3.66273,0.81178,0.80610,0.00000,5.0339
48,8.9224,2.87099,3.75613,0.88514,0.87984,0.00000,5.0339
49,8.9558,2.85959,3.74907,0.88947,0.88313,0.00000,5.0113
50,9.0294,2.86173,3.75694,0.89521,0.89039,0.00000,5.0113
51,9.0806,2.86372,3.76581,0.90209,0.89544,0.00000,5.0113
52,9.2295,2.86655,3.78164,0.91509,0.91012,0.00000,5.0113
53,9.2799,2.86777,3.78829,0.92052,0.91509,0.00000,5.0113
54,9.3326,2.86976,3.79785,0.92809,0.92029,0.00000,5.0113
55,9.4164,2.87098,3.80534,0.93436,0.92855,0.00000,5.0113
56,9.5094,2.87236,3.81643,0.94407,0.93772,0.00000,5.0113
57,9.5715,2.87527,3.82454,0.94927,0.94384,0.00000,5.0113
58,9.6686,2.89012,3.84884,0.95872,0.95342,0.00000,5.0339
59,9.6777,2.87924,3.83914,0.95990,0.95432,0.00000,5.0113
60,9.8033,2.88047,3.85214,0.97168,0.96670,0.00000,5.0113
61,9.8522,2.88238,3.85986,0.97749,0.97152,0.00000,5.0113
62,9.9142,2.88261,3.86629,0.98368,0.97764,0.00000,5.0113
63,9.9747,2.88490,3.87332,0.98842,0.98360,0.00000,5.0113
# i_max=9.975 mA  v_die@i_max=2.8849 V  rail 5.0113 to 5.0568 V  sag=45.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
