# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2972,2.22240,2.25217,0.02977,0.02931,0.00000,5.0113
2,0.5558,2.27340,2.32966,0.05626,0.05480,0.00000,5.0339
3,0.8315,2.30082,2.38366,0.08284,0.08199,0.00000,5.0339
4,1.3160,2.34890,2.48060,0.13169,0.12977,0.00000,5.0339
5,1.5435,2.36826,2.52169,0.15343,0.15220,0.00000,5.0339
6,1.7639,2.38516,2.56132,0.17617,0.17394,0.00000,5.0339
7,1.9882,2.40290,2.60004,0.19714,0.19606,0.00000,5.0339
8,2.3450,2.42710,2.66072,0.23362,0.23124,0.00000,5.0339
9,2.5483,2.43939,2.69352,0.25413,0.25129,0.00000,5.0339
10,2.7399,2.45106,2.72332,0.27226,0.27018,0.00000,5.0339
11,2.9378,2.46666,2.75750,0.29085,0.28969,0.00000,5.0339
12,3.2992,2.48717,2.81603,0.32887,0.32533,0.00000,5.0339
13,3.4885,2.49592,2.84192,0.34600,0.34400,0.00000,5.0339
14,3.6731,2.50714,2.87057,0.36343,0.36220,0.00000,5.0339
15,3.8375,2.51474,2.89615,0.38141,0.37841,0.00000,5.0339
16,5.3992,2.59624,3.13265,0.53641,0.53242,0.00000,5.0339
17,5.5394,2.60123,3.15170,0.55047,0.54624,0.00000,5.0339
18,5.6571,2.59318,3.15539,0.56220,0.55784,0.00000,5.0113
19,5.7981,2.61437,3.19003,0.57566,0.57175,0.00000,5.0339
20,6.0722,2.62343,3.22559,0.60216,0.59878,0.00000,5.0339
21,6.1813,2.62911,3.24257,0.61346,0.60954,0.00000,5.0339
22,6.3098,2.63403,3.25878,0.62475,0.62221,0.00000,5.0339
23,6.4290,2.63864,3.27652,0.63788,0.63396,0.00000,5.0339
24,6.5868,2.63417,3.28790,0.65373,0.64952,0.00000,5.0113
25,6.6946,2.63883,3.30266,0.66382,0.66015,0.00000,5.0113
26,6.8403,2.65500,3.33290,0.67790,0.67452,0.00000,5.0339
27,6.9338,2.66061,3.34895,0.68835,0.68374,0.00000,5.0339
28,7.1358,2.65482,3.36291,0.70810,0.70366,0.00000,5.0113
29,7.2420,2.66063,3.37813,0.71750,0.71414,0.00000,5.0113
30,7.3390,2.66399,3.39166,0.72767,0.72370,0.00000,5.0113
31,7.4413,2.66751,3.40474,0.73723,0.73379,0.00000,5.0113
32,6.9699,2.64809,3.34066,0.69258,0.68730,0.00000,5.0113
33,7.0908,2.65459,3.35741,0.70282,0.69923,0.00000,5.0113
34,7.1901,2.65879,3.37209,0.71330,0.70902,0.00000,5.0113
35,7.2901,2.66070,3.38402,0.72331,0.71888,0.00000,5.0113
36,7.4871,2.67057,3.41346,0.74289,0.73830,0.00000,5.0113
37,7.5925,2.67248,3.42562,0.75314,0.74870,0.00000,5.0113
38,7.6887,2.67684,3.43938,0.76254,0.75818,0.00000,5.0113
39,7.7802,2.67883,3.45138,0.77256,0.76721,0.00000,5.0113
40,7.9299,2.68494,3.47188,0.78693,0.78196,0.00000,5.0113
41,8.0322,2.68953,3.48434,0.79481,0.79206,0.00000,5.0113
42,8.1411,2.70377,3.51056,0.80679,0.80280,0.00000,5.0339
43,8.2377,2.70662,3.52301,0.81639,0.81232,0.00000,5.0339
44,8.3835,2.70001,3.53144,0.83144,0.82670,0.00000,5.0113
45,8.4347,2.70498,3.54284,0.83786,0.83174,0.00000,5.0113
46,8.5727,2.71883,3.56963,0.85080,0.84535,0.00000,5.0339
47,8.6309,2.70895,3.56494,0.85598,0.85109,0.00000,5.0113
48,9.3970,2.73572,3.66755,0.93184,0.92664,0.00000,5.0113
49,9.4707,2.73832,3.67650,0.93818,0.93390,0.00000,5.0113
50,9.5366,2.74046,3.68636,0.94591,0.94040,0.00000,5.0113
51,9.6033,2.74298,3.69539,0.95241,0.94698,0.00000,5.0113
52,9.7359,2.74558,3.71183,0.96625,0.96005,0.00000,5.0113
53,9.8087,2.74963,3.72138,0.97175,0.96724,0.00000,5.0113
54,9.9039,2.76499,3.74745,0.98246,0.97662,0.00000,5.0339
55,9.9421,2.75132,3.73698,0.98567,0.98039,0.00000,5.0113
56,10.0220,2.75797,3.75098,0.99301,0.98827,0.00000,5.0113
57,10.0739,2.76019,3.75946,0.99928,0.99339,0.00000,5.0113
58,10.1507,2.75934,3.76658,1.00723,1.00096,0.00000,5.0113
59,10.2158,2.76179,3.77422,1.01243,1.00738,0.00000,5.0113
60,10.3829,2.77659,3.80621,1.02962,1.02386,0.00000,5.0339
61,10.4051,2.76737,3.79762,1.03025,1.02604,0.00000,5.0113
62,10.4407,2.76913,3.80489,1.03575,1.02956,0.00000,5.0113
63,10.5028,2.76928,3.81085,1.04156,1.03568,0.00000,5.0113
# i_max=10.503 mA  v_die@i_max=2.7693 V  rail 5.0113 to 5.0339 V  sag=22.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
