# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3548,1.75484,1.78967,0.03483,0.03499,0.00000,5.0339
2,0.6632,1.78288,1.84974,0.06686,0.06540,0.00000,5.0339
3,0.9702,1.80231,1.89928,0.09697,0.09567,0.00000,5.0339
4,1.5645,1.82912,1.98524,0.15612,0.15427,0.00000,5.0339
5,1.8465,1.83926,2.02326,0.18400,0.18208,0.00000,5.0339
6,2.0988,1.84986,2.05951,0.20966,0.20697,0.00000,5.0339
7,2.3909,1.85547,2.09385,0.23838,0.23577,0.00000,5.0339
8,2.8427,1.87006,2.15307,0.28301,0.28032,0.00000,5.0339
9,3.0959,1.87636,2.18518,0.30882,0.30529,0.00000,5.0339
10,3.3420,1.88381,2.21644,0.33263,0.32956,0.00000,5.0339
11,3.5874,1.88965,2.24647,0.35683,0.35375,0.00000,5.0339
12,4.0558,1.89429,2.29530,0.40101,0.39994,0.00000,5.0113
13,4.2877,1.90793,2.33435,0.42642,0.42281,0.00000,5.0339
14,4.5048,1.90392,2.34959,0.44567,0.44421,0.00000,5.0113
15,4.7387,1.91615,2.38735,0.47120,0.46728,0.00000,5.0339
16,6.7938,1.94774,2.62242,0.67468,0.66994,0.00000,5.0113
17,6.9536,1.95026,2.64222,0.69196,0.68569,0.00000,5.0113
18,7.1768,1.96216,2.67485,0.71270,0.70770,0.00000,5.0339
19,7.3173,1.95592,2.68206,0.72614,0.72156,0.00000,5.0113
20,7.7018,1.97168,2.73446,0.76278,0.75947,0.00000,5.0339
21,7.8391,1.96502,2.74278,0.77776,0.77302,0.00000,5.0113
22,7.9896,1.96746,2.75998,0.79252,0.78785,0.00000,5.0113
23,8.1400,1.97014,2.77902,0.80888,0.80269,0.00000,5.0113
24,8.4114,1.97702,2.80907,0.83205,0.82945,0.00000,5.0113
25,8.5409,1.97664,2.82758,0.85094,0.84222,0.00000,5.0113
26,8.7425,1.98674,2.85613,0.86939,0.86209,0.00000,5.0339
27,8.8728,1.98077,2.86114,0.88037,0.87495,0.00000,5.0113
28,9.1558,1.98429,2.89380,0.90951,0.90286,0.00000,5.0113
29,9.2814,1.98826,2.90955,0.92128,0.91524,0.00000,5.0113
30,9.4311,1.99040,2.92622,0.93581,0.93000,0.00000,5.0113
31,9.5746,1.99262,2.94227,0.94965,0.94415,0.00000,5.0113
32,8.9309,1.98123,2.86787,0.88665,0.88068,0.00000,5.0113
33,9.1195,1.99411,2.89976,0.90565,0.89927,0.00000,5.0339
34,9.2248,1.98780,2.90267,0.91486,0.90966,0.00000,5.0113
35,9.3543,1.98826,2.91781,0.92954,0.92243,0.00000,5.0113
36,9.6412,1.99346,2.95076,0.95730,0.95072,0.00000,5.0113
37,9.7738,1.99752,2.96651,0.96900,0.96380,0.00000,5.0113
38,9.8987,1.99759,2.98112,0.98353,0.97611,0.00000,5.0113
39,10.0220,1.99920,2.99527,0.99607,0.98827,0.00000,5.0113
40,10.2430,2.00340,3.02027,1.01687,1.01006,0.00000,5.0113
41,10.3725,2.00585,3.03388,1.02803,1.02283,0.00000,5.0113
42,10.4865,2.00707,3.04864,1.04156,1.03407,0.00000,5.0113
43,10.6175,2.01074,3.06332,1.05258,1.04699,0.00000,5.0113
44,10.8641,2.01235,3.08909,1.07674,1.07131,0.00000,5.0113
45,10.9727,2.01304,3.10392,1.09089,1.08202,0.00000,5.0113
46,11.0828,2.01449,3.11555,1.10106,1.09287,0.00000,5.0113
47,11.2639,2.02530,3.14248,1.11719,1.11073,0.00000,5.0339
48,12.2785,2.03345,3.25265,1.21919,1.21078,0.00000,5.0113
49,12.3902,2.03567,3.26389,1.22822,1.22179,0.00000,5.0113
50,12.4739,2.03498,3.27391,1.23892,1.23005,0.00000,5.0113
51,12.5833,2.03667,3.28454,1.24787,1.24083,0.00000,5.0113
52,12.7670,2.04080,3.30656,1.26576,1.25896,0.00000,5.0113
53,12.8547,2.04072,3.31757,1.27685,1.26760,0.00000,5.0113
54,12.9516,2.04286,3.32743,1.28457,1.27716,0.00000,5.0113
55,13.0377,2.04171,3.33730,1.29558,1.28564,0.00000,5.0113
56,13.1881,2.04531,3.35297,1.30767,1.30048,0.00000,5.0113
57,13.2548,2.04584,3.36238,1.31654,1.30705,0.00000,5.0113
58,13.3494,2.04653,3.37247,1.32594,1.31638,0.00000,5.0113
59,13.4471,2.04599,3.38165,1.33565,1.32602,0.00000,5.0113
60,13.5991,2.04997,3.40061,1.35064,1.34100,0.00000,5.0113
61,13.6929,2.05135,3.41101,1.35966,1.35026,0.00000,5.0113
62,13.7875,2.05379,3.42049,1.36670,1.35959,0.00000,5.0113
63,13.8472,2.05265,3.42791,1.37526,1.36547,0.00000,5.0113
# i_max=13.847 mA  v_die@i_max=2.0526 V  rail 5.0113 to 5.0339 V  sag=22.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
