# ---------------------------------------------------------
# bandgap raw 220.797  ->  rail now 5.0304 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2979,2.22519,2.25465,0.02945,0.02938,0.00000,5.0077
2,0.5548,2.27118,2.32742,0.05624,0.05471,0.00000,5.0222
3,0.8270,2.30026,2.38289,0.08262,0.08155,0.00000,5.0237
4,1.3109,2.34221,2.47346,0.13125,0.12926,0.00000,5.0152
5,1.5366,2.36016,2.51229,0.15213,0.15152,0.00000,5.0063
6,1.7579,2.38487,2.56052,0.17565,0.17335,0.00000,5.0251
7,1.9862,2.39893,2.59563,0.19670,0.19586,0.00000,5.0240
8,2.3314,2.41721,2.64864,0.23143,0.22990,0.00000,5.0046
9,2.5403,2.43793,2.69050,0.25257,0.25050,0.00000,5.0237
10,2.7306,2.44987,2.72075,0.27088,0.26927,0.00000,5.0205
11,2.9321,2.46300,2.75298,0.28997,0.28913,0.00000,5.0237
12,3.2790,2.47797,2.80468,0.32671,0.32334,0.00000,5.0067
13,3.4794,2.49543,2.83953,0.34410,0.34310,0.00000,5.0226
14,3.6606,2.50319,2.86554,0.36235,0.36097,0.00000,5.0194
15,3.8239,2.51363,2.89262,0.37899,0.37708,0.00000,5.0208
16,5.3760,2.58681,3.12030,0.53349,0.53013,0.00000,5.0109
17,5.5030,2.58842,3.13489,0.54647,0.54265,0.00000,5.0028
18,5.6540,2.59806,3.15812,0.56006,0.55754,0.00000,5.0120
19,5.7658,2.60004,3.17174,0.57170,0.56857,0.00000,5.0039
20,6.0337,2.61088,3.20786,0.59697,0.59499,0.00000,5.0039
21,6.1530,2.61937,3.22933,0.60996,0.60675,0.00000,5.0116
22,6.2831,2.62496,3.24675,0.62180,0.61958,0.00000,5.0134
23,6.4053,2.63149,3.26657,0.63507,0.63163,0.00000,5.0162
24,6.5722,2.63322,3.28444,0.65121,0.64808,0.00000,5.0035
25,6.6915,2.64182,3.30442,0.66260,0.65985,0.00000,5.0113
26,6.8078,2.64482,3.31996,0.67514,0.67132,0.00000,5.0130
27,6.8930,2.64632,3.32986,0.68354,0.67972,0.00000,5.0032
28,7.1342,2.65798,3.36515,0.70717,0.70350,0.00000,5.0123
29,7.2295,2.65956,3.37415,0.71458,0.71290,0.00000,5.0035
30,7.3242,2.66235,3.38719,0.72484,0.72224,0.00000,5.0032
31,7.4347,2.66777,3.40381,0.73603,0.73313,0.00000,5.0077
32,6.9457,2.64854,3.33765,0.68911,0.68491,0.00000,5.0032
33,7.0793,2.65284,3.35338,0.70053,0.69809,0.00000,5.0035
34,7.1800,2.65643,3.36766,0.71122,0.70802,0.00000,5.0035
35,7.2811,2.66301,3.38475,0.72174,0.71799,0.00000,5.0099
36,7.4783,2.66747,3.40826,0.74079,0.73744,0.00000,5.0032
37,7.5989,2.67604,3.42919,0.75315,0.74932,0.00000,5.0155
38,7.6776,2.67540,3.43523,0.75983,0.75708,0.00000,5.0039
39,7.7687,2.67666,3.44754,0.77088,0.76607,0.00000,5.0042
40,7.9255,2.68611,3.47154,0.78543,0.78153,0.00000,5.0084
41,8.0189,2.68789,3.47986,0.79197,0.79074,0.00000,5.0028
42,8.0915,2.68861,3.49002,0.80141,0.79790,0.00000,5.0032
43,8.1940,2.69251,3.50349,0.81099,0.80801,0.00000,5.0039
44,8.3673,2.69827,3.52696,0.82868,0.82510,0.00000,5.0028
45,8.4290,2.70251,3.53781,0.83531,0.83118,0.00000,5.0032
46,8.5188,2.70365,3.54804,0.84439,0.84004,0.00000,5.0032
47,8.6133,2.70755,3.56079,0.85325,0.84935,0.00000,5.0032
48,9.3843,2.73312,3.66279,0.92966,0.92539,0.00000,5.0032
49,9.4540,2.73579,3.67134,0.93554,0.93226,0.00000,5.0032
50,9.5197,2.73805,3.68129,0.94324,0.93874,0.00000,5.0035
51,9.5949,2.73961,3.68966,0.95005,0.94615,0.00000,5.0032
52,9.7133,2.74393,3.70694,0.96302,0.95783,0.00000,5.0035
53,9.7940,2.74698,3.71597,0.96899,0.96578,0.00000,5.0028
54,9.8412,2.74927,3.72452,0.97525,0.97044,0.00000,5.0028
55,9.9201,2.74976,3.73226,0.98249,0.97822,0.00000,5.0032
56,10.0060,2.75503,3.74539,0.99036,0.98669,0.00000,5.0032
57,10.0617,2.75732,3.75371,0.99639,0.99219,0.00000,5.0032
58,10.1261,2.75739,3.76189,1.00449,0.99854,0.00000,5.0024
59,10.1950,2.75797,3.76803,1.01006,1.00533,0.00000,5.0028
60,10.3227,2.76110,3.78352,1.02243,1.01792,0.00000,5.0028
61,10.3823,2.76572,3.79242,1.02670,1.02379,0.00000,5.0032
62,10.4226,2.76659,3.79933,1.03273,1.02777,0.00000,5.0028
63,10.4907,2.76690,3.80581,1.03891,1.03449,0.00000,5.0028
# i_max=10.491 mA  v_die@i_max=2.7669 V  rail 5.0024 to 5.0251 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
