# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3472,1.75084,1.78554,0.03470,0.03424,0.00000,5.0205
2,0.6666,1.77931,1.84634,0.06703,0.06573,0.00000,5.0208
3,0.9683,1.80070,1.89726,0.09656,0.09548,0.00000,5.0226
4,1.5596,1.82600,1.98178,0.15578,0.15379,0.00000,5.0247
5,1.8396,1.83463,2.01795,0.18332,0.18141,0.00000,5.0183
6,2.0929,1.84615,2.05498,0.20883,0.20638,0.00000,5.0226
7,2.3838,1.84951,2.08580,0.23629,0.23507,0.00000,5.0144
8,2.8338,1.86388,2.14539,0.28151,0.27944,0.00000,5.0159
9,3.0873,1.86951,2.17662,0.30712,0.30444,0.00000,5.0127
10,3.3204,1.87487,2.20451,0.32964,0.32743,0.00000,5.0060
11,3.5801,1.88581,2.24184,0.35603,0.35304,0.00000,5.0233
12,4.0504,1.89219,2.29275,0.40055,0.39941,0.00000,5.0063
13,4.2609,1.89804,2.32103,0.42299,0.42017,0.00000,5.0042
14,4.5027,1.90113,2.34590,0.44477,0.44401,0.00000,5.0035
15,4.7144,1.90835,2.37645,0.46810,0.46489,0.00000,5.0099
16,6.7832,1.94555,2.61765,0.67210,0.66889,0.00000,5.0021
17,6.9467,1.94834,2.63779,0.68945,0.68502,0.00000,5.0028
18,7.1325,1.95147,2.65908,0.70761,0.70334,0.00000,5.0028
19,7.3127,1.95349,2.67703,0.72354,0.72110,0.00000,5.0021
20,7.6641,1.95932,2.71691,0.75759,0.75576,0.00000,5.0032
21,7.8254,1.96185,2.73794,0.77609,0.77166,0.00000,5.0028
22,7.9795,1.96463,2.75592,0.79129,0.78686,0.00000,5.0039
23,8.1300,1.96686,2.77329,0.80643,0.80169,0.00000,5.0035
24,8.4052,1.97391,2.80435,0.83044,0.82884,0.00000,5.0028
25,8.5352,1.97483,2.82237,0.84754,0.84166,0.00000,5.0028
26,8.7046,1.97497,2.83814,0.86317,0.85836,0.00000,5.0032
27,8.8604,1.98056,2.85626,0.87571,0.87372,0.00000,5.0028
28,9.1496,1.98282,2.88903,0.90621,0.90224,0.00000,5.0035
29,9.2700,1.98561,2.90407,0.91847,0.91412,0.00000,5.0024
30,9.4178,1.98842,2.92138,0.93296,0.92868,0.00000,5.0028
31,9.5639,1.98955,2.93723,0.94768,0.94310,0.00000,5.0032
32,8.9149,1.97867,2.86258,0.88391,0.87910,0.00000,5.0021
33,9.0626,1.98362,2.88209,0.89847,0.89366,0.00000,5.0024
34,9.2171,1.98413,2.89746,0.91333,0.90890,0.00000,5.0032
35,9.3512,1.98468,2.91237,0.92769,0.92212,0.00000,5.0028
36,9.6315,1.99286,2.94552,0.95266,0.94976,0.00000,5.0024
37,9.7591,1.99353,2.96069,0.96716,0.96235,0.00000,5.0028
38,9.8946,1.99452,2.97558,0.98105,0.97571,0.00000,5.0028
39,10.0069,1.99788,2.98985,0.99197,0.98678,0.00000,5.0028
40,10.2376,2.00193,3.01466,1.01273,1.00952,0.00000,5.0028
41,10.3583,2.00246,3.02817,1.02571,1.02143,0.00000,5.0028
42,10.4768,2.00599,3.04323,1.03724,1.03312,0.00000,5.0024
43,10.6006,2.00712,3.05733,1.05021,1.04533,0.00000,5.0028
44,10.8475,2.00970,3.08366,1.07395,1.06968,0.00000,5.0032
45,10.9645,2.01208,3.09840,1.08632,1.08121,0.00000,5.0028
46,11.0767,2.01113,3.10913,1.09800,1.09228,0.00000,5.0014
47,11.1975,2.01443,3.12350,1.10907,1.10418,0.00000,5.0035
48,12.2716,2.02945,3.24551,1.21606,1.21011,0.00000,5.0014
49,12.3679,2.03118,3.25635,1.22517,1.21960,0.00000,4.9996
50,12.4632,2.03269,3.26726,1.23457,1.22899,0.00000,5.0028
51,12.5744,2.03287,3.27810,1.24523,1.23997,0.00000,5.0021
52,12.7557,2.03881,3.29985,1.26104,1.25784,0.00000,5.0024
53,12.8430,2.03813,3.31076,1.27263,1.26645,0.00000,5.0021
54,12.9298,2.04049,3.32061,1.28013,1.27501,0.00000,5.0024
55,13.0252,2.04017,3.33169,1.29151,1.28441,0.00000,5.0028
56,13.1640,2.04285,3.34469,1.30184,1.29810,0.00000,4.9996
57,13.2446,2.04303,3.35556,1.31254,1.30605,0.00000,5.0017
58,13.3488,2.04353,3.36627,1.32273,1.31632,0.00000,5.0028
59,13.4252,2.04507,3.37557,1.33050,1.32386,0.00000,5.0024
60,13.5948,2.04675,3.39404,1.34730,1.34058,0.00000,5.0024
61,13.6729,2.04873,3.40473,1.35600,1.34829,0.00000,5.0024
62,13.7676,2.05185,3.41466,1.36281,1.35762,0.00000,5.0028
63,13.8303,2.04838,3.42050,1.37212,1.36381,0.00000,5.0014
# i_max=13.830 mA  v_die@i_max=2.0484 V  rail 4.9996 to 5.0247 V  sag=25.1 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
