# ---------------------------------------------------------
# bandgap raw 220.984  ->  rail now 5.0261 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2841,2.50657,2.53497,0.02839,0.02801,0.00000,5.0116
2,0.4978,2.54307,2.59254,0.04948,0.04909,0.00000,5.0190
3,0.7471,2.56502,2.63930,0.07429,0.07368,0.00000,5.0254
4,1.1931,2.59515,2.71396,0.11880,0.11765,0.00000,5.0237
5,1.3972,2.60796,2.74758,0.13962,0.13778,0.00000,5.0254
6,1.6142,2.61540,2.77650,0.16110,0.15918,0.00000,5.0230
7,1.8106,2.62695,2.80741,0.18046,0.17854,0.00000,5.0244
8,2.1375,2.64401,2.85732,0.21331,0.21078,0.00000,5.0215
9,2.3374,2.65211,2.88452,0.23241,0.23049,0.00000,5.0237
10,2.5274,2.66176,2.91191,0.25015,0.24923,0.00000,5.0244
11,2.6851,2.66473,2.93273,0.26799,0.26478,0.00000,5.0180
12,3.0591,2.68278,2.98651,0.30373,0.30166,0.00000,5.0230
13,3.2163,2.68012,2.99896,0.31884,0.31716,0.00000,5.0067
14,3.3767,2.69508,3.03005,0.33497,0.33297,0.00000,5.0212
15,3.5350,2.70385,3.05619,0.35234,0.34859,0.00000,5.0244
16,5.0347,2.75422,3.25437,0.50015,0.49647,0.00000,5.0244
17,5.1693,2.75843,3.27201,0.51358,0.50974,0.00000,5.0237
18,5.2646,2.76013,3.28402,0.52389,0.51914,0.00000,5.0173
19,5.4180,2.76757,3.30636,0.53879,0.53427,0.00000,5.0251
20,5.6551,2.76511,3.32681,0.56170,0.55765,0.00000,5.0102
21,5.7677,2.77261,3.34603,0.57342,0.56875,0.00000,5.0173
22,5.8788,2.77882,3.36228,0.58346,0.57970,0.00000,5.0180
23,5.9968,2.77356,3.36949,0.59593,0.59135,0.00000,5.0074
24,6.1541,2.77920,3.39071,0.61151,0.60686,0.00000,5.0035
25,6.2983,2.78634,3.41063,0.62429,0.62108,0.00000,5.0113
26,6.4091,2.79222,3.42843,0.63621,0.63200,0.00000,5.0205
27,6.5111,2.79884,3.44550,0.64666,0.64206,0.00000,5.0244
28,6.6925,2.79677,3.46160,0.66483,0.65994,0.00000,5.0084
29,6.8240,2.80578,3.48229,0.67651,0.67291,0.00000,5.0222
30,6.9040,2.80772,3.49335,0.68563,0.68080,0.00000,5.0176
31,6.9856,2.79958,3.49340,0.69382,0.68885,0.00000,5.0035
32,6.5522,2.79454,3.44547,0.65093,0.64611,0.00000,5.0127
33,6.6564,2.80106,3.46181,0.66075,0.65638,0.00000,5.0159
34,6.7456,2.79561,3.46537,0.66977,0.66519,0.00000,5.0053
35,6.8359,2.79757,3.47624,0.67867,0.67409,0.00000,5.0039
36,7.0541,2.80854,3.50866,0.70012,0.69561,0.00000,5.0144
37,7.1677,2.81537,3.52662,0.71125,0.70680,0.00000,5.0230
38,7.2361,2.80958,3.52763,0.71806,0.71355,0.00000,5.0070
39,7.3537,2.82115,3.55074,0.72959,0.72515,0.00000,5.0226
40,7.4695,2.81294,3.55394,0.74100,0.73657,0.00000,5.0035
41,7.5689,2.81678,3.56712,0.75034,0.74637,0.00000,5.0042
42,7.6634,2.82709,3.58652,0.75943,0.75568,0.00000,5.0176
43,7.7283,2.82359,3.59049,0.76690,0.76209,0.00000,5.0067
44,7.9077,2.82795,3.61330,0.78535,0.77977,0.00000,5.0084
45,7.9819,2.82796,3.61932,0.79137,0.78709,0.00000,5.0039
46,8.0690,2.83612,3.63777,0.80165,0.79568,0.00000,5.0159
47,8.1317,2.83145,3.63966,0.80820,0.80187,0.00000,5.0032
48,8.9005,2.85852,3.74156,0.88304,0.87768,0.00000,5.0152
49,8.9644,2.85407,3.74301,0.88894,0.88398,0.00000,5.0039
50,9.0168,2.85400,3.74826,0.89426,0.88914,0.00000,5.0028
51,9.0850,2.85693,3.76005,0.90313,0.89587,0.00000,5.0063
52,9.2218,2.85939,3.77318,0.91379,0.90936,0.00000,5.0032
53,9.2744,2.86107,3.78142,0.92035,0.91455,0.00000,5.0032
54,9.3551,2.86329,3.79221,0.92892,0.92250,0.00000,5.0070
55,9.4145,2.86451,3.79768,0.93318,0.92837,0.00000,5.0032
56,9.5140,2.86752,3.81104,0.94353,0.93818,0.00000,5.0067
57,9.5639,2.86817,3.81646,0.94829,0.94310,0.00000,5.0032
58,9.6290,2.87046,3.82448,0.95402,0.94951,0.00000,5.0032
59,9.6870,2.86970,3.83074,0.96104,0.95524,0.00000,5.0032
60,9.8034,2.87311,3.84448,0.97137,0.96671,0.00000,5.0024
61,9.8521,2.87342,3.85127,0.97785,0.97152,0.00000,5.0024
62,9.9123,2.87588,3.85960,0.98372,0.97746,0.00000,5.0032
63,9.9701,2.87878,3.86598,0.98720,0.98316,0.00000,5.0042
# i_max=9.970 mA  v_die@i_max=2.8788 V  rail 5.0024 to 5.0254 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
