# ---------------------------------------------------------
# bandgap raw 221.016  ->  rail now 5.0254 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2836,2.51143,2.54008,0.02865,0.02796,0.00000,5.0222
2,0.4966,2.54482,2.59418,0.04936,0.04897,0.00000,5.0240
3,0.7462,2.56263,2.63668,0.07405,0.07359,0.00000,5.0244
4,1.1952,2.59365,2.71235,0.11870,0.11785,0.00000,5.0222
5,1.3956,2.60823,2.74777,0.13954,0.13762,0.00000,5.0251
6,1.6184,2.61550,2.77693,0.16143,0.15959,0.00000,5.0240
7,1.8025,2.62609,2.80644,0.18035,0.17774,0.00000,5.0233
8,2.1360,2.64522,2.85838,0.21316,0.21063,0.00000,5.0254
9,2.3371,2.65382,2.88520,0.23138,0.23046,0.00000,5.0247
10,2.5277,2.66390,2.91377,0.24987,0.24926,0.00000,5.0251
11,2.6885,2.67038,2.93757,0.26719,0.26511,0.00000,5.0247
12,3.0475,2.68408,2.98727,0.30320,0.30051,0.00000,5.0230
13,3.2291,2.69350,3.01261,0.31911,0.31842,0.00000,5.0251
14,3.3790,2.69852,3.03256,0.33404,0.33320,0.00000,5.0247
15,3.5296,2.70558,3.05585,0.35028,0.34806,0.00000,5.0233
16,5.0214,2.75632,3.25516,0.49884,0.49516,0.00000,5.0187
17,5.1414,2.75889,3.26810,0.50921,0.50699,0.00000,5.0113
18,5.2711,2.77009,3.29194,0.52185,0.51978,0.00000,5.0244
19,5.3979,2.77083,3.30565,0.53482,0.53229,0.00000,5.0222
20,5.6474,2.77539,3.33373,0.55834,0.55689,0.00000,5.0130
21,5.7563,2.77841,3.34787,0.56947,0.56763,0.00000,5.0127
22,5.8657,2.78590,3.36783,0.58194,0.57841,0.00000,5.0201
23,5.9969,2.78639,3.37905,0.59266,0.59136,0.00000,5.0148
24,6.1452,2.78911,3.39823,0.60911,0.60598,0.00000,5.0077
25,6.2882,2.80069,3.42337,0.62268,0.62008,0.00000,5.0226
26,6.3950,2.80256,3.43570,0.63314,0.63061,0.00000,5.0247
27,6.4727,2.80755,3.45011,0.64257,0.63827,0.00000,5.0247
28,6.6782,2.80492,3.46514,0.66022,0.65854,0.00000,5.0070
29,6.7968,2.81040,3.48316,0.67276,0.67024,0.00000,5.0159
30,6.8667,2.81591,3.49702,0.68110,0.67713,0.00000,5.0159
31,6.9690,2.81620,3.50716,0.69096,0.68721,0.00000,5.0152
32,6.5467,2.80932,3.45665,0.64733,0.64557,0.00000,5.0212
33,6.6543,2.80989,3.46699,0.65710,0.65618,0.00000,5.0190
34,6.7346,2.80848,3.47587,0.66739,0.66410,0.00000,5.0134
35,6.8392,2.81178,3.48665,0.67488,0.67442,0.00000,5.0081
36,7.0262,2.81275,3.50774,0.69499,0.69285,0.00000,5.0032
37,7.1183,2.81504,3.51949,0.70446,0.70194,0.00000,5.0032
38,7.2269,2.82304,3.53775,0.71471,0.71264,0.00000,5.0148
39,7.3002,2.82434,3.54804,0.72370,0.71987,0.00000,5.0113
40,7.4519,2.83266,3.57140,0.73874,0.73483,0.00000,5.0169
41,7.5542,2.83534,3.58439,0.74906,0.74492,0.00000,5.0215
42,7.6363,2.83239,3.58846,0.75607,0.75301,0.00000,5.0120
43,7.6875,2.83384,3.59634,0.76250,0.75807,0.00000,5.0074
44,7.8714,2.83646,3.61517,0.77871,0.77619,0.00000,5.0035
45,7.9621,2.84097,3.62871,0.78774,0.78515,0.00000,5.0081
46,8.0567,2.85335,3.65058,0.79723,0.79447,0.00000,5.0244
47,8.1098,2.84318,3.64487,0.80169,0.79971,0.00000,5.0035
48,8.8602,2.86584,3.74152,0.87569,0.87370,0.00000,5.0067
49,8.9178,2.86504,3.74816,0.88313,0.87939,0.00000,5.0042
50,8.9742,2.86766,3.75650,0.88884,0.88494,0.00000,5.0028
51,9.0453,2.87248,3.76819,0.89570,0.89196,0.00000,5.0067
52,9.1767,2.87242,3.78146,0.90904,0.90492,0.00000,5.0035
53,9.2522,2.87584,3.79034,0.91450,0.91236,0.00000,5.0067
54,9.3187,2.88009,3.80236,0.92228,0.91891,0.00000,5.0113
55,9.3587,2.87425,3.80230,0.92805,0.92286,0.00000,5.0035
56,9.4609,2.87845,3.81513,0.93668,0.93294,0.00000,5.0035
57,9.5168,2.88049,3.82337,0.94288,0.93846,0.00000,5.0028
58,9.5911,2.88514,3.83420,0.94906,0.94577,0.00000,5.0081
59,9.6483,2.88397,3.83738,0.95341,0.95142,0.00000,5.0032
60,9.7427,2.88563,3.85132,0.96569,0.96073,0.00000,5.0035
61,9.8055,2.88901,3.85937,0.97036,0.96692,0.00000,5.0032
62,9.8497,2.88904,3.86482,0.97578,0.97128,0.00000,5.0028
63,9.9154,2.89153,3.87334,0.98181,0.97776,0.00000,5.0032
# i_max=9.915 mA  v_die@i_max=2.8915 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
