# ---------------------------------------------------------
# bandgap raw 220.672  ->  rail now 5.0333 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2960,2.23231,2.26226,0.02995,0.02919,0.00000,5.0205
2,0.5556,2.27280,2.32935,0.05655,0.05479,0.00000,5.0226
3,0.8286,2.30151,2.38429,0.08279,0.08171,0.00000,5.0244
4,1.3078,2.34949,2.48105,0.13156,0.12896,0.00000,5.0219
5,1.5391,2.36934,2.52227,0.15293,0.15178,0.00000,5.0240
6,1.7551,2.38386,2.55931,0.17545,0.17307,0.00000,5.0212
7,1.9785,2.40128,2.59776,0.19648,0.19510,0.00000,5.0201
8,2.3360,2.43136,2.66378,0.23242,0.23035,0.00000,5.0240
9,2.5382,2.44177,2.69451,0.25274,0.25029,0.00000,5.0208
10,2.7302,2.45566,2.72634,0.27068,0.26922,0.00000,5.0226
11,2.9313,2.46853,2.75827,0.28975,0.28906,0.00000,5.0251
12,3.2817,2.48895,2.81578,0.32682,0.32361,0.00000,5.0183
13,3.4793,2.50125,2.84572,0.34447,0.34309,0.00000,5.0247
14,3.6400,2.50783,2.86975,0.36192,0.35894,0.00000,5.0166
15,3.8164,2.52123,2.90010,0.37887,0.37634,0.00000,5.0254
16,5.3677,2.59867,3.13272,0.53406,0.52931,0.00000,5.0208
17,5.5149,2.60225,3.14945,0.54720,0.54383,0.00000,5.0198
18,5.6357,2.60247,3.16111,0.55864,0.55574,0.00000,5.0081
19,5.7623,2.61199,3.18457,0.57258,0.56822,0.00000,5.0173
20,6.0156,2.62417,3.22157,0.59740,0.59320,0.00000,5.0148
21,6.1218,2.62774,3.23515,0.60741,0.60367,0.00000,5.0095
22,6.2606,2.63520,3.25700,0.62180,0.61736,0.00000,5.0166
23,6.3895,2.64385,3.27760,0.63375,0.63007,0.00000,5.0247
24,6.5478,2.64490,3.29546,0.65057,0.64568,0.00000,5.0099
25,6.6569,2.64981,3.31076,0.66095,0.65644,0.00000,5.0109
26,6.7774,2.65074,3.32341,0.67267,0.66832,0.00000,5.0070
27,6.8753,2.66112,3.34553,0.68441,0.67798,0.00000,5.0194
28,7.0871,2.66346,3.36712,0.70366,0.69885,0.00000,5.0035
29,7.2122,2.67427,3.38937,0.71510,0.71120,0.00000,5.0176
30,7.3107,2.67926,3.40493,0.72566,0.72091,0.00000,5.0208
31,7.3890,2.67483,3.40789,0.73306,0.72863,0.00000,5.0035
32,6.9361,2.65749,3.34658,0.68909,0.68397,0.00000,5.0081
33,7.0388,2.66044,3.35919,0.69875,0.69409,0.00000,5.0039
34,7.1580,2.67194,3.38276,0.71082,0.70585,0.00000,5.0166
35,7.2375,2.66907,3.38765,0.71858,0.71369,0.00000,5.0032
36,7.4326,2.67739,3.41506,0.73766,0.73293,0.00000,5.0032
37,7.5751,2.68816,3.44012,0.75196,0.74698,0.00000,5.0194
38,7.6394,2.68468,3.44212,0.75744,0.75332,0.00000,5.0042
39,7.7590,2.69810,3.46881,0.77071,0.76511,0.00000,5.0244
40,7.8951,2.69687,3.48084,0.78397,0.77854,0.00000,5.0134
41,7.9766,2.69754,3.48900,0.79147,0.78658,0.00000,5.0060
42,8.0549,2.69804,3.49836,0.80032,0.79429,0.00000,5.0035
43,8.1416,2.70334,3.51268,0.80934,0.80285,0.00000,5.0060
44,8.3175,2.70793,3.53384,0.82592,0.82019,0.00000,5.0032
45,8.4127,2.71320,3.54522,0.83202,0.82958,0.00000,5.0032
46,8.4947,2.72200,3.56510,0.84310,0.83766,0.00000,5.0166
47,8.5643,2.71751,3.56807,0.85056,0.84453,0.00000,5.0035
48,9.3176,2.74377,3.66984,0.92606,0.91881,0.00000,5.0035
49,9.4077,2.74675,3.67955,0.93281,0.92769,0.00000,5.0028
50,9.4650,2.74782,3.68764,0.93983,0.93334,0.00000,5.0028
51,9.5407,2.74892,3.69569,0.94677,0.94081,0.00000,5.0032
52,9.6646,2.75595,3.71455,0.95860,0.95303,0.00000,5.0032
53,9.7258,2.75816,3.72394,0.96577,0.95906,0.00000,5.0032
54,9.8039,2.75839,3.73012,0.97173,0.96677,0.00000,5.0032
55,9.8536,2.76117,3.73955,0.97838,0.97166,0.00000,5.0028
56,9.9572,2.76549,3.75226,0.98677,0.98188,0.00000,5.0032
57,10.0062,2.76609,3.75960,0.99350,0.98671,0.00000,5.0024
58,10.0693,2.76921,3.76855,0.99934,0.99293,0.00000,5.0042
59,10.1322,2.76870,3.77524,1.00654,0.99914,0.00000,5.0032
60,10.2569,2.77324,3.79131,1.01807,1.01143,0.00000,5.0028
61,10.3273,2.77412,3.79890,1.02479,1.01837,0.00000,5.0032
62,10.3738,2.77652,3.80475,1.02823,1.02296,0.00000,5.0028
63,10.4210,2.77824,3.81265,1.03441,1.02761,0.00000,5.0032
# i_max=10.421 mA  v_die@i_max=2.7782 V  rail 5.0024 to 5.0254 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
