# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2839,2.50413,2.53213,0.02800,0.02800,0.00000,5.0060
2,0.4988,2.54024,2.58965,0.04941,0.04918,0.00000,5.0212
3,0.7446,2.56043,2.63462,0.07419,0.07342,0.00000,5.0237
4,1.1921,2.58923,2.70778,0.11855,0.11756,0.00000,5.0152
5,1.3996,2.60242,2.74174,0.13932,0.13802,0.00000,5.0226
6,1.6192,2.61527,2.77640,0.16113,0.15967,0.00000,5.0240
7,1.8123,2.62155,2.80218,0.18063,0.17872,0.00000,5.0180
8,2.1344,2.63339,2.84592,0.21254,0.21047,0.00000,5.0077
9,2.3385,2.64562,2.87782,0.23221,0.23060,0.00000,5.0190
10,2.5244,2.65155,2.90101,0.24947,0.24893,0.00000,5.0099
11,2.6919,2.66575,2.93342,0.26767,0.26545,0.00000,5.0237
12,3.0504,2.66845,2.97101,0.30256,0.30080,0.00000,5.0039
13,3.2235,2.68187,3.00058,0.31871,0.31787,0.00000,5.0134
14,3.3804,2.69115,3.02602,0.33487,0.33334,0.00000,5.0173
15,3.5346,2.69811,3.04988,0.35177,0.34855,0.00000,5.0215
16,5.0241,2.74114,3.23916,0.49803,0.49543,0.00000,5.0032
17,5.1553,2.74690,3.25878,0.51188,0.50837,0.00000,5.0035
18,5.2744,2.76124,3.28534,0.52409,0.52011,0.00000,5.0215
19,5.4023,2.75240,3.28894,0.53654,0.53272,0.00000,5.0035
20,5.6478,2.76049,3.32085,0.56036,0.55692,0.00000,5.0028
21,5.7613,2.76648,3.33827,0.57179,0.56812,0.00000,5.0095
22,5.8813,2.77086,3.35287,0.58201,0.57995,0.00000,5.0053
23,5.9946,2.77172,3.36605,0.59434,0.59113,0.00000,5.0035
24,6.1599,2.77955,3.39095,0.61140,0.60743,0.00000,5.0039
25,6.2868,2.78366,3.40490,0.62124,0.61995,0.00000,5.0032
26,6.3999,2.78573,3.42065,0.63492,0.63110,0.00000,5.0113
27,6.4851,2.78718,3.43042,0.64324,0.63950,0.00000,5.0039
28,6.6902,2.79351,3.45704,0.66354,0.65972,0.00000,5.0032
29,6.7990,2.79516,3.46904,0.67389,0.67045,0.00000,5.0035
30,6.8830,2.79992,3.48277,0.68285,0.67873,0.00000,5.0032
31,6.9895,2.79997,3.49355,0.69359,0.68923,0.00000,5.0035
32,6.5391,2.78945,3.43794,0.64848,0.64482,0.00000,5.0024
33,6.6414,2.79236,3.45109,0.65873,0.65491,0.00000,5.0032
34,6.7490,2.79397,3.46308,0.66911,0.66552,0.00000,5.0032
35,6.8362,2.79882,3.47538,0.67656,0.67412,0.00000,5.0035
36,7.0494,2.80114,3.49957,0.69842,0.69514,0.00000,5.0032
37,7.1384,2.80443,3.51270,0.70827,0.70392,0.00000,5.0032
38,7.2316,2.80850,3.52436,0.71586,0.71311,0.00000,5.0028
39,7.3253,2.81240,3.53657,0.72418,0.72235,0.00000,5.0028
40,7.4667,2.81404,3.55301,0.73896,0.73629,0.00000,5.0032
41,7.5728,2.81771,3.56637,0.74866,0.74675,0.00000,5.0032
42,7.6442,2.81873,3.57566,0.75693,0.75380,0.00000,5.0028
43,7.7284,2.82160,3.58736,0.76576,0.76209,0.00000,5.0032
44,7.8935,2.82774,3.60963,0.78189,0.77838,0.00000,5.0028
45,7.9815,2.82725,3.61820,0.79095,0.78706,0.00000,5.0032
46,8.0531,2.82954,3.62709,0.79755,0.79411,0.00000,5.0014
47,8.1257,2.83385,3.63971,0.80586,0.80128,0.00000,5.0028
48,8.8906,2.85255,3.73215,0.87960,0.87670,0.00000,5.0028
49,8.9558,2.85471,3.74173,0.88702,0.88313,0.00000,5.0024
50,9.0161,2.85555,3.74883,0.89328,0.88908,0.00000,5.0024
51,9.0881,2.85662,3.75700,0.90038,0.89618,0.00000,5.0024
52,9.2304,2.86011,3.77329,0.91319,0.91021,0.00000,5.0028
53,9.2754,2.86265,3.78112,0.91847,0.91465,0.00000,5.0024
54,9.3416,2.86364,3.78986,0.92622,0.92118,0.00000,5.0035
55,9.4131,2.86499,3.79772,0.93273,0.92823,0.00000,5.0028
56,9.4984,2.86700,3.80852,0.94152,0.93663,0.00000,5.0024
57,9.5670,2.86893,3.81662,0.94768,0.94341,0.00000,5.0032
58,9.6229,2.87240,3.82497,0.95258,0.94891,0.00000,5.0028
59,9.6801,2.87321,3.83120,0.95799,0.95455,0.00000,5.0032
60,9.8004,2.87566,3.84451,0.96886,0.96641,0.00000,5.0021
61,9.8482,2.87690,3.85192,0.97502,0.97113,0.00000,5.0028
62,9.9049,2.87721,3.85851,0.98131,0.97673,0.00000,5.0017
63,9.9638,2.87790,3.86424,0.98634,0.98253,0.00000,5.0017
# i_max=9.964 mA  v_die@i_max=2.8779 V  rail 5.0014 to 5.0240 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
