# ---------------------------------------------------------
# bandgap raw 220.781  ->  rail now 5.0308 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3528,1.75427,1.78914,0.03487,0.03479,0.00000,5.0244
2,0.6630,1.78248,1.84986,0.06738,0.06538,0.00000,5.0244
3,0.9664,1.80234,1.89902,0.09668,0.09530,0.00000,5.0254
4,1.5563,1.83119,1.98672,0.15553,0.15346,0.00000,5.0240
5,1.8407,1.84294,2.02606,0.18312,0.18151,0.00000,5.0237
6,2.0932,1.85339,2.06186,0.20848,0.20641,0.00000,5.0233
7,2.3843,1.86224,2.09874,0.23650,0.23512,0.00000,5.0226
8,2.8324,1.87760,2.15928,0.28168,0.27930,0.00000,5.0247
9,3.0842,1.88451,2.19155,0.30704,0.30413,0.00000,5.0219
10,3.3239,1.89276,2.22252,0.32976,0.32777,0.00000,5.0237
11,3.5708,1.89794,2.25212,0.35418,0.35211,0.00000,5.0244
12,4.0217,1.90418,2.30443,0.40025,0.39658,0.00000,5.0063
13,4.2732,1.91971,2.34185,0.42215,0.42138,0.00000,5.0230
14,4.4805,1.92106,2.36633,0.44527,0.44182,0.00000,5.0173
15,4.7095,1.92658,2.39251,0.46593,0.46440,0.00000,5.0155
16,6.7315,1.96468,2.63351,0.66883,0.66380,0.00000,5.0028
17,6.8938,1.97283,2.65698,0.68415,0.67980,0.00000,5.0032
18,7.0842,1.97359,2.67698,0.70339,0.69858,0.00000,5.0032
19,7.2380,1.97816,2.69725,0.71909,0.71374,0.00000,5.0035
20,7.5885,1.98430,2.73733,0.75303,0.74830,0.00000,5.0028
21,7.7449,1.98460,2.75535,0.77074,0.76372,0.00000,5.0028
22,7.9265,1.99200,2.77929,0.78729,0.78164,0.00000,5.0116
23,8.0719,1.99137,2.79238,0.80101,0.79597,0.00000,5.0035
24,8.3220,1.99778,2.82383,0.82605,0.82063,0.00000,5.0035
25,8.4648,2.00124,2.84138,0.84013,0.83471,0.00000,5.0028
26,8.6235,2.00307,2.85794,0.85487,0.85036,0.00000,5.0028
27,8.7689,2.00436,2.87425,0.86989,0.86470,0.00000,5.0032
28,9.0508,2.01063,2.90916,0.89853,0.89250,0.00000,5.0028
29,9.2054,2.01252,2.92568,0.91316,0.90774,0.00000,5.0035
30,9.3262,2.01819,2.94518,0.92699,0.91965,0.00000,5.0077
31,9.4618,2.01825,2.95723,0.93898,0.93302,0.00000,5.0032
32,8.8543,2.00969,2.88747,0.87778,0.87312,0.00000,5.0060
33,8.9880,2.01146,2.90196,0.89050,0.88630,0.00000,5.0032
34,9.1177,2.01226,2.91708,0.90482,0.89909,0.00000,5.0021
35,9.2673,2.01719,2.93608,0.91889,0.91385,0.00000,5.0056
36,9.5438,2.01871,2.96555,0.94684,0.94112,0.00000,5.0032
37,9.6629,2.02366,2.98187,0.95821,0.95286,0.00000,5.0035
38,9.8035,2.02447,2.99592,0.97145,0.96672,0.00000,5.0021
39,9.9233,2.02674,3.01214,0.98540,0.97853,0.00000,5.0028
40,10.1097,2.03016,3.03602,1.00585,0.99692,0.00000,5.0032
41,10.2581,2.03470,3.05159,1.01689,1.01155,0.00000,5.0049
42,10.3691,2.03612,3.06373,1.02761,1.02250,0.00000,5.0032
43,10.4923,2.03705,3.07742,1.04037,1.03464,0.00000,5.0024
44,10.7307,2.04002,3.10481,1.06479,1.05815,0.00000,5.0028
45,10.8475,2.04467,3.11969,1.07502,1.06968,0.00000,5.0032
46,10.9490,2.04413,3.13229,1.08815,1.07968,0.00000,5.0032
47,11.0566,2.04544,3.14436,1.09892,1.09029,0.00000,5.0028
48,12.1217,2.06560,3.26733,1.20173,1.19532,0.00000,5.0024
49,12.2062,2.06636,3.27856,1.21220,1.20365,0.00000,5.0028
50,12.3238,2.06750,3.28978,1.22228,1.21525,0.00000,5.0028
51,12.4128,2.06927,3.29978,1.23051,1.22402,0.00000,5.0024
52,12.5986,2.07300,3.32253,1.24953,1.24235,0.00000,5.0028
53,12.6814,2.07201,3.33145,1.25944,1.25051,0.00000,5.0024
54,12.7759,2.07552,3.34192,1.26640,1.25983,0.00000,5.0028
55,12.8625,2.07774,3.35359,1.27585,1.26837,0.00000,5.0024
56,12.9795,2.08033,3.36909,1.28876,1.27991,0.00000,5.0028
57,13.0785,2.07896,3.37748,1.29852,1.28967,0.00000,5.0024
58,13.1698,2.08308,3.38779,1.30470,1.29867,0.00000,5.0024
59,13.2413,2.08192,3.39666,1.31473,1.30573,0.00000,5.0032
60,13.4268,2.08381,3.41654,1.33272,1.32402,0.00000,5.0042
61,13.4994,2.08751,3.42586,1.33835,1.33118,0.00000,5.0021
62,13.5721,2.08721,3.43418,1.34697,1.33835,0.00000,5.0021
63,13.6549,2.08963,3.44469,1.35506,1.34651,0.00000,5.0035
# i_max=13.655 mA  v_die@i_max=2.0896 V  rail 5.0021 to 5.0254 V  sag=23.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
