# ---------------------------------------------------------
# bandgap raw 221.016  ->  rail now 5.0254 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3482,1.74807,1.78279,0.03472,0.03434,0.00000,5.0060
2,0.6617,1.77515,1.84147,0.06632,0.06525,0.00000,5.0035
3,0.9681,1.79712,1.89389,0.09677,0.09547,0.00000,5.0120
4,1.5535,1.82151,1.97646,0.15495,0.15319,0.00000,5.0088
5,1.8348,1.83063,2.01324,0.18261,0.18093,0.00000,5.0039
6,2.0855,1.84349,2.05143,0.20794,0.20565,0.00000,5.0035
7,2.3772,1.84939,2.08464,0.23526,0.23442,0.00000,5.0032
8,2.8270,1.86282,2.14358,0.28076,0.27877,0.00000,5.0032
9,3.0774,1.87065,2.17694,0.30629,0.30347,0.00000,5.0024
10,3.3179,1.87847,2.20710,0.32862,0.32717,0.00000,5.0032
11,3.5635,1.88357,2.23718,0.35361,0.35140,0.00000,5.0035
12,4.0355,1.89580,2.29611,0.40031,0.39794,0.00000,5.0032
13,4.2577,1.90061,2.32214,0.42153,0.41985,0.00000,5.0032
14,4.4923,1.90580,2.35024,0.44443,0.44298,0.00000,5.0032
15,4.7060,1.90847,2.37497,0.46650,0.46405,0.00000,5.0032
16,6.7628,1.95355,2.62333,0.66978,0.66688,0.00000,5.0024
17,6.9339,1.95561,2.64363,0.68802,0.68375,0.00000,5.0024
18,7.1223,1.95829,2.66413,0.70584,0.70233,0.00000,5.0021
19,7.2840,1.96237,2.68507,0.72270,0.71827,0.00000,5.0032
20,7.6331,1.96791,2.72473,0.75682,0.75270,0.00000,5.0021
21,7.7964,1.97070,2.74316,0.77246,0.76880,0.00000,5.0010
22,7.9690,1.97226,2.76152,0.78926,0.78583,0.00000,5.0021
23,8.1195,1.97559,2.77993,0.80433,0.80067,0.00000,5.0028
24,8.3688,1.97814,2.80774,0.82960,0.82525,0.00000,5.0000
25,8.5199,1.98148,2.82637,0.84488,0.84015,0.00000,5.0024
26,8.6678,1.98377,2.84339,0.85962,0.85473,0.00000,5.0024
27,8.8201,1.98834,2.86267,0.87433,0.86975,0.00000,5.0028
28,9.1132,1.99265,2.89619,0.90353,0.89865,0.00000,5.0017
29,9.2614,1.99452,2.91145,0.91693,0.91326,0.00000,5.0028
30,9.3990,1.99474,2.92562,0.93088,0.92684,0.00000,5.0010
31,9.5257,2.00029,2.94404,0.94376,0.93933,0.00000,5.0017
32,8.9013,1.98969,2.87004,0.88035,0.87775,0.00000,5.0014
33,9.0285,1.99240,2.88698,0.89458,0.89030,0.00000,5.0024
34,9.1839,1.99085,2.90135,0.91051,0.90562,0.00000,5.0010
35,9.3132,1.99750,2.92092,0.92342,0.91838,0.00000,5.0028
36,9.6053,1.99882,2.95074,0.95191,0.94718,0.00000,5.0021
37,9.7168,2.00203,2.96638,0.96435,0.95817,0.00000,5.0021
38,9.8544,2.00575,2.98275,0.97701,0.97174,0.00000,5.0028
39,9.9989,2.00827,2.99586,0.98759,0.98599,0.00000,5.0003
40,10.2006,2.00799,3.01861,1.01061,1.00588,0.00000,5.0017
41,10.3312,2.01231,3.03581,1.02349,1.01876,0.00000,5.0028
42,10.4390,2.01381,3.04877,1.03496,1.02939,0.00000,5.0014
43,10.5643,2.01699,3.06263,1.04564,1.04175,0.00000,5.0021
44,10.8120,2.02095,3.09124,1.07029,1.06617,0.00000,5.0024
45,10.8958,2.01758,3.10009,1.08252,1.07444,0.00000,4.9979
46,11.0442,2.02331,3.11734,1.09403,1.08907,0.00000,5.0024
47,11.1510,2.02636,3.13115,1.10479,1.09960,0.00000,5.0028
48,12.2160,2.04188,3.25291,1.21103,1.20462,0.00000,5.0017
49,12.2803,2.03334,3.24963,1.21628,1.21096,0.00000,4.9818
50,12.4259,2.04492,3.27474,1.22982,1.22532,0.00000,5.0024
51,12.5001,2.04378,3.28351,1.23972,1.23263,0.00000,4.9989
52,12.6753,2.04394,3.30063,1.25669,1.24991,0.00000,4.9926
53,12.7800,2.04823,3.31579,1.26756,1.26023,0.00000,5.0010
54,12.8252,2.04263,3.31393,1.27131,1.26469,0.00000,4.9814
55,12.9763,2.05217,3.33680,1.28463,1.27959,0.00000,5.0024
56,13.1092,2.05266,3.35069,1.29803,1.29270,0.00000,4.9979
57,13.1629,2.05420,3.35967,1.30546,1.29799,0.00000,4.9968
58,13.2499,2.05119,3.36606,1.31487,1.30657,0.00000,4.9923
59,13.3440,2.05192,3.37303,1.32110,1.31585,0.00000,4.9902
60,13.5044,2.05410,3.39018,1.33608,1.33167,0.00000,4.9849
61,13.5838,2.05780,3.40293,1.34513,1.33950,0.00000,4.9895
62,13.6736,2.05772,3.41278,1.35505,1.34835,0.00000,4.9930
63,13.7229,2.05679,3.41677,1.35999,1.35322,0.00000,4.9839
# i_max=13.723 mA  v_die@i_max=2.0568 V  rail 4.9814 to 5.0120 V  sag=30.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
