# ---------------------------------------------------------
# bandgap raw 220.922  ->  rail now 5.0276 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2962,2.21751,2.24718,0.02967,0.02921,0.00000,5.0032
2,0.5589,2.25925,2.31581,0.05656,0.05511,0.00000,5.0148
3,0.8325,2.28387,2.36650,0.08263,0.08210,0.00000,5.0074
4,1.3233,2.33539,2.46711,0.13172,0.13049,0.00000,5.0219
5,1.5423,2.35295,2.50672,0.15377,0.15209,0.00000,5.0159
6,1.7653,2.36785,2.54338,0.17553,0.17408,0.00000,5.0095
7,1.9884,2.38788,2.58564,0.19776,0.19607,0.00000,5.0237
8,2.3413,2.40799,2.64138,0.23340,0.23087,0.00000,5.0113
9,2.5487,2.42341,2.67734,0.25393,0.25133,0.00000,5.0169
10,2.7336,2.43475,2.70722,0.27247,0.26956,0.00000,5.0127
11,2.9354,2.44975,2.74174,0.29198,0.28946,0.00000,5.0212
12,3.3099,2.46726,2.79510,0.32784,0.32639,0.00000,5.0102
13,3.4732,2.47703,2.82295,0.34593,0.34249,0.00000,5.0074
14,3.6730,2.49271,2.85513,0.36243,0.36220,0.00000,5.0183
15,3.8226,2.49234,2.87265,0.38031,0.37695,0.00000,5.0032
16,5.4136,2.58053,3.11804,0.53751,0.53383,0.00000,5.0201
17,5.5382,2.57922,3.12793,0.54872,0.54612,0.00000,5.0032
18,5.6539,2.58512,3.14663,0.56151,0.55754,0.00000,5.0035
19,5.7937,2.58922,3.16458,0.57536,0.57132,0.00000,5.0032
20,6.0569,2.60536,3.20676,0.60140,0.59727,0.00000,5.0123
21,6.1545,2.60684,3.21824,0.61140,0.60690,0.00000,5.0039
22,6.2884,2.61204,3.23497,0.62292,0.62010,0.00000,5.0032
23,6.4329,2.62761,3.26503,0.63742,0.63435,0.00000,5.0240
24,6.5919,2.62510,3.27909,0.65399,0.65002,0.00000,5.0032
25,6.6937,2.62979,3.29413,0.66435,0.66007,0.00000,5.0035
26,6.8292,2.64009,3.31559,0.67549,0.67343,0.00000,5.0116
27,6.9229,2.64177,3.32650,0.68473,0.68267,0.00000,5.0035
28,7.1338,2.64831,3.35643,0.70812,0.70346,0.00000,5.0032
29,7.2329,2.65319,3.37063,0.71743,0.71324,0.00000,5.0032
30,7.3359,2.65533,3.38269,0.72736,0.72339,0.00000,5.0032
31,7.4326,2.65968,3.39689,0.73721,0.73293,0.00000,5.0032
32,6.9751,2.64006,3.33268,0.69262,0.68781,0.00000,5.0032
33,7.0855,2.64643,3.34918,0.70275,0.69870,0.00000,5.0035
34,7.1893,2.65032,3.36330,0.71298,0.70893,0.00000,5.0035
35,7.2840,2.65396,3.37658,0.72263,0.71827,0.00000,5.0032
36,7.4860,2.66335,3.40597,0.74263,0.73820,0.00000,5.0032
37,7.5934,2.66475,3.41759,0.75283,0.74879,0.00000,5.0035
38,7.6872,2.67164,3.43380,0.76216,0.75804,0.00000,5.0067
39,7.7836,2.67308,3.44482,0.77174,0.76754,0.00000,5.0028
40,7.9260,2.67865,3.46482,0.78616,0.78158,0.00000,5.0028
41,8.0277,2.68223,3.47758,0.79535,0.79161,0.00000,5.0049
42,8.1115,2.68515,3.48769,0.80254,0.79987,0.00000,5.0021
43,8.2017,2.68899,3.50059,0.81160,0.80877,0.00000,5.0039
44,8.3748,2.69503,3.52507,0.83004,0.82584,0.00000,5.0032
45,8.4366,2.69850,3.53577,0.83727,0.83193,0.00000,5.0035
46,8.5273,2.70106,3.54736,0.84630,0.84088,0.00000,5.0032
47,8.6243,2.70339,3.55810,0.85471,0.85044,0.00000,5.0028
48,9.3909,2.73048,3.66080,0.93031,0.92604,0.00000,5.0021
49,9.4611,2.73362,3.67039,0.93678,0.93296,0.00000,5.0028
50,9.5237,2.73640,3.68035,0.94394,0.93913,0.00000,5.0032
51,9.6010,2.73805,3.68954,0.95149,0.94675,0.00000,5.0035
52,9.7165,2.74244,3.70615,0.96371,0.95814,0.00000,5.0032
53,9.7970,2.74534,3.71531,0.96997,0.96608,0.00000,5.0032
54,9.8451,2.74865,3.72444,0.97578,0.97082,0.00000,5.0028
55,9.9201,2.74900,3.73218,0.98318,0.97822,0.00000,5.0032
56,10.0047,2.75407,3.74468,0.99061,0.98656,0.00000,5.0021
57,10.0634,2.75575,3.75337,0.99762,0.99235,0.00000,5.0028
58,10.1315,2.75690,3.76154,1.00464,0.99907,0.00000,5.0028
59,10.1950,2.75827,3.76841,1.01014,1.00533,0.00000,5.0028
60,10.3157,2.76125,3.78368,1.02243,1.01724,0.00000,5.0028
61,10.3769,2.76499,3.79246,1.02746,1.02327,0.00000,5.0028
62,10.4226,2.76614,3.79933,1.03319,1.02777,0.00000,5.0028
63,10.4868,2.76705,3.80620,1.03914,1.03411,0.00000,5.0028
# i_max=10.487 mA  v_die@i_max=2.7671 V  rail 5.0021 to 5.0240 V  sag=21.9 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
