# ---------------------------------------------------------
# bandgap raw 220.984  ->  rail now 5.0261 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2995,2.23933,2.26909,0.02976,0.02953,0.00000,5.0081
2,0.5542,2.28809,2.34374,0.05565,0.05465,0.00000,5.0244
3,0.8241,2.31471,2.39721,0.08249,0.08127,0.00000,5.0198
4,1.2991,2.36785,2.49764,0.12979,0.12810,0.00000,5.0212
5,1.5358,2.38878,2.54077,0.15199,0.15145,0.00000,5.0233
6,1.7401,2.40956,2.58322,0.17366,0.17159,0.00000,5.0251
7,1.9592,2.42473,2.62000,0.19527,0.19320,0.00000,5.0247
8,2.3310,2.45296,2.68344,0.23047,0.22986,0.00000,5.0251
9,2.5261,2.46727,2.71737,0.25010,0.24910,0.00000,5.0233
10,2.6990,2.47973,2.74857,0.26884,0.26615,0.00000,5.0240
11,2.8990,2.48902,2.77780,0.28879,0.28587,0.00000,5.0230
12,3.2723,2.51439,2.83769,0.32330,0.32269,0.00000,5.0208
13,3.4384,2.52581,2.86839,0.34258,0.33906,0.00000,5.0240
14,3.6193,2.53552,2.89379,0.35828,0.35690,0.00000,5.0226
15,3.7737,2.54484,2.91811,0.37327,0.37212,0.00000,5.0222
16,5.3128,2.62388,3.15153,0.52765,0.52389,0.00000,5.0226
17,5.4667,2.62963,3.17092,0.54129,0.53907,0.00000,5.0226
18,5.5934,2.63356,3.18750,0.55394,0.55156,0.00000,5.0212
19,5.7189,2.64244,3.20914,0.56670,0.56394,0.00000,5.0244
20,5.9650,2.65344,3.24594,0.59250,0.58821,0.00000,5.0247
21,6.0658,2.64903,3.24993,0.60090,0.59815,0.00000,5.0035
22,6.2010,2.66321,3.27837,0.61516,0.61148,0.00000,5.0251
23,6.3024,2.66030,3.28553,0.62522,0.62148,0.00000,5.0095
24,6.4700,2.66912,3.31072,0.64160,0.63801,0.00000,5.0060
25,6.5945,2.66982,3.32400,0.65417,0.65028,0.00000,5.0046
26,6.7077,2.68123,3.34750,0.66627,0.66145,0.00000,5.0183
27,6.8305,2.69002,3.36649,0.67647,0.67355,0.00000,5.0219
28,7.0282,2.68491,3.38201,0.69710,0.69305,0.00000,5.0035
29,7.1237,2.69033,3.39684,0.70651,0.70246,0.00000,5.0042
30,7.2342,2.69948,3.41514,0.71566,0.71336,0.00000,5.0084
31,7.3518,2.70910,3.43698,0.72788,0.72497,0.00000,5.0240
32,6.8589,2.68940,3.37027,0.68088,0.67636,0.00000,5.0159
33,6.9867,2.69523,3.38886,0.69363,0.68896,0.00000,5.0219
34,7.0975,2.69831,3.40065,0.70234,0.69989,0.00000,5.0183
35,7.2111,2.70312,3.41797,0.71485,0.71109,0.00000,5.0240
36,7.3880,2.70765,3.44070,0.73305,0.72853,0.00000,5.0162
37,7.4695,2.70461,3.44507,0.74046,0.73657,0.00000,5.0035
38,7.5814,2.71091,3.46233,0.75143,0.74761,0.00000,5.0116
39,7.6697,2.71411,3.47233,0.75822,0.75631,0.00000,5.0074
40,7.8117,2.71446,3.48897,0.77452,0.77032,0.00000,5.0035
41,7.9005,2.72375,3.50741,0.78366,0.77907,0.00000,5.0123
42,7.9909,2.72719,3.51961,0.79242,0.78798,0.00000,5.0116
43,8.0794,2.73014,3.53144,0.80130,0.79671,0.00000,5.0127
44,8.2449,2.73752,3.55460,0.81708,0.81303,0.00000,5.0123
45,8.3229,2.73396,3.55942,0.82546,0.82072,0.00000,5.0032
46,8.4139,2.74238,3.57361,0.83122,0.82970,0.00000,5.0067
47,8.4872,2.74548,3.58738,0.84190,0.83693,0.00000,5.0130
48,9.2520,2.76748,3.68279,0.91531,0.91234,0.00000,5.0032
49,9.3060,2.76882,3.69099,0.92217,0.91767,0.00000,5.0035
50,9.3877,2.77195,3.70271,0.93077,0.92573,0.00000,5.0067
51,9.4491,2.77344,3.70934,0.93590,0.93178,0.00000,5.0039
52,9.6064,2.78037,3.73232,0.95195,0.94728,0.00000,5.0113
53,9.6468,2.77893,3.73432,0.95539,0.95127,0.00000,5.0032
54,9.7039,2.78306,3.74446,0.96140,0.95690,0.00000,5.0039
55,9.7871,2.78656,3.75495,0.96839,0.96511,0.00000,5.0081
56,9.8519,2.78737,3.76459,0.97722,0.97149,0.00000,5.0035
57,9.9536,2.79109,3.77751,0.98642,0.98152,0.00000,5.0120
58,9.9905,2.79129,3.77921,0.98791,0.98517,0.00000,5.0032
59,10.0376,2.79472,3.79011,0.99538,0.98981,0.00000,5.0074
60,10.1639,2.79427,3.80188,1.00761,1.00227,0.00000,5.0032
61,10.2274,2.79630,3.80910,1.01280,1.00852,0.00000,5.0035
62,10.2816,2.79798,3.81765,1.01967,1.01386,0.00000,5.0035
63,10.3366,2.80026,3.82467,1.02441,1.01930,0.00000,5.0028
# i_max=10.337 mA  v_die@i_max=2.8003 V  rail 5.0028 to 5.0251 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
