# ---------------------------------------------------------
# bandgap raw 220.891  ->  rail now 5.0283 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2871,2.50501,2.53370,0.02869,0.02831,0.00000,5.0088
2,0.4967,2.54525,2.59439,0.04913,0.04898,0.00000,5.0247
3,0.7470,2.56393,2.63806,0.07412,0.07366,0.00000,5.0244
4,1.1941,2.59475,2.71350,0.11874,0.11775,0.00000,5.0244
5,1.3984,2.60900,2.74866,0.13966,0.13789,0.00000,5.0269
6,1.6171,2.61656,2.77732,0.16077,0.15946,0.00000,5.0247
7,1.8125,2.62697,2.80716,0.18019,0.17873,0.00000,5.0254
8,2.1383,2.64507,2.85792,0.21285,0.21086,0.00000,5.0254
9,2.3352,2.65454,2.88566,0.23112,0.23028,0.00000,5.0258
10,2.5294,2.66261,2.91265,0.25004,0.24942,0.00000,5.0237
11,2.6888,2.67121,2.93819,0.26699,0.26514,0.00000,5.0269
12,3.0522,2.68445,2.98773,0.30328,0.30098,0.00000,5.0244
13,3.2289,2.69285,3.01232,0.31947,0.31840,0.00000,5.0247
14,3.3812,2.70005,3.03439,0.33435,0.33342,0.00000,5.0283
15,3.5347,2.70531,3.05678,0.35147,0.34856,0.00000,5.0251
16,5.0223,2.75737,3.25630,0.49893,0.49525,0.00000,5.0212
17,5.1674,2.76053,3.27239,0.51186,0.50956,0.00000,5.0233
18,5.2643,2.76744,3.28716,0.51972,0.51911,0.00000,5.0169
19,5.4045,2.76973,3.30604,0.53631,0.53293,0.00000,5.0233
20,5.6540,2.77669,3.33561,0.55892,0.55754,0.00000,5.0162
21,5.7655,2.78255,3.35330,0.57076,0.56853,0.00000,5.0215
22,5.8711,2.78552,3.36808,0.58255,0.57895,0.00000,5.0208
23,6.0085,2.79075,3.38493,0.59418,0.59250,0.00000,5.0240
24,6.1700,2.79425,3.40620,0.61195,0.60843,0.00000,5.0226
25,6.2927,2.79845,3.42112,0.62267,0.62053,0.00000,5.0219
26,6.4044,2.80212,3.43526,0.63315,0.63154,0.00000,5.0254
27,6.4782,2.80233,3.44474,0.64241,0.63882,0.00000,5.0180
28,6.6864,2.80961,3.47149,0.66188,0.65935,0.00000,5.0187
29,6.8107,2.81283,3.48696,0.67414,0.67161,0.00000,5.0222
30,6.8525,2.81088,3.49065,0.67978,0.67573,0.00000,5.0070
31,6.9918,2.82032,3.51346,0.69314,0.68946,0.00000,5.0251
32,6.5427,2.80333,3.44950,0.64617,0.64518,0.00000,5.0120
33,6.6582,2.81028,3.46823,0.65795,0.65657,0.00000,5.0233
34,6.7545,2.81142,3.48085,0.66943,0.66606,0.00000,5.0208
35,6.8391,2.81000,3.48471,0.67471,0.67440,0.00000,5.0074
36,7.0580,2.82340,3.52184,0.69844,0.69599,0.00000,5.0240
37,7.1542,2.82340,3.53110,0.70770,0.70548,0.00000,5.0222
38,7.2482,2.82644,3.54256,0.71612,0.71474,0.00000,5.0244
39,7.3257,2.82918,3.55502,0.72583,0.72239,0.00000,5.0237
40,7.4584,2.83454,3.57400,0.73945,0.73547,0.00000,5.0219
41,7.5612,2.83571,3.58515,0.74944,0.74561,0.00000,5.0226
42,7.6576,2.83799,3.59625,0.75826,0.75512,0.00000,5.0247
43,7.7215,2.83951,3.60414,0.76463,0.76142,0.00000,5.0212
44,7.8794,2.83365,3.61354,0.77989,0.77699,0.00000,5.0042
45,7.9924,2.84855,3.63913,0.79059,0.78813,0.00000,5.0240
46,8.0488,2.84732,3.64453,0.79721,0.79369,0.00000,5.0183
47,8.1493,2.85377,3.65891,0.80514,0.80360,0.00000,5.0230
48,8.8710,2.86509,3.74215,0.87706,0.87477,0.00000,5.0084
49,8.9160,2.86367,3.74730,0.88363,0.87920,0.00000,5.0032
50,9.0090,2.87311,3.76432,0.89121,0.88838,0.00000,5.0155
51,9.0859,2.87751,3.77714,0.89963,0.89596,0.00000,5.0212
52,9.1900,2.87031,3.77944,0.90913,0.90623,0.00000,5.0032
53,9.2520,2.87206,3.78677,0.91470,0.91234,0.00000,5.0032
54,9.3094,2.87560,3.79726,0.92166,0.91800,0.00000,5.0049
55,9.3667,2.87308,3.80123,0.92815,0.92365,0.00000,5.0028
56,9.4647,2.87669,3.81383,0.93714,0.93332,0.00000,5.0035
57,9.5328,2.88302,3.82764,0.94462,0.94003,0.00000,5.0109
58,9.5899,2.87970,3.82925,0.94956,0.94566,0.00000,5.0042
59,9.6483,2.88290,3.83631,0.95341,0.95142,0.00000,5.0032
60,9.7553,2.88771,3.85441,0.96670,0.96197,0.00000,5.0084
61,9.8070,2.88718,3.85845,0.97127,0.96707,0.00000,5.0032
62,9.8574,2.88794,3.86433,0.97639,0.97203,0.00000,5.0032
63,9.9657,2.89776,3.88400,0.98624,0.98272,0.00000,5.0198
# i_max=9.966 mA  v_die@i_max=2.8978 V  rail 5.0028 to 5.0283 V  sag=25.5 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
