# ---------------------------------------------------------
# bandgap raw 220.844  ->  rail now 5.0293 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3519,1.75413,1.78845,0.03432,0.03470,0.00000,5.0205
2,0.6684,1.78226,1.84908,0.06683,0.06591,0.00000,5.0233
3,0.9677,1.80162,1.89843,0.09680,0.09542,0.00000,5.0237
4,1.5582,1.83075,1.98624,0.15549,0.15365,0.00000,5.0226
5,1.8443,1.84308,2.02578,0.18271,0.18186,0.00000,5.0251
6,2.0910,1.85231,2.05973,0.20742,0.20619,0.00000,5.0198
7,2.3832,1.86114,2.09738,0.23624,0.23501,0.00000,5.0219
8,2.8253,1.87009,2.14991,0.27982,0.27860,0.00000,5.0042
9,3.0845,1.88424,2.19071,0.30646,0.30417,0.00000,5.0212
10,3.3208,1.88864,2.21764,0.32900,0.32746,0.00000,5.0152
11,3.5573,1.88945,2.24161,0.35216,0.35079,0.00000,5.0035
12,4.0239,1.90092,2.30115,0.40023,0.39680,0.00000,5.0032
13,4.2624,1.91349,2.33472,0.42124,0.42032,0.00000,5.0127
14,4.4732,1.91622,2.36053,0.44431,0.44110,0.00000,5.0070
15,4.7027,1.91867,2.38363,0.46496,0.46374,0.00000,5.0039
16,6.7427,1.96546,2.63448,0.66902,0.66490,0.00000,5.0060
17,6.9209,1.96810,2.65278,0.68468,0.68247,0.00000,5.0032
18,7.0838,1.96910,2.67221,0.70311,0.69853,0.00000,5.0028
19,7.2639,1.97230,2.69202,0.71972,0.71629,0.00000,5.0032
20,7.6156,1.97857,2.73229,0.75372,0.75097,0.00000,5.0028
21,7.7663,1.97985,2.75096,0.77110,0.76583,0.00000,5.0032
22,7.9291,1.98361,2.76993,0.78632,0.78189,0.00000,5.0028
23,8.0793,1.98827,2.78939,0.80113,0.79670,0.00000,5.0028
24,8.3456,1.99254,2.81893,0.82639,0.82296,0.00000,5.0028
25,8.4770,1.99497,2.83570,0.84073,0.83592,0.00000,5.0032
26,8.6475,1.99804,2.85344,0.85540,0.85273,0.00000,5.0028
27,8.8047,1.99900,2.87112,0.87213,0.86823,0.00000,5.0060
28,9.0688,2.00455,2.90395,0.89939,0.89428,0.00000,5.0042
29,9.2143,2.00759,2.92094,0.91335,0.90862,0.00000,5.0024
30,9.3467,2.00858,2.93621,0.92763,0.92167,0.00000,5.0024
31,9.4858,2.00955,2.95113,0.94157,0.93539,0.00000,5.0032
32,8.8652,2.00179,2.88056,0.87878,0.87420,0.00000,5.0024
33,9.0106,2.00498,2.89687,0.89189,0.88853,0.00000,5.0028
34,9.1589,2.00450,2.91201,0.90751,0.90316,0.00000,5.0035
35,9.2705,2.00932,2.92799,0.91867,0.91417,0.00000,5.0032
36,9.5594,2.01361,2.96123,0.94762,0.94265,0.00000,5.0028
37,9.6993,2.01747,2.97820,0.96072,0.95645,0.00000,5.0063
38,9.8102,2.01834,2.99039,0.97204,0.96739,0.00000,5.0028
39,9.9566,2.01843,3.00483,0.98640,0.98182,0.00000,5.0024
40,10.1455,2.02270,3.02888,1.00617,1.00045,0.00000,5.0024
41,10.2716,2.02453,3.04390,1.01937,1.01288,0.00000,5.0028
42,10.3980,2.02807,3.05799,1.02992,1.02534,0.00000,5.0017
43,10.5107,2.02931,3.07257,1.04326,1.03646,0.00000,5.0035
44,10.7531,2.03568,3.10147,1.06579,1.06037,0.00000,5.0024
45,10.8630,2.03659,3.11329,1.07670,1.07121,0.00000,5.0028
46,11.0000,2.03755,3.12700,1.08945,1.08471,0.00000,5.0039
47,11.0976,2.03743,3.13718,1.09975,1.09434,0.00000,5.0028
48,12.1679,2.05570,3.26031,1.20461,1.19988,0.00000,5.0014
49,12.2533,2.05721,3.27283,1.21563,1.20830,0.00000,5.0024
50,12.3563,2.05873,3.28390,1.22517,1.21845,0.00000,5.0024
51,12.4317,2.05976,3.29175,1.23199,1.22589,0.00000,5.0007
52,12.6331,2.06166,3.31427,1.25261,1.24575,0.00000,5.0014
53,12.7299,2.06615,3.32625,1.26010,1.25530,0.00000,5.0017
54,12.8027,2.06493,3.33465,1.26972,1.26247,0.00000,5.0017
55,12.9058,2.06728,3.34680,1.27952,1.27265,0.00000,5.0024
56,13.0252,2.06808,3.36111,1.29303,1.28441,0.00000,5.0007
57,13.1317,2.07271,3.37190,1.29919,1.29492,0.00000,5.0021
58,13.1929,2.07187,3.38068,1.30881,1.30095,0.00000,5.0021
59,13.2819,2.07225,3.39045,1.31820,1.30973,0.00000,5.0021
60,13.4700,2.07553,3.41106,1.33553,1.32827,0.00000,5.0021
61,13.5551,2.07668,3.41869,1.34201,1.33667,0.00000,5.0021
62,13.6101,2.07803,3.42699,1.34895,1.34209,0.00000,4.9989
63,13.6994,2.07893,3.43609,1.35715,1.35090,0.00000,4.9996
# i_max=13.699 mA  v_die@i_max=2.0789 V  rail 4.9989 to 5.0251 V  sag=26.2 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
