# ---------------------------------------------------------
# bandgap raw 221.094  ->  rail now 5.0237 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2807,2.50518,2.53377,0.02859,0.02768,0.00000,5.0000
2,0.4967,2.53555,2.58476,0.04921,0.04898,0.00000,5.0032
3,0.7452,2.55448,2.62858,0.07410,0.07349,0.00000,5.0032
4,1.1904,2.58738,2.70607,0.11868,0.11739,0.00000,5.0032
5,1.3924,2.59682,2.73657,0.13974,0.13730,0.00000,5.0028
6,1.6090,2.60702,2.76775,0.16073,0.15867,0.00000,5.0024
7,1.8019,2.61713,2.79733,0.18020,0.17768,0.00000,5.0028
8,2.1278,2.63484,2.84794,0.21310,0.20982,0.00000,5.0028
9,2.3275,2.64064,2.87313,0.23249,0.22952,0.00000,5.0028
10,2.5141,2.65247,2.90176,0.24929,0.24791,0.00000,5.0028
11,2.6761,2.65884,2.92639,0.26755,0.26389,0.00000,5.0032
12,3.0328,2.67270,2.97558,0.30288,0.29906,0.00000,5.0028
13,3.2111,2.67973,2.99905,0.31932,0.31665,0.00000,5.0021
14,3.3644,2.68446,3.01943,0.33497,0.33176,0.00000,5.0021
15,3.5160,2.69258,3.04365,0.35107,0.34672,0.00000,5.0032
16,5.0027,2.74639,3.24437,0.49798,0.49332,0.00000,5.0010
17,5.1392,2.74881,3.26123,0.51242,0.50677,0.00000,5.0028
18,5.2491,2.75553,3.27810,0.52257,0.51761,0.00000,5.0028
19,5.3819,2.75525,3.29222,0.53697,0.53071,0.00000,5.0017
20,5.6388,2.76541,3.32657,0.56116,0.55605,0.00000,5.0024
21,5.7441,2.76938,3.34099,0.57162,0.56643,0.00000,5.0024
22,5.8494,2.77419,3.35635,0.58216,0.57681,0.00000,5.0032
23,5.9771,2.77518,3.37061,0.59543,0.58940,0.00000,5.0024
24,6.1410,2.78072,3.39285,0.61213,0.60557,0.00000,5.0003
25,6.2558,2.78739,3.40962,0.62223,0.61688,0.00000,5.0024
26,6.3703,2.78594,3.42030,0.63436,0.62818,0.00000,5.0024
27,6.4416,2.78884,3.43259,0.64375,0.63520,0.00000,5.0000
28,6.6671,2.79796,3.46158,0.66363,0.65745,0.00000,5.0021
29,6.7797,2.79906,3.47287,0.67381,0.66854,0.00000,5.0017
30,6.8469,2.80408,3.48757,0.68349,0.67517,0.00000,5.0028
31,6.9633,2.80449,3.49801,0.69352,0.68665,0.00000,5.0024
32,6.5241,2.79218,3.44116,0.64899,0.64334,0.00000,4.9986
33,6.6304,2.79563,3.45465,0.65902,0.65383,0.00000,5.0024
34,6.7283,2.79864,3.46800,0.66935,0.66348,0.00000,5.0021
35,6.8322,2.80453,3.48245,0.67792,0.67372,0.00000,5.0028
36,7.0309,2.80818,3.50669,0.69851,0.69332,0.00000,5.0021
37,7.1145,2.80963,3.51791,0.70828,0.70156,0.00000,5.0021
38,7.2156,2.81067,3.52785,0.71718,0.71153,0.00000,5.0024
39,7.2882,2.81486,3.54087,0.72601,0.71869,0.00000,5.0017
40,7.4308,2.82189,3.56091,0.73901,0.73275,0.00000,5.0024
41,7.5283,2.81994,3.56933,0.74939,0.74237,0.00000,5.0003
42,7.6134,2.82308,3.57964,0.75656,0.75076,0.00000,4.9993
43,7.6922,2.82531,3.59078,0.76547,0.75853,0.00000,5.0017
44,7.8707,2.83070,3.61347,0.78277,0.77613,0.00000,5.0021
45,7.9414,2.82963,3.61975,0.79011,0.78310,0.00000,4.9958
46,8.0221,2.83488,3.63365,0.79877,0.79106,0.00000,5.0014
47,8.0992,2.83715,3.64291,0.80575,0.79866,0.00000,5.0007
48,8.8548,2.85861,3.73797,0.87936,0.87317,0.00000,5.0014
49,8.9058,2.85642,3.74362,0.88720,0.87820,0.00000,4.9982
50,8.9768,2.86167,3.75428,0.89260,0.88520,0.00000,5.0003
51,9.0482,2.86362,3.76403,0.90041,0.89224,0.00000,5.0017
52,9.1826,2.86677,3.78028,0.91351,0.90549,0.00000,5.0024
53,9.2458,2.86674,3.78435,0.91760,0.91173,0.00000,4.9989
54,9.2943,2.86950,3.79532,0.92582,0.91651,0.00000,5.0017
55,9.3654,2.86825,3.80078,0.93252,0.92352,0.00000,5.0021
56,9.4465,2.86950,3.80978,0.94028,0.93152,0.00000,4.9958
57,9.5097,2.87596,3.82241,0.94645,0.93775,0.00000,5.0010
58,9.5792,2.87617,3.82856,0.95239,0.94461,0.00000,5.0014
59,9.6109,2.87207,3.82688,0.95481,0.94773,0.00000,4.9891
60,9.7403,2.88070,3.84935,0.96865,0.96049,0.00000,5.0010
61,9.7892,2.87934,3.85281,0.97347,0.96531,0.00000,4.9947
62,9.8459,2.88156,3.86223,0.98067,0.97090,0.00000,4.9996
63,9.9154,2.88436,3.87044,0.98608,0.97776,0.00000,5.0000
# i_max=9.915 mA  v_die@i_max=2.8844 V  rail 4.9891 to 5.0032 V  sag=14.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
