# ---------------------------------------------------------
# bandgap raw 220.750  ->  rail now 5.0315 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3458,1.75098,1.78569,0.03471,0.03410,0.00000,5.0233
2,0.6622,1.78013,1.84689,0.06676,0.06530,0.00000,5.0240
3,0.9704,1.80093,1.89777,0.09684,0.09569,0.00000,5.0258
4,1.5564,1.82687,1.98226,0.15539,0.15347,0.00000,5.0244
5,1.8427,1.83809,2.02118,0.18309,0.18171,0.00000,5.0251
6,2.0886,1.84823,2.05618,0.20795,0.20596,0.00000,5.0237
7,2.3872,1.85440,2.09080,0.23639,0.23540,0.00000,5.0254
8,2.8347,1.86889,2.14972,0.28084,0.27953,0.00000,5.0205
9,3.0901,1.87710,2.18412,0.30702,0.30472,0.00000,5.0254
10,3.3297,1.88445,2.21425,0.32980,0.32835,0.00000,5.0244
11,3.5804,1.89114,2.24543,0.35429,0.35307,0.00000,5.0226
12,4.0496,1.90075,2.30192,0.40116,0.39933,0.00000,5.0162
13,4.2749,1.90662,2.32931,0.42269,0.42154,0.00000,5.0212
14,4.4987,1.90982,2.35504,0.44522,0.44362,0.00000,5.0141
15,4.7232,1.91641,2.38378,0.46737,0.46576,0.00000,5.0230
16,6.7749,1.95376,2.62321,0.66945,0.66807,0.00000,5.0028
17,6.9396,1.95749,2.64540,0.68791,0.68431,0.00000,5.0067
18,7.1302,1.95993,2.66549,0.70555,0.70311,0.00000,5.0067
19,7.2885,1.96316,2.68616,0.72300,0.71872,0.00000,5.0063
20,7.6357,1.96784,2.72477,0.75693,0.75296,0.00000,5.0039
21,7.8050,1.97108,2.74325,0.77217,0.76965,0.00000,5.0032
22,7.9838,1.97688,2.76653,0.78965,0.78728,0.00000,5.0130
23,8.1269,1.97700,2.78145,0.80445,0.80140,0.00000,5.0060
24,8.3740,1.97955,2.80944,0.82989,0.82576,0.00000,5.0032
25,8.5268,1.98246,2.82742,0.84496,0.84083,0.00000,5.0070
26,8.6847,1.98676,2.84759,0.86083,0.85640,0.00000,5.0106
27,8.8378,1.99023,2.86562,0.87539,0.87149,0.00000,5.0099
28,9.1182,1.99185,2.89535,0.90349,0.89914,0.00000,5.0028
29,9.2731,1.99844,2.91454,0.91610,0.91442,0.00000,5.0088
30,9.4122,1.99726,2.92913,0.93188,0.92813,0.00000,5.0077
31,9.5396,2.00157,2.94555,0.94398,0.94070,0.00000,5.0067
32,8.9104,1.99109,2.87173,0.88064,0.87865,0.00000,5.0070
33,9.0361,1.99292,2.88725,0.89433,0.89105,0.00000,5.0028
34,9.1829,1.99313,2.90239,0.90927,0.90553,0.00000,5.0035
35,9.3247,1.99796,2.92205,0.92410,0.91951,0.00000,5.0074
36,9.6081,1.99909,2.95082,0.95173,0.94745,0.00000,5.0032
37,9.7297,2.00216,2.96581,0.96365,0.95945,0.00000,5.0028
38,9.8690,2.00768,2.98552,0.97784,0.97318,0.00000,5.0091
39,10.0006,2.01009,2.99701,0.98692,0.98616,0.00000,5.0032
40,10.2035,2.00849,3.01916,1.01067,1.00617,0.00000,5.0028
41,10.3431,2.01649,3.03979,1.02330,1.01993,0.00000,5.0109
42,10.4450,2.01413,3.04900,1.03486,1.02998,0.00000,5.0032
43,10.5650,2.01757,3.06327,1.04570,1.04181,0.00000,5.0032
44,10.8285,2.02469,3.09586,1.07116,1.06780,0.00000,5.0102
45,10.9265,2.01963,3.10282,1.08319,1.07746,0.00000,5.0032
46,11.0465,2.02436,3.11740,1.09304,1.08930,0.00000,5.0032
47,11.1859,2.02944,3.13623,1.10679,1.10305,0.00000,5.0127
48,12.2209,2.04346,3.25344,1.20999,1.20510,0.00000,5.0028
49,12.3323,2.04285,3.26321,1.22037,1.21609,0.00000,5.0028
50,12.4323,2.04497,3.27474,1.22977,1.22595,0.00000,5.0032
51,12.5120,2.04697,3.28742,1.24046,1.23381,0.00000,5.0060
52,12.7177,2.04743,3.30649,1.25906,1.25410,0.00000,5.0024
53,12.7813,2.05079,3.31680,1.26602,1.26037,0.00000,5.0028
54,12.8852,2.05116,3.32765,1.27649,1.27061,0.00000,5.0032
55,12.9771,2.05255,3.33672,1.28417,1.27967,0.00000,5.0024
56,13.1196,2.05468,3.35321,1.29854,1.29373,0.00000,5.0028
57,13.1816,2.05620,3.36283,1.30663,1.29983,0.00000,5.0028
58,13.2751,2.05751,3.37252,1.31501,1.30906,0.00000,5.0024
59,13.3898,2.05643,3.38100,1.32457,1.32037,0.00000,5.0028
60,13.5500,2.06262,3.40154,1.33892,1.33617,0.00000,5.0028
61,13.6184,2.06256,3.41074,1.34818,1.34291,0.00000,5.0017
62,13.7103,2.06147,3.41925,1.35777,1.35197,0.00000,5.0028
63,13.7780,2.06581,3.42996,1.36415,1.35865,0.00000,5.0035
# i_max=13.778 mA  v_die@i_max=2.0658 V  rail 5.0017 to 5.0258 V  sag=24.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
