# ---------------------------------------------------------
# bandgap raw 221.016  ->  rail now 5.0254 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3482,1.75621,1.79054,0.03433,0.03433,0.00000,5.0240
2,0.6690,1.78206,1.84864,0.06658,0.06597,0.00000,5.0219
3,0.9716,1.80178,1.89835,0.09657,0.09581,0.00000,5.0237
4,1.5548,1.82917,1.98456,0.15539,0.15332,0.00000,5.0244
5,1.8373,1.83716,2.01979,0.18263,0.18118,0.00000,5.0183
6,2.0922,1.85238,2.06022,0.20784,0.20631,0.00000,5.0247
7,2.3857,1.85786,2.09427,0.23641,0.23526,0.00000,5.0240
8,2.8243,1.86598,2.14563,0.27965,0.27850,0.00000,5.0053
9,3.0871,1.88016,2.18688,0.30672,0.30442,0.00000,5.0230
10,3.3310,1.88692,2.21669,0.32977,0.32847,0.00000,5.0226
11,3.5714,1.88965,2.24328,0.35363,0.35218,0.00000,5.0162
12,4.0342,1.89601,2.29627,0.40026,0.39782,0.00000,5.0035
13,4.2646,1.90740,2.32877,0.42137,0.42053,0.00000,5.0106
14,4.4923,1.90687,2.35123,0.44436,0.44298,0.00000,5.0032
15,4.7177,1.91710,2.38415,0.46705,0.46522,0.00000,5.0169
16,6.7679,1.95636,2.62634,0.66998,0.66739,0.00000,5.0063
17,6.9351,1.95857,2.64588,0.68731,0.68387,0.00000,5.0028
18,7.1184,1.96325,2.66817,0.70492,0.70194,0.00000,5.0060
19,7.2848,1.96405,2.68637,0.72232,0.71835,0.00000,5.0032
20,7.6300,1.96940,2.72622,0.75683,0.75240,0.00000,5.0032
21,7.8019,1.97337,2.74546,0.77209,0.76935,0.00000,5.0032
22,7.9670,1.97468,2.76283,0.78815,0.78563,0.00000,5.0028
23,8.1214,1.97778,2.78093,0.80315,0.80085,0.00000,5.0035
24,8.3740,1.97963,2.80974,0.83011,0.82576,0.00000,5.0032
25,8.5186,1.98374,2.82803,0.84430,0.84002,0.00000,5.0035
26,8.6699,1.98475,2.84420,0.85945,0.85494,0.00000,5.0028
27,8.8209,1.98834,2.86267,0.87433,0.86983,0.00000,5.0028
28,9.1101,1.99342,2.89642,0.90300,0.89834,0.00000,5.0017
29,9.2606,1.99613,2.91168,0.91555,0.91319,0.00000,5.0028
30,9.3961,1.99666,2.92664,0.92998,0.92655,0.00000,5.0028
31,9.5285,2.00193,2.94535,0.94342,0.93960,0.00000,5.0028
32,8.8923,1.99179,2.87163,0.87984,0.87687,0.00000,5.0024
33,9.0324,1.99278,2.88713,0.89435,0.89068,0.00000,5.0024
34,9.1805,1.99365,2.90252,0.90888,0.90529,0.00000,5.0017
35,9.3132,1.99849,2.92115,0.92265,0.91838,0.00000,5.0028
36,9.6066,1.99941,2.95100,0.95159,0.94731,0.00000,5.0028
37,9.7172,2.00451,2.96731,0.96280,0.95822,0.00000,5.0032
38,9.8552,2.00637,2.98300,0.97663,0.97182,0.00000,5.0024
39,9.9999,2.01063,2.99779,0.98716,0.98609,0.00000,5.0028
40,10.2012,2.00941,3.01962,1.01021,1.00594,0.00000,5.0028
41,10.3258,2.01475,3.03665,1.02189,1.01823,0.00000,5.0028
42,10.4350,2.01622,3.05033,1.03411,1.02900,0.00000,5.0024
43,10.5650,2.01781,3.06336,1.04556,1.04182,0.00000,5.0028
44,10.8050,2.02261,3.09236,1.06975,1.06548,0.00000,5.0032
45,10.9142,2.02156,3.10376,1.08220,1.07624,0.00000,5.0024
46,11.0434,2.02475,3.11810,1.09334,1.08899,0.00000,5.0028
47,11.1502,2.02684,3.13094,1.10411,1.09953,0.00000,5.0021
48,12.2198,2.04258,3.25284,1.21026,1.20499,0.00000,5.0014
49,12.3292,2.04232,3.26314,1.22082,1.21578,0.00000,5.0024
50,12.4256,2.04555,3.27459,1.22903,1.22529,0.00000,5.0014
51,12.4981,2.04734,3.28711,1.23977,1.23244,0.00000,5.0032
52,12.7083,2.04866,3.30702,1.25836,1.25317,0.00000,5.0021
53,12.7797,2.05026,3.31695,1.26669,1.26020,0.00000,5.0024
54,12.8770,2.05287,3.32793,1.27506,1.26980,0.00000,5.0017
55,12.9769,2.05233,3.33664,1.28431,1.27966,0.00000,5.0021
56,13.1100,2.05451,3.35248,1.29797,1.29278,0.00000,5.0000
57,13.1816,2.05720,3.36398,1.30678,1.29983,0.00000,5.0028
58,13.2657,2.05615,3.37061,1.31446,1.30813,0.00000,4.9986
59,13.3690,2.05738,3.38089,1.32351,1.31832,0.00000,5.0014
60,13.5464,2.06256,3.40204,1.33948,1.33581,0.00000,5.0017
61,13.6127,2.06311,3.41095,1.34784,1.34234,0.00000,5.0010
62,13.7024,2.06224,3.41969,1.35745,1.35119,0.00000,5.0024
63,13.7692,2.06585,3.42912,1.36327,1.35778,0.00000,5.0014
# i_max=13.769 mA  v_die@i_max=2.0659 V  rail 4.9986 to 5.0247 V  sag=26.1 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
