# ---------------------------------------------------------
# bandgap raw 220.766  ->  rail now 5.0311 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2969,2.23804,2.26754,0.02951,0.02928,0.00000,5.0251
2,0.5518,2.27534,2.33129,0.05594,0.05441,0.00000,5.0233
3,0.8248,2.30673,2.38929,0.08256,0.08133,0.00000,5.0247
4,1.3123,2.35513,2.48576,0.13063,0.12940,0.00000,5.0212
5,1.5389,2.37696,2.52917,0.15221,0.15175,0.00000,5.0230
6,1.7517,2.39308,2.56789,0.17481,0.17274,0.00000,5.0251
7,1.9773,2.41035,2.60625,0.19591,0.19499,0.00000,5.0254
8,2.3340,2.43805,2.66889,0.23084,0.23015,0.00000,5.0230
9,2.5300,2.44741,2.69727,0.24986,0.24948,0.00000,5.0134
10,2.7187,2.46480,2.73450,0.26970,0.26809,0.00000,5.0230
11,2.9274,2.47512,2.76456,0.28944,0.28867,0.00000,5.0251
12,3.2805,2.50158,2.82592,0.32434,0.32349,0.00000,5.0240
13,3.4709,2.50992,2.85302,0.34310,0.34226,0.00000,5.0226
14,3.6346,2.51740,2.87818,0.36078,0.35840,0.00000,5.0233
15,3.7874,2.53033,2.90703,0.37670,0.37348,0.00000,5.0251
16,5.3624,2.60645,3.13646,0.53001,0.52878,0.00000,5.0187
17,5.5040,2.61452,3.15887,0.54436,0.54275,0.00000,5.0233
18,5.6272,2.61724,3.17559,0.55834,0.55489,0.00000,5.0230
19,5.7572,2.62296,3.19145,0.56849,0.56772,0.00000,5.0183
20,6.0155,2.63603,3.23152,0.59549,0.59319,0.00000,5.0247
21,6.1192,2.64031,3.24771,0.60740,0.60341,0.00000,5.0230
22,6.2435,2.64508,3.26251,0.61743,0.61567,0.00000,5.0159
23,6.3699,2.65031,3.28212,0.63181,0.62813,0.00000,5.0233
24,6.5405,2.65472,3.30099,0.64626,0.64496,0.00000,5.0127
25,6.6534,2.66128,3.31921,0.65793,0.65609,0.00000,5.0148
26,6.7703,2.66611,3.33710,0.67099,0.66762,0.00000,5.0187
27,6.8601,2.67267,3.35237,0.67970,0.67648,0.00000,5.0208
28,7.0803,2.67200,3.37233,0.70033,0.69819,0.00000,5.0042
29,7.2048,2.68252,3.39612,0.71361,0.71047,0.00000,5.0212
30,7.2949,2.68841,3.41128,0.72287,0.71935,0.00000,5.0233
31,7.3720,2.68239,3.41316,0.73077,0.72695,0.00000,5.0035
32,6.9263,2.67471,3.36047,0.68576,0.68300,0.00000,5.0198
33,7.0287,2.66907,3.36522,0.69615,0.69310,0.00000,5.0039
34,7.1374,2.67884,3.38587,0.70703,0.70382,0.00000,5.0152
35,7.2437,2.68282,3.39972,0.71690,0.71430,0.00000,5.0152
36,7.4344,2.68824,3.42341,0.73517,0.73310,0.00000,5.0091
37,7.5232,2.69089,3.43657,0.74569,0.74187,0.00000,5.0074
38,7.6338,2.69181,3.44801,0.75620,0.75277,0.00000,5.0067
39,7.7036,2.69549,3.45796,0.76248,0.75965,0.00000,5.0032
40,7.8814,2.70555,3.48534,0.77979,0.77719,0.00000,5.0130
41,7.9619,2.70155,3.48943,0.78788,0.78513,0.00000,5.0035
42,8.0548,2.71692,3.51503,0.79812,0.79429,0.00000,5.0212
43,8.1478,2.71645,3.52374,0.80729,0.80346,0.00000,5.0176
44,8.3234,2.72693,3.55191,0.82499,0.82077,0.00000,5.0244
45,8.3947,2.71981,3.55036,0.83056,0.82781,0.00000,5.0063
46,8.4542,2.72581,3.56368,0.83787,0.83367,0.00000,5.0081
47,8.5739,2.73578,3.58562,0.84984,0.84548,0.00000,5.0240
48,9.3031,2.74999,3.67164,0.92165,0.91737,0.00000,5.0032
49,9.3922,2.75839,3.68838,0.92999,0.92617,0.00000,5.0116
50,9.4640,2.75869,3.69553,0.93684,0.93325,0.00000,5.0102
51,9.5285,2.76086,3.70437,0.94350,0.93961,0.00000,5.0099
52,9.6506,2.76340,3.71870,0.95531,0.95164,0.00000,5.0035
53,9.7364,2.77273,3.73720,0.96447,0.96011,0.00000,5.0176
54,9.7745,2.76625,3.73348,0.96723,0.96387,0.00000,5.0032
55,9.8388,2.76885,3.74310,0.97425,0.97020,0.00000,5.0032
56,9.9418,2.77290,3.75715,0.98425,0.98036,0.00000,5.0063
57,9.9952,2.77526,3.76371,0.98845,0.98562,0.00000,5.0032
58,10.0415,2.77477,3.76978,0.99501,0.99020,0.00000,5.0035
59,10.1299,2.78321,3.78664,1.00342,0.99891,0.00000,5.0144
60,10.2437,2.77977,3.79410,1.01433,1.01013,0.00000,5.0032
61,10.2863,2.78179,3.80108,1.01930,1.01433,0.00000,5.0028
62,10.3529,2.78270,3.80749,1.02479,1.02090,0.00000,5.0028
63,10.3993,2.78694,3.81623,1.02929,1.02547,0.00000,5.0032
# i_max=10.399 mA  v_die@i_max=2.7869 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
