# ---------------------------------------------------------
# bandgap raw 220.406  ->  rail now 5.0393 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2839,2.49843,2.52711,0.02869,0.02800,0.00000,5.0063
2,0.4957,2.53426,2.58398,0.04972,0.04888,0.00000,5.0212
3,0.7438,2.55412,2.62830,0.07419,0.07334,0.00000,5.0233
4,1.1973,2.58200,2.70151,0.11952,0.11806,0.00000,5.0212
5,1.4001,2.59721,2.73757,0.14036,0.13806,0.00000,5.0244
6,1.6258,2.60555,2.76709,0.16154,0.16032,0.00000,5.0251
7,1.8251,2.61364,2.79483,0.18120,0.17997,0.00000,5.0212
8,2.1472,2.63140,2.84575,0.21434,0.21174,0.00000,5.0244
9,2.3506,2.63909,2.87334,0.23425,0.23179,0.00000,5.0254
10,2.5346,2.64700,2.89770,0.25070,0.24994,0.00000,5.0215
11,2.7132,2.65448,2.92379,0.26931,0.26755,0.00000,5.0244
12,3.0799,2.66687,2.97204,0.30517,0.30371,0.00000,5.0226
13,3.2402,2.67350,2.99647,0.32297,0.31952,0.00000,5.0230
14,3.4065,2.67828,3.01650,0.33821,0.33591,0.00000,5.0240
15,3.5708,2.68384,3.03764,0.35380,0.35211,0.00000,5.0244
16,5.0727,2.73316,3.23722,0.50405,0.50022,0.00000,5.0219
17,5.2123,2.73148,3.24875,0.51727,0.51398,0.00000,5.0123
18,5.3250,2.74086,3.27009,0.52923,0.52509,0.00000,5.0208
19,5.4665,2.74214,3.28487,0.54272,0.53905,0.00000,5.0180
20,5.6965,2.74301,3.30811,0.56510,0.56174,0.00000,5.0042
21,5.8208,2.75296,3.33062,0.57767,0.57399,0.00000,5.0155
22,5.9470,2.75523,3.34495,0.58973,0.58643,0.00000,5.0166
23,6.0694,2.76217,3.36450,0.60233,0.59850,0.00000,5.0222
24,6.2454,2.76093,3.37984,0.61891,0.61586,0.00000,5.0091
25,6.3588,2.77018,3.40129,0.63110,0.62704,0.00000,5.0194
26,6.4395,2.76382,3.40233,0.63851,0.63500,0.00000,5.0039
27,6.5424,2.76557,3.41546,0.64988,0.64515,0.00000,5.0039
28,6.7807,2.77981,3.45159,0.67178,0.66864,0.00000,5.0148
29,6.8416,2.77515,3.45446,0.67931,0.67465,0.00000,5.0035
30,6.9449,2.77832,3.46804,0.68972,0.68484,0.00000,5.0032
31,7.0919,2.78751,3.48929,0.70178,0.69933,0.00000,5.0176
32,6.5999,2.76896,3.42337,0.65441,0.65082,0.00000,5.0028
33,6.7042,2.77310,3.43879,0.66569,0.66111,0.00000,5.0074
34,6.8362,2.78011,3.45530,0.67519,0.67412,0.00000,5.0116
35,6.9043,2.77706,3.46118,0.68412,0.68084,0.00000,5.0035
36,7.1175,2.78206,3.48819,0.70614,0.70186,0.00000,5.0032
37,7.2244,2.78450,3.49796,0.71346,0.71240,0.00000,5.0032
38,7.2969,2.78874,3.51203,0.72329,0.71954,0.00000,5.0035
39,7.3998,2.78989,3.52279,0.73291,0.72970,0.00000,5.0035
40,7.5452,2.79496,3.54343,0.74847,0.74403,0.00000,5.0081
41,7.6434,2.79766,3.55574,0.75807,0.75372,0.00000,5.0095
42,7.7236,2.79930,3.56444,0.76514,0.76163,0.00000,5.0067
43,7.8185,2.79734,3.57229,0.77495,0.77098,0.00000,5.0039
44,7.9792,2.80336,3.59469,0.79133,0.78683,0.00000,5.0032
45,8.0574,2.80626,3.60553,0.79927,0.79454,0.00000,5.0032
46,8.1418,2.80889,3.61740,0.80851,0.80286,0.00000,5.0070
47,8.2291,2.81199,3.62805,0.81606,0.81147,0.00000,5.0074
48,8.9949,2.82931,3.71928,0.88997,0.88699,0.00000,5.0032
49,9.0584,2.82947,3.72768,0.89821,0.89325,0.00000,5.0032
50,9.1218,2.83142,3.73565,0.90423,0.89950,0.00000,5.0035
51,9.2077,2.83287,3.74504,0.91217,0.90797,0.00000,5.0035
52,9.3171,2.83726,3.76243,0.92518,0.91876,0.00000,5.0049
53,9.4101,2.83808,3.77067,0.93259,0.92793,0.00000,5.0070
54,9.4648,2.83995,3.77816,0.93821,0.93332,0.00000,5.0056
55,9.5247,2.84062,3.78458,0.94396,0.93923,0.00000,5.0049
56,9.6128,2.84339,3.79581,0.95243,0.94792,0.00000,5.0028
57,9.6654,2.84389,3.80158,0.95768,0.95310,0.00000,5.0032
58,9.7273,2.84481,3.81036,0.96555,0.95921,0.00000,5.0032
59,9.7987,2.84777,3.81761,0.96984,0.96625,0.00000,5.0024
60,9.9092,2.85054,3.83303,0.98249,0.97715,0.00000,5.0032
61,9.9689,2.85301,3.83978,0.98678,0.98304,0.00000,5.0028
62,10.0076,2.85382,3.84586,0.99204,0.98685,0.00000,5.0032
63,10.0816,2.85439,3.85365,0.99926,0.99414,0.00000,5.0046
# i_max=10.082 mA  v_die@i_max=2.8544 V  rail 5.0024 to 5.0254 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
