# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3497,1.75512,1.78960,0.03448,0.03448,0.00000,5.0233
2,0.6616,1.78319,1.85012,0.06692,0.06524,0.00000,5.0251
3,0.9636,1.80157,1.89812,0.09655,0.09502,0.00000,5.0222
4,1.5549,1.83260,1.98753,0.15494,0.15333,0.00000,5.0247
5,1.8370,1.84390,2.02619,0.18229,0.18114,0.00000,5.0219
6,2.0909,1.85626,2.06359,0.20734,0.20619,0.00000,5.0215
7,2.3851,1.86436,2.09971,0.23535,0.23520,0.00000,5.0244
8,2.8201,1.87183,2.15106,0.27923,0.27809,0.00000,5.0032
9,3.0814,1.88616,2.19155,0.30539,0.30386,0.00000,5.0212
10,3.3191,1.88970,2.21776,0.32806,0.32730,0.00000,5.0113
11,3.5584,1.89320,2.24532,0.35212,0.35089,0.00000,5.0074
12,4.0233,1.90976,2.30993,0.40018,0.39673,0.00000,5.0123
13,4.2560,1.91416,2.33438,0.42022,0.41968,0.00000,5.0039
14,4.4664,1.91709,2.36111,0.44402,0.44043,0.00000,5.0063
15,4.7016,1.92467,2.38883,0.46416,0.46362,0.00000,5.0060
16,6.7308,1.96697,2.63405,0.66708,0.66372,0.00000,5.0028
17,6.8976,1.97341,2.65763,0.68422,0.68017,0.00000,5.0060
18,7.0822,1.97536,2.67679,0.70143,0.69838,0.00000,5.0028
19,7.2375,1.97947,2.69744,0.71797,0.71369,0.00000,5.0032
20,7.5919,1.98473,2.73725,0.75253,0.74863,0.00000,5.0035
21,7.7408,1.98772,2.75546,0.76774,0.76332,0.00000,5.0032
22,7.9165,1.99123,2.77478,0.78355,0.78065,0.00000,5.0032
23,8.0736,1.99176,2.79180,0.80004,0.79614,0.00000,5.0032
24,8.3179,1.99851,2.82332,0.82481,0.82023,0.00000,5.0024
25,8.4685,2.00184,2.84096,0.83912,0.83508,0.00000,5.0032
26,8.6204,2.00338,2.85802,0.85464,0.85006,0.00000,5.0028
27,8.7702,2.00557,2.87453,0.86896,0.86483,0.00000,5.0035
28,9.0562,2.01223,2.90848,0.89624,0.89304,0.00000,5.0028
29,9.2047,2.01268,2.92425,0.91157,0.90768,0.00000,5.0032
30,9.3201,2.01826,2.94181,0.92356,0.91905,0.00000,5.0032
31,9.4604,2.01896,2.95659,0.93763,0.93289,0.00000,5.0024
32,8.8540,2.01062,2.88555,0.87493,0.87310,0.00000,5.0032
33,8.9873,2.01262,2.90168,0.88907,0.88624,0.00000,5.0028
34,9.1227,2.01398,2.91738,0.90340,0.89959,0.00000,5.0032
35,9.2637,2.01590,2.93344,0.91754,0.91349,0.00000,5.0028
36,9.5430,2.02200,2.96563,0.94364,0.94104,0.00000,5.0032
37,9.6639,2.02338,2.98069,0.95731,0.95296,0.00000,5.0028
38,9.8035,2.02638,2.99508,0.96870,0.96672,0.00000,5.0021
39,9.9239,2.02948,3.01189,0.98242,0.97860,0.00000,5.0032
40,10.1121,2.03361,3.03558,1.00197,0.99716,0.00000,5.0028
41,10.2538,2.03384,3.04909,1.01525,1.01113,0.00000,5.0028
42,10.3784,2.03726,3.06327,1.02601,1.02341,0.00000,5.0032
43,10.4938,2.03881,3.07742,1.03861,1.03480,0.00000,5.0024
44,10.7369,2.03974,3.10286,1.06312,1.05877,0.00000,5.0017
45,10.8476,2.04469,3.11834,1.07365,1.06968,0.00000,5.0024
46,10.9490,2.04660,3.13147,1.08487,1.07968,0.00000,5.0024
47,11.0705,2.04605,3.14321,1.09716,1.09166,0.00000,5.0028
48,12.1233,2.06469,3.26596,1.20128,1.19547,0.00000,5.0024
49,12.2217,2.06772,3.27818,1.21045,1.20518,0.00000,5.0032
50,12.3299,2.06759,3.28840,1.22082,1.21585,0.00000,5.0024
51,12.4197,2.07079,3.29871,1.22792,1.22471,0.00000,5.0024
52,12.6061,2.07279,3.32023,1.24744,1.24308,0.00000,5.0017
53,12.6868,2.07552,3.33145,1.25593,1.25104,0.00000,5.0024
54,12.7781,2.07690,3.34130,1.26440,1.26005,0.00000,5.0024
55,12.8678,2.07874,3.35251,1.27378,1.26889,0.00000,5.0021
56,12.9871,2.08094,3.36733,1.28638,1.28066,0.00000,5.0024
57,13.0903,2.07994,3.37681,1.29687,1.29084,0.00000,5.0032
58,13.1746,2.08460,3.38695,1.30235,1.29915,0.00000,5.0028
59,13.2517,2.08293,3.39533,1.31240,1.30675,0.00000,5.0021
60,13.4251,2.08530,3.41449,1.32919,1.32385,0.00000,5.0021
61,13.5033,2.08596,3.42271,1.33675,1.33156,0.00000,4.9989
62,13.5771,2.08911,3.43428,1.34518,1.33884,0.00000,5.0028
63,13.6619,2.09049,3.44304,1.35255,1.34720,0.00000,5.0021
# i_max=13.662 mA  v_die@i_max=2.0905 V  rail 4.9989 to 5.0251 V  sag=26.2 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
