# ---------------------------------------------------------
# bandgap raw 221.047  ->  rail now 5.0247 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2979,2.24343,2.27288,0.02945,0.02937,0.00000,5.0060
2,0.5517,2.28125,2.33665,0.05540,0.05440,0.00000,5.0032
3,0.8196,2.31179,2.39368,0.08189,0.08082,0.00000,5.0032
4,1.2933,2.36837,2.49774,0.12937,0.12753,0.00000,5.0130
5,1.5263,2.38422,2.53542,0.15120,0.15051,0.00000,5.0028
6,1.7319,2.40441,2.57695,0.17254,0.17078,0.00000,5.0067
7,1.9509,2.42864,2.62409,0.19545,0.19238,0.00000,5.0233
8,2.3130,2.44806,2.67713,0.22907,0.22808,0.00000,5.0032
9,2.5135,2.45982,2.70874,0.24892,0.24785,0.00000,5.0032
10,2.6882,2.48167,2.74997,0.26830,0.26508,0.00000,5.0194
11,2.8789,2.48394,2.77104,0.28709,0.28389,0.00000,5.0032
12,3.2567,2.50990,2.83211,0.32221,0.32114,0.00000,5.0032
13,3.4253,2.52366,2.86418,0.34052,0.33777,0.00000,5.0088
14,3.5918,2.53242,2.88913,0.35671,0.35418,0.00000,5.0063
15,3.7547,2.54038,2.91186,0.37148,0.37026,0.00000,5.0035
16,5.2714,2.62281,3.14621,0.52340,0.51981,0.00000,5.0049
17,5.4317,2.62559,3.16350,0.53791,0.53562,0.00000,5.0035
18,5.5510,2.62919,3.18077,0.55158,0.54738,0.00000,5.0028
19,5.6888,2.63825,3.20090,0.56265,0.56097,0.00000,5.0042
20,5.9257,2.64812,3.23520,0.58708,0.58433,0.00000,5.0028
21,6.0475,2.65298,3.25306,0.60008,0.59634,0.00000,5.0017
22,6.1476,2.66005,3.27115,0.61110,0.60622,0.00000,5.0046
23,6.2869,2.66540,3.28742,0.62202,0.61995,0.00000,5.0039
24,6.4490,2.67194,3.31214,0.64021,0.63593,0.00000,5.0028
25,6.5736,2.67568,3.32756,0.65189,0.64822,0.00000,5.0028
26,6.6766,2.67972,3.34176,0.66204,0.65838,0.00000,5.0028
27,6.7893,2.68319,3.35696,0.67377,0.66949,0.00000,5.0032
28,7.0014,2.69464,3.38886,0.69423,0.69041,0.00000,5.0060
29,7.1044,2.69579,3.40017,0.70438,0.70056,0.00000,5.0032
30,7.2056,2.70121,3.41427,0.71306,0.71054,0.00000,5.0024
31,7.2943,2.70468,3.42757,0.72288,0.71929,0.00000,5.0028
32,6.8340,2.68824,3.36588,0.67764,0.67390,0.00000,5.0024
33,6.9379,2.69083,3.37971,0.68888,0.68415,0.00000,5.0032
34,7.0593,2.69343,3.39221,0.69879,0.69611,0.00000,5.0024
35,7.1532,2.69858,3.40716,0.70858,0.70538,0.00000,5.0021
36,7.3485,2.70575,3.43482,0.72906,0.72464,0.00000,5.0028
37,7.4337,2.71075,3.44822,0.73746,0.73303,0.00000,5.0017
38,7.5400,2.71228,3.45969,0.74741,0.74352,0.00000,5.0024
39,7.6411,2.71545,3.47253,0.75708,0.75349,0.00000,5.0028
40,7.7758,2.71980,3.49154,0.77174,0.76677,0.00000,5.0028
41,7.8717,2.72453,3.50449,0.77996,0.77622,0.00000,5.0007
42,7.9696,2.72701,3.51656,0.78954,0.78588,0.00000,5.0024
43,8.0349,2.73129,3.52820,0.79691,0.79233,0.00000,5.0032
44,8.2215,2.73702,3.55133,0.81431,0.81072,0.00000,5.0032
45,8.2929,2.74018,3.56345,0.82326,0.81777,0.00000,5.0028
46,8.3895,2.74282,3.57301,0.83019,0.82729,0.00000,5.0032
47,8.4472,2.74602,3.58426,0.83824,0.83298,0.00000,5.0024
48,9.2203,2.77262,3.68589,0.91326,0.90922,0.00000,5.0028
49,9.2841,2.77399,3.69339,0.91940,0.91550,0.00000,5.0021
50,9.3401,2.77597,3.70248,0.92652,0.92102,0.00000,5.0014
51,9.4326,2.77724,3.71090,0.93366,0.93015,0.00000,5.0024
52,9.5546,2.78058,3.72748,0.94691,0.94217,0.00000,5.0010
53,9.6261,2.78480,3.73776,0.95297,0.94923,0.00000,5.0024
54,9.6773,2.78727,3.74613,0.95886,0.95428,0.00000,5.0021
55,9.7371,2.78810,3.75362,0.96552,0.96017,0.00000,5.0014
56,9.8337,2.79135,3.76609,0.97474,0.96970,0.00000,5.0017
57,9.8953,2.79275,3.77417,0.98142,0.97578,0.00000,5.0032
58,9.9589,2.79548,3.78166,0.98617,0.98205,0.00000,5.0024
59,10.0056,2.79627,3.78781,0.99154,0.98666,0.00000,5.0014
60,10.1246,2.79907,3.80371,1.00465,0.99839,0.00000,5.0024
61,10.1988,2.80206,3.81242,1.01036,1.00570,0.00000,5.0032
62,10.2470,2.80509,3.82013,1.01504,1.01046,0.00000,5.0017
63,10.3088,2.80499,3.82711,1.02212,1.01655,0.00000,5.0028
# i_max=10.309 mA  v_die@i_max=2.8050 V  rail 5.0007 to 5.0233 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
