# ---------------------------------------------------------
# bandgap raw 220.328  ->  rail now 5.0411 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2824,2.50362,2.53185,0.02823,0.02784,0.00000,5.0063
2,0.4972,2.54072,2.59006,0.04933,0.04903,0.00000,5.0205
3,0.7436,2.56078,2.63465,0.07387,0.07333,0.00000,5.0222
4,1.1980,2.59302,2.71269,0.11967,0.11814,0.00000,5.0247
5,1.3977,2.60536,2.74511,0.13975,0.13783,0.00000,5.0212
6,1.6146,2.61398,2.77526,0.16129,0.15922,0.00000,5.0215
7,1.8132,2.62503,2.80627,0.18125,0.17879,0.00000,5.0251
8,2.1378,2.64218,2.85597,0.21379,0.21080,0.00000,5.0240
9,2.3388,2.65146,2.88416,0.23270,0.23063,0.00000,5.0233
10,2.5268,2.66003,2.91004,0.25001,0.24917,0.00000,5.0215
11,2.6910,2.66819,2.93701,0.26881,0.26536,0.00000,5.0251
12,3.0578,2.68182,2.98572,0.30390,0.30152,0.00000,5.0219
13,3.2267,2.69067,3.01084,0.32018,0.31818,0.00000,5.0237
14,3.3790,2.69565,3.03154,0.33589,0.33321,0.00000,5.0237
15,3.5305,2.70309,3.05521,0.35212,0.34814,0.00000,5.0222
16,5.0262,2.75828,3.25828,0.50000,0.49563,0.00000,5.0244
17,5.1607,2.75973,3.27323,0.51350,0.50890,0.00000,5.0237
18,5.2689,2.76700,3.29063,0.52363,0.51957,0.00000,5.0222
19,5.4145,2.76891,3.30751,0.53860,0.53392,0.00000,5.0254
20,5.6594,2.77738,3.33936,0.56198,0.55807,0.00000,5.0219
21,5.7619,2.77855,3.35109,0.57254,0.56818,0.00000,5.0176
22,5.8635,2.78205,3.36508,0.58303,0.57820,0.00000,5.0162
23,5.9941,2.78257,3.37716,0.59459,0.59107,0.00000,5.0123
24,6.1508,2.78646,3.39819,0.61173,0.60653,0.00000,5.0091
25,6.2770,2.79718,3.41976,0.62257,0.61898,0.00000,5.0173
26,6.3790,2.78917,3.42233,0.63316,0.62904,0.00000,5.0063
27,6.4491,2.79248,3.43499,0.64251,0.63594,0.00000,5.0035
28,6.7007,2.81132,3.47683,0.66551,0.66075,0.00000,5.0254
29,6.7981,2.80662,3.48157,0.67495,0.67036,0.00000,5.0144
30,6.8752,2.81689,3.50152,0.68463,0.67797,0.00000,5.0222
31,6.9858,2.81500,3.51031,0.69530,0.68887,0.00000,5.0201
32,6.5396,2.80142,3.45019,0.64877,0.64487,0.00000,5.0120
33,6.6592,2.80693,3.46788,0.66096,0.65666,0.00000,5.0222
34,6.7503,2.80863,3.47995,0.67131,0.66564,0.00000,5.0194
35,6.8605,2.81965,3.49723,0.67759,0.67652,0.00000,5.0240
36,7.0574,2.82006,3.52082,0.70076,0.69593,0.00000,5.0219
37,7.1467,2.82136,3.53154,0.71018,0.70474,0.00000,5.0219
38,7.2503,2.82520,3.54283,0.71763,0.71495,0.00000,5.0237
39,7.2935,2.81849,3.54228,0.72379,0.71921,0.00000,5.0039
40,7.4609,2.83455,3.57556,0.74101,0.73572,0.00000,5.0237
41,7.5502,2.83156,3.58137,0.74981,0.74453,0.00000,5.0173
42,7.6463,2.83389,3.59302,0.75913,0.75400,0.00000,5.0187
43,7.7037,2.83376,3.59855,0.76479,0.75966,0.00000,5.0120
44,7.8837,2.83642,3.61880,0.78238,0.77741,0.00000,5.0095
45,7.9914,2.84645,3.63993,0.79348,0.78803,0.00000,5.0244
46,8.0302,2.84090,3.63788,0.79698,0.79186,0.00000,5.0070
47,8.1082,2.84100,3.64597,0.80497,0.79955,0.00000,5.0049
48,8.8587,2.86099,3.73959,0.87859,0.87355,0.00000,5.0032
49,8.9337,2.86827,3.75512,0.88685,0.88096,0.00000,5.0137
50,8.9901,2.86679,3.75796,0.89118,0.88652,0.00000,5.0053
51,9.0429,2.86680,3.76509,0.89829,0.89172,0.00000,5.0032
52,9.1916,2.87229,3.78548,0.91318,0.90638,0.00000,5.0091
53,9.2565,2.87028,3.78749,0.91721,0.91278,0.00000,5.0035
54,9.2983,2.87311,3.79642,0.92332,0.91690,0.00000,5.0035
55,9.3685,2.87229,3.80314,0.93085,0.92383,0.00000,5.0042
56,9.4630,2.87679,3.81566,0.93887,0.93314,0.00000,5.0042
57,9.5242,2.87812,3.82356,0.94545,0.93919,0.00000,5.0039
58,9.5803,2.87881,3.82978,0.95097,0.94472,0.00000,5.0028
59,9.6425,2.88188,3.83823,0.95634,0.95085,0.00000,5.0046
60,9.7536,2.88344,3.85082,0.96738,0.96180,0.00000,5.0032
61,9.8055,2.88680,3.85921,0.97242,0.96692,0.00000,5.0032
62,9.8557,2.88494,3.86491,0.97997,0.97187,0.00000,5.0035
63,9.9116,2.88850,3.87284,0.98433,0.97739,0.00000,5.0028
# i_max=9.912 mA  v_die@i_max=2.8885 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
