# ---------------------------------------------------------
# bandgap raw 220.844  ->  rail now 5.0293 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2956,2.23298,2.26251,0.02953,0.02915,0.00000,5.0070
2,0.5556,2.27801,2.33379,0.05578,0.05479,0.00000,5.0226
3,0.8309,2.30640,2.38911,0.08270,0.08194,0.00000,5.0240
4,1.3042,2.35393,2.48491,0.13098,0.12860,0.00000,5.0198
5,1.5383,2.37715,2.52945,0.15230,0.15169,0.00000,5.0237
6,1.7410,2.38421,2.55840,0.17420,0.17168,0.00000,5.0060
7,1.9792,2.41020,2.60629,0.19609,0.19517,0.00000,5.0240
8,2.3329,2.43451,2.66556,0.23104,0.23005,0.00000,5.0169
9,2.5370,2.45141,2.70250,0.25109,0.25017,0.00000,5.0233
10,2.7232,2.46394,2.73377,0.26984,0.26853,0.00000,5.0226
11,2.9249,2.47261,2.76172,0.28911,0.28842,0.00000,5.0190
12,3.2699,2.48982,2.81394,0.32412,0.32244,0.00000,5.0032
13,3.4738,2.50783,2.85115,0.34332,0.34255,0.00000,5.0212
14,3.6332,2.51742,2.87899,0.36157,0.35827,0.00000,5.0247
15,3.7936,2.52711,2.90442,0.37731,0.37409,0.00000,5.0219
16,5.3466,2.59734,3.12724,0.52990,0.52723,0.00000,5.0035
17,5.4973,2.60859,3.15259,0.54400,0.54208,0.00000,5.0134
18,5.6040,2.60746,3.16420,0.55673,0.55261,0.00000,5.0032
19,5.7573,2.62291,3.19340,0.57049,0.56773,0.00000,5.0212
20,5.9919,2.62334,3.21825,0.59490,0.59086,0.00000,5.0032
21,6.0941,2.62982,3.23565,0.60583,0.60094,0.00000,5.0039
22,6.2486,2.64266,3.26274,0.62008,0.61618,0.00000,5.0169
23,6.3658,2.64895,3.28128,0.63233,0.62773,0.00000,5.0219
24,6.5296,2.64765,3.29474,0.64709,0.64388,0.00000,5.0035
25,6.6562,2.65942,3.31985,0.66042,0.65637,0.00000,5.0169
26,6.7500,2.65799,3.32765,0.66966,0.66561,0.00000,5.0039
27,6.8453,2.66361,3.34328,0.67967,0.67501,0.00000,5.0074
28,7.0840,2.67069,3.37336,0.70268,0.69855,0.00000,5.0063
29,7.1810,2.67167,3.38444,0.71278,0.70812,0.00000,5.0032
30,7.2746,2.67718,3.39980,0.72262,0.71734,0.00000,5.0063
31,7.3842,2.68411,3.41755,0.73343,0.72816,0.00000,5.0099
32,6.9118,2.66657,3.35196,0.68540,0.68158,0.00000,5.0056
33,7.0382,2.67046,3.36939,0.69893,0.69404,0.00000,5.0102
34,7.1250,2.66979,3.37766,0.70786,0.70260,0.00000,5.0035
35,7.2282,2.67510,3.39170,0.71659,0.71278,0.00000,5.0032
36,7.4288,2.68274,3.41926,0.73652,0.73255,0.00000,5.0032
37,7.5276,2.68583,3.43316,0.74734,0.74230,0.00000,5.0035
38,7.6285,2.68945,3.44620,0.75675,0.75225,0.00000,5.0032
39,7.7082,2.69342,3.45796,0.76454,0.76011,0.00000,5.0032
40,7.8675,2.69903,3.47889,0.77986,0.77581,0.00000,5.0035
41,7.9567,2.69999,3.48957,0.78958,0.78461,0.00000,5.0032
42,8.0343,2.70693,3.50454,0.79761,0.79226,0.00000,5.0067
43,8.1247,2.70793,3.51400,0.80607,0.80118,0.00000,5.0032
44,8.2935,2.71297,3.53713,0.82416,0.81782,0.00000,5.0032
45,8.3878,2.71797,3.54845,0.83048,0.82712,0.00000,5.0035
46,8.4628,2.72467,3.56553,0.84086,0.83451,0.00000,5.0109
47,8.5475,2.72427,3.57326,0.84898,0.84287,0.00000,5.0060
48,9.3024,2.74904,3.67215,0.92311,0.91731,0.00000,5.0028
49,9.4005,2.75565,3.68837,0.93272,0.92698,0.00000,5.0123
50,9.4548,2.75328,3.69050,0.93722,0.93234,0.00000,5.0032
51,9.5144,2.75572,3.69997,0.94425,0.93822,0.00000,5.0032
52,9.6608,2.76105,3.71859,0.95754,0.95265,0.00000,5.0056
53,9.7103,2.76251,3.72646,0.96394,0.95753,0.00000,5.0032
54,9.7799,2.76500,3.73412,0.96912,0.96439,0.00000,5.0035
55,9.8418,2.76675,3.74328,0.97653,0.97050,0.00000,5.0035
56,9.9411,2.76873,3.75474,0.98601,0.98029,0.00000,5.0028
57,9.9990,2.77324,3.76375,0.99050,0.98600,0.00000,5.0035
58,10.0432,2.77255,3.76963,0.99708,0.99036,0.00000,5.0028
59,10.1051,2.77412,3.77829,1.00417,0.99646,0.00000,5.0032
60,10.2468,2.77732,3.79371,1.01639,1.01043,0.00000,5.0032
61,10.2924,2.77989,3.80177,1.02188,1.01493,0.00000,5.0035
62,10.3598,2.78068,3.80753,1.02685,1.02158,0.00000,5.0032
63,10.4025,2.78365,3.81570,1.03205,1.02579,0.00000,5.0024
# i_max=10.402 mA  v_die@i_max=2.7837 V  rail 5.0024 to 5.0247 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
