# ---------------------------------------------------------
# bandgap raw 220.703  ->  rail now 5.0326 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2987,2.21977,2.24976,0.02999,0.02945,0.00000,5.0081
2,0.5577,2.26217,2.31885,0.05668,0.05500,0.00000,5.0198
3,0.8350,2.29187,2.37498,0.08311,0.08234,0.00000,5.0254
4,1.3243,2.33581,2.46747,0.13167,0.13059,0.00000,5.0230
5,1.5416,2.35530,2.50869,0.15339,0.15201,0.00000,5.0215
6,1.7695,2.37080,2.54675,0.17594,0.17449,0.00000,5.0222
7,1.9924,2.38774,2.58544,0.19770,0.19647,0.00000,5.0240
8,2.3503,2.40992,2.64437,0.23445,0.23176,0.00000,5.0230
9,2.5531,2.42132,2.67530,0.25398,0.25176,0.00000,5.0180
10,2.7398,2.43805,2.71060,0.27254,0.27017,0.00000,5.0201
11,2.9361,2.44738,2.73951,0.29214,0.28953,0.00000,5.0198
12,3.3137,2.46595,2.79409,0.32814,0.32676,0.00000,5.0113
13,3.4907,2.48061,2.82789,0.34728,0.34421,0.00000,5.0208
14,3.6678,2.48558,2.84764,0.36207,0.36168,0.00000,5.0109
15,3.8413,2.49415,2.87592,0.38177,0.37879,0.00000,5.0169
16,5.4143,2.57053,3.10841,0.53788,0.53391,0.00000,5.0120
17,5.5547,2.57548,3.12668,0.55119,0.54775,0.00000,5.0099
18,5.6943,2.58196,3.14470,0.56274,0.56151,0.00000,5.0106
19,5.8178,2.59014,3.16789,0.57775,0.57369,0.00000,5.0169
20,6.0883,2.60521,3.20811,0.60290,0.60037,0.00000,5.0212
21,6.1973,2.60482,3.21991,0.61509,0.61111,0.00000,5.0123
22,6.2974,2.60618,3.23145,0.62527,0.62099,0.00000,5.0042
23,6.4518,2.62039,3.25768,0.63729,0.63621,0.00000,5.0205
24,6.6207,2.62164,3.27650,0.65486,0.65287,0.00000,5.0063
25,6.7323,2.62402,3.29232,0.66830,0.66387,0.00000,5.0081
26,6.8401,2.63026,3.30615,0.67588,0.67451,0.00000,5.0070
27,6.9369,2.63040,3.31887,0.68847,0.68404,0.00000,5.0035
28,7.1987,2.64756,3.36101,0.71346,0.70986,0.00000,5.0201
29,7.2599,2.64530,3.36548,0.72017,0.71590,0.00000,5.0053
30,7.3714,2.64619,3.37737,0.73117,0.72690,0.00000,5.0042
31,7.4667,2.65098,3.39078,0.73980,0.73629,0.00000,5.0032
32,7.0101,2.63657,3.33097,0.69440,0.69127,0.00000,5.0067
33,7.1221,2.63938,3.34543,0.70605,0.70231,0.00000,5.0081
34,7.2236,2.64319,3.35688,0.71369,0.71232,0.00000,5.0032
35,7.3199,2.64675,3.37161,0.72487,0.72181,0.00000,5.0028
36,7.5235,2.65178,3.39810,0.74632,0.74189,0.00000,5.0028
37,7.6425,2.66210,3.41978,0.75768,0.75363,0.00000,5.0130
38,7.7160,2.66121,3.42544,0.76423,0.76087,0.00000,5.0032
39,7.8202,2.66312,3.43771,0.77458,0.77115,0.00000,5.0024
40,7.9699,2.66899,3.45857,0.78958,0.78591,0.00000,5.0032
41,8.0520,2.67291,3.47173,0.79882,0.79401,0.00000,5.0056
42,8.1325,2.67701,3.48392,0.80691,0.80194,0.00000,5.0032
43,8.2275,2.67819,3.49401,0.81582,0.81131,0.00000,5.0035
44,8.4091,2.68751,3.51848,0.83097,0.82922,0.00000,5.0028
45,8.4878,2.68793,3.52881,0.84088,0.83699,0.00000,5.0032
46,8.5724,2.68995,3.54001,0.85006,0.84532,0.00000,5.0028
47,8.6620,2.69396,3.55171,0.85775,0.85416,0.00000,5.0032
48,9.4410,2.71995,3.65421,0.93426,0.93097,0.00000,5.0028
49,9.4983,2.72339,3.66505,0.94166,0.93662,0.00000,5.0028
50,9.5841,2.72274,3.67248,0.94974,0.94509,0.00000,5.0032
51,9.6468,2.72709,3.68241,0.95532,0.95127,0.00000,5.0032
52,9.7785,2.73247,3.70016,0.96769,0.96426,0.00000,5.0028
53,9.8357,2.73389,3.70859,0.97471,0.96990,0.00000,5.0032
54,9.8969,2.73652,3.71795,0.98143,0.97594,0.00000,5.0028
55,9.9758,2.73976,3.72669,0.98692,0.98372,0.00000,5.0032
56,10.0557,2.74390,3.74085,0.99694,0.99159,0.00000,5.0060
57,10.1214,2.74358,3.74745,1.00387,0.99807,0.00000,5.0032
58,10.2003,2.74381,3.75417,1.01036,1.00585,0.00000,5.0032
59,10.2606,2.75057,3.76710,1.01654,1.01180,0.00000,5.0081
60,10.3808,2.75067,3.77769,1.02701,1.02365,0.00000,5.0024
61,10.4233,2.75083,3.78440,1.03357,1.02784,0.00000,5.0032
62,10.4891,2.75469,3.79352,1.03883,1.03433,0.00000,5.0035
63,10.5426,2.75568,3.80055,1.04487,1.03960,0.00000,5.0028
# i_max=10.543 mA  v_die@i_max=2.7557 V  rail 5.0024 to 5.0254 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
