# ---------------------------------------------------------
# bandgap raw 220.844  ->  rail now 5.0293 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3497,1.75155,1.78620,0.03464,0.03449,0.00000,5.0247
2,0.6717,1.77882,1.84559,0.06677,0.06623,0.00000,5.0251
3,0.9694,1.79835,1.89517,0.09682,0.09559,0.00000,5.0244
4,1.5623,1.82549,1.98092,0.15544,0.15406,0.00000,5.0233
5,1.8410,1.83376,2.01759,0.18384,0.18154,0.00000,5.0222
6,2.0943,1.84602,2.05469,0.20867,0.20652,0.00000,5.0222
7,2.3879,1.85183,2.08960,0.23777,0.23547,0.00000,5.0237
8,2.8336,1.86555,2.14750,0.28195,0.27942,0.00000,5.0212
9,3.0918,1.87302,2.18075,0.30772,0.30489,0.00000,5.0244
10,3.3320,1.88178,2.21303,0.33125,0.32857,0.00000,5.0254
11,3.5825,1.88596,2.24168,0.35572,0.35327,0.00000,5.0233
12,4.0591,1.89574,2.29708,0.40134,0.40027,0.00000,5.0155
13,4.2755,1.90407,2.32836,0.42429,0.42161,0.00000,5.0201
14,4.5204,1.90913,2.35542,0.44629,0.44575,0.00000,5.0230
15,4.7202,1.91063,2.37953,0.46890,0.46546,0.00000,5.0162
16,6.7839,1.94688,2.61873,0.67186,0.66896,0.00000,5.0032
17,6.9480,1.94848,2.63828,0.68980,0.68514,0.00000,5.0032
18,7.1335,1.95266,2.66030,0.70763,0.70344,0.00000,5.0035
19,7.3242,1.95930,2.68437,0.72507,0.72223,0.00000,5.0144
20,7.6545,1.96065,2.71790,0.75726,0.75481,0.00000,5.0024
21,7.8251,1.96306,2.73851,0.77545,0.77164,0.00000,5.0032
22,7.9845,1.96596,2.75766,0.79171,0.78735,0.00000,5.0070
23,8.1282,1.96914,2.77539,0.80625,0.80152,0.00000,5.0039
24,8.3951,1.97460,2.80504,0.83044,0.82784,0.00000,5.0028
25,8.5374,1.97566,2.82310,0.84744,0.84187,0.00000,5.0032
26,8.6930,1.97711,2.83890,0.86180,0.85722,0.00000,5.0032
27,8.8579,1.98176,2.85791,0.87615,0.87348,0.00000,5.0032
28,9.1422,1.98437,2.88970,0.90533,0.90151,0.00000,5.0028
29,9.2691,1.98735,2.90573,0.91838,0.91403,0.00000,5.0028
30,9.4153,1.98856,2.92151,0.93295,0.92844,0.00000,5.0032
31,9.5623,1.99122,2.93858,0.94737,0.94294,0.00000,5.0035
32,8.9160,1.98047,2.86448,0.88401,0.87920,0.00000,5.0032
33,9.0623,1.98466,2.88288,0.89821,0.89363,0.00000,5.0032
34,9.2220,1.98728,2.90109,0.91381,0.90938,0.00000,5.0067
35,9.3431,1.98746,2.91458,0.92712,0.92132,0.00000,5.0039
36,9.6298,1.99321,2.94624,0.95303,0.94959,0.00000,5.0032
37,9.7600,1.99484,2.96178,0.96694,0.96243,0.00000,5.0024
38,9.8828,1.99694,2.97737,0.98042,0.97455,0.00000,5.0035
39,10.0061,1.99842,2.99023,0.99181,0.98670,0.00000,5.0028
40,10.2321,2.00306,3.01556,1.01250,1.00898,0.00000,5.0032
41,10.3575,2.00306,3.02900,1.02593,1.02135,0.00000,5.0032
42,10.4598,2.00722,3.04309,1.03587,1.03144,0.00000,5.0021
43,10.5991,2.00865,3.05825,1.04960,1.04517,0.00000,5.0028
44,10.8483,2.01138,3.08518,1.07380,1.06975,0.00000,5.0032
45,10.9544,2.01421,3.09976,1.08556,1.08021,0.00000,5.0032
46,11.0697,2.01352,3.11167,1.09815,1.09159,0.00000,5.0032
47,11.1928,2.01529,3.12405,1.10876,1.10372,0.00000,5.0028
48,12.2572,2.03254,3.24825,1.21571,1.20869,0.00000,5.0028
49,12.3703,2.03254,3.25848,1.22594,1.21983,0.00000,5.0028
50,12.4453,2.03652,3.26947,1.23295,1.22723,0.00000,5.0024
51,12.5589,2.03417,3.27886,1.24469,1.23843,0.00000,5.0017
52,12.7441,2.04026,3.30115,1.26089,1.25669,0.00000,5.0024
53,12.8340,2.04025,3.31192,1.27167,1.26556,0.00000,5.0028
54,12.9282,2.04195,3.32191,1.27996,1.27485,0.00000,5.0021
55,13.0190,2.04178,3.33169,1.28991,1.28380,0.00000,5.0028
56,13.1628,2.04652,3.34802,1.30150,1.29799,0.00000,5.0024
57,13.2294,2.04629,3.35702,1.31073,1.30455,0.00000,5.0024
58,13.3310,2.04567,3.36757,1.32189,1.31457,0.00000,5.0028
59,13.4222,2.04667,3.37611,1.32944,1.32356,0.00000,5.0024
60,13.5779,2.04949,3.39566,1.34617,1.33892,0.00000,5.0028
61,13.6716,2.05155,3.40612,1.35457,1.34815,0.00000,5.0028
62,13.7579,2.05256,3.41419,1.36163,1.35667,0.00000,5.0021
63,13.8241,2.05185,3.42329,1.37144,1.36319,0.00000,5.0028
# i_max=13.824 mA  v_die@i_max=2.0519 V  rail 5.0017 to 5.0254 V  sag=23.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
