# ---------------------------------------------------------
# bandgap raw 221.047  ->  rail now 5.0247 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2970,2.22178,2.25160,0.02982,0.02929,0.00000,5.0028
2,0.5565,2.26884,2.32548,0.05664,0.05488,0.00000,5.0240
3,0.8329,2.29523,2.37813,0.08290,0.08213,0.00000,5.0215
4,1.3176,2.33797,2.46896,0.13100,0.12993,0.00000,5.0074
5,1.5399,2.35997,2.51289,0.15292,0.15185,0.00000,5.0155
6,1.7692,2.37913,2.55497,0.17584,0.17446,0.00000,5.0215
7,1.9823,2.39692,2.59393,0.19700,0.19547,0.00000,5.0219
8,2.3369,2.41905,2.65187,0.23282,0.23045,0.00000,5.0155
9,2.5415,2.43429,2.68752,0.25322,0.25062,0.00000,5.0230
10,2.7344,2.44681,2.71875,0.27194,0.26964,0.00000,5.0247
11,2.9325,2.46112,2.75159,0.29047,0.28917,0.00000,5.0230
12,3.2964,2.48191,2.80989,0.32797,0.32506,0.00000,5.0233
13,3.4817,2.49129,2.83661,0.34532,0.34333,0.00000,5.0237
14,3.6545,2.49459,2.85626,0.36166,0.36037,0.00000,5.0084
15,3.8242,2.50776,2.88793,0.38017,0.37710,0.00000,5.0190
16,5.3710,2.58029,3.11373,0.53345,0.52963,0.00000,5.0032
17,5.5250,2.59429,3.14332,0.54904,0.54482,0.00000,5.0198
18,5.6489,2.58906,3.15007,0.56101,0.55704,0.00000,5.0032
19,5.7812,2.60372,3.17779,0.57407,0.57009,0.00000,5.0155
20,6.0403,2.60612,3.20549,0.59937,0.59563,0.00000,5.0035
21,6.1471,2.61335,3.22379,0.61044,0.60616,0.00000,5.0067
22,6.3041,2.62753,3.25108,0.62356,0.62164,0.00000,5.0222
23,6.3914,2.62197,3.25657,0.63460,0.63025,0.00000,5.0032
24,6.5801,2.63069,3.28399,0.65330,0.64887,0.00000,5.0067
25,6.6868,2.63391,3.29757,0.66366,0.65938,0.00000,5.0035
26,6.7983,2.63880,3.31269,0.67389,0.67038,0.00000,5.0035
27,6.9175,2.64922,3.33495,0.68573,0.68214,0.00000,5.0127
28,7.1334,2.65091,3.35891,0.70800,0.70342,0.00000,5.0056
29,7.2421,2.66116,3.37798,0.71682,0.71414,0.00000,5.0113
30,7.3283,2.65830,3.38538,0.72708,0.72265,0.00000,5.0039
31,7.4295,2.66434,3.39979,0.73545,0.73263,0.00000,5.0032
32,6.9604,2.64357,3.33497,0.69140,0.68636,0.00000,5.0032
33,7.0819,2.64922,3.35131,0.70209,0.69835,0.00000,5.0032
34,7.1826,2.65373,3.36612,0.71240,0.70827,0.00000,5.0032
35,7.2885,2.65841,3.38141,0.72299,0.71872,0.00000,5.0074
36,7.4793,2.66499,3.40696,0.74196,0.73754,0.00000,5.0028
37,7.5857,2.66750,3.42003,0.75253,0.74802,0.00000,5.0035
38,7.6765,2.67296,3.43391,0.76095,0.75698,0.00000,5.0032
39,7.7733,2.67510,3.44643,0.77133,0.76652,0.00000,5.0032
40,7.9260,2.68003,3.46604,0.78601,0.78158,0.00000,5.0028
41,8.0187,2.68503,3.47834,0.79332,0.79072,0.00000,5.0032
42,8.1071,2.68643,3.48984,0.80341,0.79944,0.00000,5.0042
43,8.1898,2.69068,3.50186,0.81118,0.80759,0.00000,5.0032
44,8.3717,2.69663,3.52613,0.82950,0.82553,0.00000,5.0032
45,8.4398,2.69862,3.53614,0.83752,0.83225,0.00000,5.0032
46,8.5211,2.70236,3.54804,0.84569,0.84027,0.00000,5.0032
47,8.6208,2.70453,3.55929,0.85476,0.85010,0.00000,5.0035
48,9.3907,2.72972,3.66077,0.93105,0.92601,0.00000,5.0028
49,9.4571,2.73251,3.67034,0.93783,0.93257,0.00000,5.0032
50,9.5276,2.73556,3.68004,0.94448,0.93951,0.00000,5.0032
51,9.5996,2.73694,3.68859,0.95165,0.94661,0.00000,5.0032
52,9.7244,2.74045,3.70494,0.96450,0.95892,0.00000,5.0024
53,9.7923,2.74534,3.71531,0.96997,0.96562,0.00000,5.0032
54,9.8527,2.74656,3.72409,0.97753,0.97158,0.00000,5.0032
55,9.9247,2.74702,3.73088,0.98387,0.97868,0.00000,5.0032
56,10.0060,2.75328,3.74493,0.99165,0.98669,0.00000,5.0032
57,10.0750,2.75385,3.75276,0.99891,0.99349,0.00000,5.0028
58,10.1292,2.75522,3.76055,1.00533,0.99884,0.00000,5.0028
59,10.1990,2.75636,3.76742,1.01106,1.00572,0.00000,5.0021
60,10.3281,2.75858,3.78261,1.02403,1.01846,0.00000,5.0028
61,10.3899,2.76309,3.79161,1.02852,1.02455,0.00000,5.0035
62,10.4288,2.76415,3.79856,1.03441,1.02838,0.00000,5.0028
63,10.4892,2.76323,3.80375,1.04053,1.03434,0.00000,5.0021
# i_max=10.489 mA  v_die@i_max=2.7632 V  rail 5.0021 to 5.0247 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
