# ---------------------------------------------------------
# bandgap raw 220.984  ->  rail now 5.0261 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2846,2.50624,2.53476,0.02852,0.02806,0.00000,5.0021
2,0.4945,2.53927,2.58849,0.04922,0.04877,0.00000,5.0049
3,0.7437,2.55524,2.62927,0.07402,0.07334,0.00000,5.0032
4,1.1890,2.58912,2.70691,0.11778,0.11725,0.00000,5.0039
5,1.3886,2.60052,2.73943,0.13891,0.13693,0.00000,5.0032
6,1.6077,2.60891,2.76920,0.16029,0.15853,0.00000,5.0032
7,1.7952,2.62017,2.79986,0.17969,0.17702,0.00000,5.0035
8,2.1270,2.63644,2.84832,0.21188,0.20975,0.00000,5.0028
9,2.3291,2.64739,2.87774,0.23036,0.22967,0.00000,5.0063
10,2.5096,2.65289,2.90196,0.24908,0.24747,0.00000,5.0032
11,2.6761,2.66128,2.92677,0.26549,0.26389,0.00000,5.0032
12,3.0330,2.67640,2.97846,0.30206,0.29908,0.00000,5.0032
13,3.2133,2.68205,2.99983,0.31778,0.31687,0.00000,5.0032
14,3.3635,2.68846,3.02136,0.33290,0.33168,0.00000,5.0032
15,3.5147,2.69506,3.04448,0.34941,0.34659,0.00000,5.0035
16,5.0017,2.75183,3.24878,0.49696,0.49322,0.00000,5.0032
17,5.1221,2.75476,3.26337,0.50860,0.50509,0.00000,5.0028
18,5.2487,2.75961,3.27856,0.51895,0.51758,0.00000,5.0024
19,5.3694,2.76206,3.29505,0.53299,0.52948,0.00000,5.0032
20,5.6276,2.77148,3.32886,0.55738,0.55494,0.00000,5.0028
21,5.7395,2.77373,3.34168,0.56795,0.56597,0.00000,5.0024
22,5.8455,2.77724,3.35733,0.58009,0.57643,0.00000,5.0024
23,5.9647,2.78205,3.37336,0.59131,0.58818,0.00000,5.0024
24,6.1401,2.78652,3.39512,0.60860,0.60547,0.00000,5.0028
25,6.2511,2.79052,3.41061,0.62009,0.61643,0.00000,5.0024
26,6.3470,2.79249,3.42257,0.63008,0.62588,0.00000,5.0017
27,6.4455,2.79649,3.43674,0.64025,0.63560,0.00000,5.0032
28,6.6510,2.80423,3.46398,0.65975,0.65586,0.00000,5.0028
29,6.7718,2.80568,3.47627,0.67059,0.66777,0.00000,5.0028
30,6.8397,2.80857,3.48754,0.67897,0.67447,0.00000,5.0021
31,6.9424,2.81174,3.50091,0.68917,0.68459,0.00000,5.0024
32,6.5140,2.79988,3.44512,0.64525,0.64235,0.00000,5.0028
33,6.6232,2.80362,3.45825,0.65464,0.65311,0.00000,5.0028
34,6.7150,2.80221,3.46911,0.66690,0.66216,0.00000,5.0032
35,6.8237,2.80927,3.48337,0.67410,0.67288,0.00000,5.0028
36,7.0155,2.81459,3.50937,0.69478,0.69180,0.00000,5.0039
37,7.0992,2.81728,3.52169,0.70441,0.70006,0.00000,5.0028
38,7.1883,2.81881,3.53192,0.71311,0.70883,0.00000,5.0028
39,7.2809,2.82145,3.54415,0.72270,0.71797,0.00000,5.0032
40,7.4277,2.82578,3.56159,0.73581,0.73245,0.00000,5.0024
41,7.5080,2.82659,3.57238,0.74578,0.74036,0.00000,5.0028
42,7.6133,2.82942,3.58390,0.75448,0.75074,0.00000,5.0028
43,7.6775,2.83339,3.59482,0.76143,0.75708,0.00000,5.0028
44,7.8676,2.83612,3.61492,0.77880,0.77583,0.00000,5.0021
45,7.9355,2.83800,3.62487,0.78687,0.78252,0.00000,5.0024
46,8.0214,2.84288,3.63640,0.79351,0.79099,0.00000,5.0024
47,8.0909,2.84285,3.64444,0.80158,0.79784,0.00000,5.0028
48,8.8339,2.86548,3.74018,0.87470,0.87111,0.00000,5.0014
49,8.9070,2.86563,3.74792,0.88229,0.87832,0.00000,5.0024
50,8.9632,2.86739,3.75598,0.88859,0.88386,0.00000,5.0014
51,9.0271,2.87100,3.76582,0.89482,0.89016,0.00000,5.0021
52,9.1646,2.87240,3.78116,0.90876,0.90372,0.00000,5.0028
53,9.2263,2.87456,3.78796,0.91339,0.90981,0.00000,5.0014
54,9.2902,2.87731,3.79700,0.91969,0.91610,0.00000,5.0024
55,9.3450,2.87621,3.80368,0.92746,0.92151,0.00000,5.0028
56,9.4485,2.87917,3.81501,0.93584,0.93172,0.00000,5.0010
57,9.5061,2.88235,3.82471,0.94236,0.93740,0.00000,5.0024
58,9.5641,2.88339,3.83123,0.94785,0.94311,0.00000,5.0028
59,9.6184,2.88601,3.83898,0.95297,0.94847,0.00000,5.0024
60,9.7213,2.88746,3.85226,0.96480,0.95862,0.00000,5.0024
61,9.7960,2.88833,3.85805,0.96972,0.96598,0.00000,5.0010
62,9.8331,2.88940,3.86454,0.97514,0.96965,0.00000,5.0010
63,9.9009,2.89189,3.87386,0.98198,0.97633,0.00000,5.0024
# i_max=9.901 mA  v_die@i_max=2.8919 V  rail 5.0010 to 5.0063 V  sag=5.3 mV

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
