# ---------------------------------------------------------
# bandgap raw 220.594  ->  rail now 5.0350 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2973,2.22840,2.25772,0.02932,0.02932,0.00000,5.0141
2,0.5573,2.27085,2.32703,0.05619,0.05496,0.00000,5.0247
3,0.8310,2.29799,2.38086,0.08287,0.08195,0.00000,5.0247
4,1.3139,2.34661,2.47779,0.13118,0.12957,0.00000,5.0251
5,1.5391,2.36458,2.51742,0.15284,0.15177,0.00000,5.0237
6,1.7620,2.38273,2.55809,0.17536,0.17375,0.00000,5.0233
7,1.9855,2.39903,2.59551,0.19648,0.19579,0.00000,5.0244
8,2.3390,2.42396,2.65644,0.23248,0.23064,0.00000,5.0201
9,2.5425,2.43655,2.68903,0.25248,0.25072,0.00000,5.0251
10,2.7347,2.44728,2.71810,0.27082,0.26967,0.00000,5.0222
11,2.9299,2.46226,2.75217,0.28992,0.28892,0.00000,5.0240
12,3.2918,2.48276,2.81073,0.32797,0.32460,0.00000,5.0233
13,3.4792,2.49143,2.83589,0.34446,0.34308,0.00000,5.0222
14,3.6605,2.50187,2.86444,0.36257,0.36096,0.00000,5.0226
15,3.8273,2.51096,2.89090,0.37994,0.37741,0.00000,5.0233
16,5.3955,2.59055,3.12560,0.53504,0.53205,0.00000,5.0237
17,5.5366,2.59684,3.14602,0.54918,0.54596,0.00000,5.0254
18,5.6715,2.60172,3.16405,0.56233,0.55926,0.00000,5.0251
19,5.7930,2.60630,3.18023,0.57393,0.57125,0.00000,5.0205
20,6.0577,2.61417,3.21412,0.59995,0.59735,0.00000,5.0176
21,6.1573,2.61921,3.22952,0.61031,0.60717,0.00000,5.0159
22,6.3086,2.62830,3.25169,0.62339,0.62209,0.00000,5.0240
23,6.3967,2.62471,3.25939,0.63468,0.63078,0.00000,5.0081
24,6.6043,2.64069,3.29493,0.65424,0.65125,0.00000,5.0237
25,6.7015,2.63901,3.30360,0.66459,0.66084,0.00000,5.0148
26,6.8216,2.64665,3.32255,0.67589,0.67267,0.00000,5.0187
27,6.9326,2.65445,3.34114,0.68669,0.68363,0.00000,5.0233
28,7.1494,2.65694,3.36562,0.70868,0.70501,0.00000,5.0166
29,7.2409,2.65901,3.37510,0.71609,0.71402,0.00000,5.0088
30,7.3596,2.66939,3.39842,0.72903,0.72573,0.00000,5.0240
31,7.4359,2.66551,3.40152,0.73601,0.73326,0.00000,5.0081
32,6.9796,2.64891,3.34068,0.69177,0.68825,0.00000,5.0127
33,7.0851,2.65278,3.35334,0.70057,0.69866,0.00000,5.0060
34,7.2127,2.66464,3.37910,0.71446,0.71124,0.00000,5.0240
35,7.2925,2.65976,3.38270,0.72294,0.71911,0.00000,5.0102
36,7.4980,2.67275,3.41550,0.74274,0.73937,0.00000,5.0155
37,7.6035,2.67201,3.42576,0.75376,0.74978,0.00000,5.0134
38,7.6868,2.67579,3.43684,0.76105,0.75799,0.00000,5.0084
39,7.8055,2.68557,3.45934,0.77377,0.76970,0.00000,5.0233
40,7.9294,2.67979,3.46561,0.78581,0.78192,0.00000,5.0035
41,8.0327,2.68854,3.48225,0.79371,0.79210,0.00000,5.0106
42,8.1159,2.68810,3.49085,0.80275,0.80030,0.00000,5.0063
43,8.1989,2.68941,3.50042,0.81101,0.80849,0.00000,5.0035
44,8.3889,2.69963,3.53053,0.83090,0.82723,0.00000,5.0113
45,8.4389,2.70071,3.53699,0.83628,0.83216,0.00000,5.0049
46,8.5603,2.71240,3.56105,0.84865,0.84413,0.00000,5.0233
47,8.6394,2.70788,3.56371,0.85583,0.85193,0.00000,5.0113
48,9.3929,2.73037,3.66080,0.93043,0.92623,0.00000,5.0032
49,9.4736,2.73590,3.67429,0.93839,0.93419,0.00000,5.0095
50,9.5339,2.73703,3.68113,0.94410,0.94013,0.00000,5.0053
51,9.6070,2.74001,3.69133,0.95132,0.94735,0.00000,5.0067
52,9.7422,2.74315,3.70841,0.96526,0.96068,0.00000,5.0081
53,9.8033,2.74623,3.71622,0.96999,0.96670,0.00000,5.0056
54,9.8801,2.75032,3.72873,0.97840,0.97428,0.00000,5.0113
55,9.9340,2.74671,3.72997,0.98326,0.97959,0.00000,5.0032
56,10.0120,2.75348,3.74465,0.99117,0.98728,0.00000,5.0042
57,10.0885,2.75375,3.75209,0.99834,0.99483,0.00000,5.0046
58,10.1361,2.75465,3.75959,1.00494,0.99952,0.00000,5.0032
59,10.2263,2.75963,3.77179,1.01216,1.00842,0.00000,5.0091
60,10.3335,2.75908,3.78241,1.02334,1.01899,0.00000,5.0032
61,10.3892,2.76221,3.79013,1.02792,1.02448,0.00000,5.0032
62,10.4666,2.76933,3.80634,1.03701,1.03211,0.00000,5.0148
63,10.4960,2.76439,3.80360,1.03921,1.03501,0.00000,5.0035
# i_max=10.496 mA  v_die@i_max=2.7644 V  rail 5.0032 to 5.0254 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
