# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2968,2.23009,2.25973,0.02965,0.02926,0.00000,5.0208
2,0.5533,2.26890,2.32500,0.05610,0.05456,0.00000,5.0233
3,0.8301,2.29674,2.37921,0.08247,0.08186,0.00000,5.0237
4,1.3211,2.34299,2.47456,0.13157,0.13027,0.00000,5.0222
5,1.5411,2.36018,2.51337,0.15319,0.15196,0.00000,5.0169
6,1.7604,2.38018,2.55531,0.17512,0.17359,0.00000,5.0230
7,1.9828,2.39327,2.59048,0.19721,0.19552,0.00000,5.0190
8,2.3309,2.41337,2.64628,0.23291,0.22985,0.00000,5.0088
9,2.5364,2.42769,2.68095,0.25325,0.25012,0.00000,5.0123
10,2.7333,2.44138,2.71352,0.27213,0.26953,0.00000,5.0166
11,2.9342,2.45462,2.74557,0.29095,0.28934,0.00000,5.0205
12,3.3146,2.47314,2.80145,0.32831,0.32685,0.00000,5.0176
13,3.4768,2.47836,2.82449,0.34613,0.34284,0.00000,5.0116
14,3.6665,2.48553,2.84747,0.36194,0.36156,0.00000,5.0102
15,3.8418,2.49571,2.87769,0.38198,0.37884,0.00000,5.0198
16,5.4600,2.55573,3.09789,0.54216,0.53841,0.00000,5.0134
17,5.5993,2.55414,3.10950,0.55536,0.55215,0.00000,5.0067
18,5.7182,2.55962,3.12670,0.56708,0.56387,0.00000,5.0035
19,5.8542,2.56352,3.14470,0.58118,0.57729,0.00000,5.0074
20,6.1180,2.57161,3.17780,0.60620,0.60329,0.00000,5.0063
21,6.2698,2.58251,3.20476,0.62225,0.61827,0.00000,5.0190
22,6.3839,2.57644,3.20955,0.63311,0.62952,0.00000,5.0028
23,6.5048,2.58346,3.22896,0.64549,0.64144,0.00000,5.0102
24,6.7167,2.59427,3.26158,0.66732,0.66233,0.00000,5.0222
25,6.8263,2.59090,3.26558,0.67467,0.67314,0.00000,5.0060
26,6.9419,2.59457,3.28262,0.68806,0.68454,0.00000,5.0095
27,7.0661,2.59907,3.29931,0.70023,0.69679,0.00000,5.0130
28,7.2922,2.60329,3.32674,0.72344,0.71909,0.00000,5.0106
29,7.3885,2.60059,3.33322,0.73263,0.72858,0.00000,5.0032
30,7.4951,2.61005,3.35412,0.74406,0.73909,0.00000,5.0109
31,7.6213,2.60627,3.36155,0.75528,0.75153,0.00000,5.0035
32,7.1116,2.59675,3.30207,0.70532,0.70128,0.00000,5.0028
33,7.2440,2.60372,3.32165,0.71793,0.71433,0.00000,5.0137
34,7.3328,2.60189,3.32971,0.72782,0.72308,0.00000,5.0032
35,7.4350,2.60395,3.34177,0.73782,0.73316,0.00000,5.0032
36,7.6887,2.61506,3.37553,0.76048,0.75818,0.00000,5.0113
37,7.7671,2.60960,3.38086,0.77126,0.76591,0.00000,5.0032
38,7.8760,2.61284,3.39369,0.78085,0.77665,0.00000,5.0035
39,7.9853,2.61895,3.41096,0.79201,0.78743,0.00000,5.0095
40,8.1276,2.62113,3.42717,0.80604,0.80146,0.00000,5.0049
41,8.2233,2.62209,3.43741,0.81532,0.81090,0.00000,5.0028
42,8.3295,2.62639,3.45288,0.82649,0.82137,0.00000,5.0081
43,8.4211,2.62696,3.46004,0.83307,0.83040,0.00000,5.0035
44,8.6131,2.62971,3.48370,0.85399,0.84934,0.00000,5.0035
45,8.7037,2.63396,3.49789,0.86393,0.85827,0.00000,5.0099
46,8.7843,2.63518,3.50560,0.87042,0.86622,0.00000,5.0032
47,8.8703,2.63609,3.51514,0.87905,0.87470,0.00000,5.0032
48,9.7057,2.65323,3.61513,0.96189,0.95708,0.00000,5.0028
49,9.7730,2.65731,3.62500,0.96768,0.96371,0.00000,5.0032
50,9.8496,2.65678,3.63362,0.97684,0.97127,0.00000,5.0032
51,9.9342,2.66299,3.64802,0.98504,0.97961,0.00000,5.0088
52,10.0624,2.66307,3.66037,0.99730,0.99226,0.00000,5.0035
53,10.1401,2.66244,3.66868,1.00625,0.99991,0.00000,5.0024
54,10.2234,2.66975,3.68223,1.01248,1.00812,0.00000,5.0084
55,10.2832,2.66568,3.68581,1.02014,1.01403,0.00000,5.0028
56,10.3978,2.66949,3.69795,1.02846,1.02533,0.00000,5.0028
57,10.4519,2.66941,3.70519,1.03578,1.03066,0.00000,5.0035
58,10.5085,2.66983,3.71340,1.04357,1.03624,0.00000,5.0032
59,10.5959,2.67411,3.72272,1.04861,1.04487,0.00000,5.0032
60,10.7259,2.67433,3.73774,1.06341,1.05768,0.00000,5.0039
61,10.7903,2.67583,3.74543,1.06960,1.06403,0.00000,5.0028
62,10.8468,2.67793,3.75226,1.07433,1.06960,0.00000,5.0032
63,10.8979,2.67922,3.75966,1.08044,1.07464,0.00000,5.0032
# i_max=10.898 mA  v_die@i_max=2.6792 V  rail 5.0024 to 5.0237 V  sag=21.2 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
