# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2810,2.50013,2.52859,0.02847,0.02771,0.00000,5.0113
2,0.5004,2.54086,2.59036,0.04950,0.04935,0.00000,5.0339
3,0.7489,2.55576,2.63030,0.07454,0.07385,0.00000,5.0339
4,1.1992,2.58833,2.70780,0.11948,0.11825,0.00000,5.0339
5,1.4048,2.59854,2.73968,0.14114,0.13853,0.00000,5.0339
6,1.6338,2.60730,2.76933,0.16203,0.16111,0.00000,5.0339
7,1.8270,2.61936,2.80105,0.18170,0.18016,0.00000,5.0339
8,2.1604,2.63464,2.84975,0.21511,0.21304,0.00000,5.0339
9,2.3528,2.64010,2.87533,0.23523,0.23201,0.00000,5.0339
10,2.5389,2.65031,2.90206,0.25175,0.25037,0.00000,5.0339
11,2.7165,2.65492,2.92526,0.27034,0.26788,0.00000,5.0339
12,3.0865,2.66867,2.97488,0.30621,0.30436,0.00000,5.0339
13,3.2478,2.67512,2.99884,0.32372,0.32026,0.00000,5.0339
14,3.4129,2.68065,3.01966,0.33901,0.33655,0.00000,5.0339
15,3.5812,2.68603,3.04171,0.35567,0.35314,0.00000,5.0339
16,5.0861,2.73857,3.24403,0.50546,0.50154,0.00000,5.0339
17,5.2310,2.73895,3.25908,0.52013,0.51583,0.00000,5.0339
18,5.3494,2.74733,3.27821,0.53088,0.52750,0.00000,5.0339
19,5.4585,2.73663,3.27888,0.54224,0.53827,0.00000,5.0113
20,5.7334,2.75416,3.32368,0.56952,0.56537,0.00000,5.0339
21,5.8612,2.75839,3.33828,0.57989,0.57797,0.00000,5.0339
22,5.9378,2.74803,3.33791,0.58988,0.58552,0.00000,5.0113
23,6.0831,2.76599,3.37031,0.60431,0.59986,0.00000,5.0339
24,6.2763,2.77060,3.39366,0.62306,0.61891,0.00000,5.0339
25,6.3784,2.77283,3.40664,0.63381,0.62897,0.00000,5.0339
26,6.4796,2.77705,3.42054,0.64349,0.63896,0.00000,5.0339
27,6.5848,2.78174,3.43575,0.65401,0.64933,0.00000,5.0339
28,6.8138,2.78566,3.46141,0.67575,0.67191,0.00000,5.0339
29,6.8909,2.78950,3.47469,0.68520,0.67951,0.00000,5.0339
30,7.0031,2.78927,3.48591,0.69664,0.69057,0.00000,5.0339
31,7.0823,2.78137,3.48304,0.70167,0.69839,0.00000,5.0113
32,6.6611,2.78205,3.44090,0.65885,0.65685,0.00000,5.0339
33,6.7287,2.77097,3.43984,0.66887,0.66352,0.00000,5.0113
34,6.8675,2.79126,3.46962,0.67836,0.67721,0.00000,5.0339
35,6.9680,2.78927,3.48015,0.69088,0.68712,0.00000,5.0339
36,7.1335,2.78144,3.49038,0.70894,0.70343,0.00000,5.0113
37,7.2695,2.79787,3.51679,0.71892,0.71684,0.00000,5.0339
38,7.3312,2.78771,3.51393,0.72622,0.72293,0.00000,5.0113
39,7.4219,2.79207,3.52647,0.73440,0.73188,0.00000,5.0113
40,7.5982,2.80501,3.55880,0.75379,0.74926,0.00000,5.0339
41,7.6956,2.80732,3.56940,0.76209,0.75886,0.00000,5.0339
42,7.7711,2.81085,3.58223,0.77138,0.76631,0.00000,5.0339
43,7.8669,2.81208,3.59314,0.78106,0.77576,0.00000,5.0339
44,8.0438,2.81676,3.61303,0.79627,0.79319,0.00000,5.0339
45,8.0857,2.80515,3.60737,0.80223,0.79733,0.00000,5.0113
46,8.1609,2.80584,3.61670,0.81087,0.80475,0.00000,5.0113
47,8.2385,2.81111,3.62848,0.81737,0.81240,0.00000,5.0113
48,9.0147,2.83199,3.72391,0.89192,0.88894,0.00000,5.0113
49,9.0775,2.83206,3.73293,0.90087,0.89513,0.00000,5.0113
50,9.1496,2.83023,3.73874,0.90851,0.90224,0.00000,5.0113
51,9.2186,2.83436,3.74907,0.91471,0.90905,0.00000,5.0113
52,9.3365,2.83696,3.76505,0.92809,0.92067,0.00000,5.0113
53,9.4265,2.83864,3.77292,0.93428,0.92954,0.00000,5.0113
54,9.4761,2.84047,3.78011,0.93964,0.93444,0.00000,5.0113
55,9.5466,2.84047,3.78760,0.94713,0.94139,0.00000,5.0113
56,9.6312,2.84606,3.80099,0.95493,0.94973,0.00000,5.0113
57,9.6862,2.84621,3.80710,0.96089,0.95516,0.00000,5.0113
58,9.7987,2.85794,3.83072,0.97278,0.96625,0.00000,5.0339
59,9.8219,2.84896,3.82240,0.97343,0.96854,0.00000,5.0113
60,9.9336,2.85141,3.83700,0.98559,0.97955,0.00000,5.0113
61,10.0057,2.85493,3.84465,0.98972,0.98666,0.00000,5.0113
62,10.0729,2.86623,3.86774,1.00151,0.99329,0.00000,5.0339
63,10.0988,2.85554,3.85734,1.00180,0.99584,0.00000,5.0113
# i_max=10.099 mA  v_die@i_max=2.8555 V  rail 5.0113 to 5.0339 V  sag=22.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
