# ---------------------------------------------------------
# bandgap raw 220.859  ->  rail now 5.0290 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3037,2.21842,2.24836,0.02994,0.02994,0.00000,5.0180
2,0.5566,2.25858,2.31530,0.05672,0.05488,0.00000,5.0247
3,0.8358,2.28431,2.36734,0.08303,0.08242,0.00000,5.0198
4,1.3269,2.33040,2.46247,0.13207,0.13085,0.00000,5.0240
5,1.5461,2.34780,2.50218,0.15438,0.15247,0.00000,5.0240
6,1.7793,2.36473,2.54095,0.17622,0.17545,0.00000,5.0237
7,1.9950,2.37880,2.57760,0.19879,0.19672,0.00000,5.0247
8,2.3672,2.40023,2.63481,0.23458,0.23343,0.00000,5.0155
9,2.5647,2.41573,2.67016,0.25443,0.25290,0.00000,5.0194
10,2.7595,2.42790,2.70201,0.27411,0.27212,0.00000,5.0222
11,2.9464,2.43721,2.73036,0.29315,0.29055,0.00000,5.0201
12,3.3317,2.46064,2.79102,0.33038,0.32854,0.00000,5.0226
13,3.5147,2.47110,2.81921,0.34811,0.34658,0.00000,5.0219
14,3.6796,2.48274,2.84619,0.36346,0.36284,0.00000,5.0254
15,3.8737,2.48870,2.87184,0.38314,0.38199,0.00000,5.0240
16,5.4453,2.55479,3.09389,0.53910,0.53696,0.00000,5.0032
17,5.6085,2.57212,3.12678,0.55466,0.55305,0.00000,5.0251
18,5.7063,2.57001,3.13638,0.56637,0.56270,0.00000,5.0102
19,5.8630,2.58234,3.16165,0.57930,0.57815,0.00000,5.0226
20,6.1152,2.59243,3.19782,0.60540,0.60302,0.00000,5.0222
21,6.2424,2.59543,3.21290,0.61748,0.61556,0.00000,5.0169
22,6.3427,2.59172,3.22038,0.62866,0.62545,0.00000,5.0039
23,6.4469,2.59922,3.23869,0.63947,0.63573,0.00000,5.0067
24,6.6662,2.61573,3.27661,0.66088,0.65735,0.00000,5.0240
25,6.7793,2.61251,3.28285,0.67034,0.66850,0.00000,5.0084
26,6.8592,2.61917,3.29968,0.68051,0.67638,0.00000,5.0120
27,6.9962,2.62186,3.31551,0.69365,0.68990,0.00000,5.0113
28,7.2220,2.63153,3.34621,0.71469,0.71216,0.00000,5.0141
29,7.3115,2.63375,3.35740,0.72366,0.72098,0.00000,5.0067
30,7.4205,2.63562,3.36873,0.73311,0.73173,0.00000,5.0039
31,7.5051,2.63811,3.38193,0.74382,0.74008,0.00000,5.0035
32,7.0600,2.62445,3.32385,0.69940,0.69619,0.00000,5.0120
33,7.1620,2.62588,3.33472,0.70884,0.70624,0.00000,5.0067
34,7.2736,2.63890,3.35999,0.72109,0.71725,0.00000,5.0226
35,7.3662,2.63462,3.36444,0.72982,0.72638,0.00000,5.0070
36,7.5733,2.64124,3.39056,0.74932,0.74680,0.00000,5.0035
37,7.7059,2.65620,3.41784,0.76164,0.75987,0.00000,5.0247
38,7.7500,2.64701,3.41567,0.76866,0.76423,0.00000,5.0032
39,7.8670,2.65422,3.43250,0.77828,0.77576,0.00000,5.0067
40,8.0203,2.65887,3.45090,0.79203,0.79089,0.00000,5.0042
41,8.1040,2.66186,3.46359,0.80174,0.79914,0.00000,5.0067
42,8.1911,2.66277,3.47370,0.81093,0.80773,0.00000,5.0035
43,8.2806,2.66970,3.49076,0.82106,0.81655,0.00000,5.0095
44,8.4381,2.67384,3.51058,0.83674,0.83208,0.00000,5.0035
45,8.5310,2.67636,3.52188,0.84552,0.84124,0.00000,5.0035
46,8.6385,2.68044,3.53596,0.85552,0.85185,0.00000,5.0099
47,8.7105,2.68021,3.54381,0.86360,0.85894,0.00000,5.0039
48,9.4811,2.70602,3.64569,0.93967,0.93493,0.00000,5.0032
49,9.5689,2.71117,3.65866,0.94749,0.94359,0.00000,5.0070
50,9.6321,2.71304,3.66599,0.95295,0.94982,0.00000,5.0032
51,9.6909,2.71594,3.67523,0.95929,0.95562,0.00000,5.0032
52,9.8445,2.72299,3.69765,0.97467,0.97077,0.00000,5.0109
53,9.8876,2.72075,3.70126,0.98051,0.97501,0.00000,5.0032
54,9.9719,2.72304,3.70943,0.98639,0.98333,0.00000,5.0032
55,10.0156,2.72840,3.72031,0.99191,0.98764,0.00000,5.0053
56,10.1266,2.72974,3.73329,1.00355,0.99859,0.00000,5.0077
57,10.2112,2.73358,3.74509,1.01151,1.00693,0.00000,5.0113
58,10.2510,2.73409,3.74929,1.01520,1.01085,0.00000,5.0056
59,10.3266,2.73627,3.75840,1.02213,1.01831,0.00000,5.0074
60,10.4195,2.73728,3.76994,1.03266,1.02746,0.00000,5.0028
61,10.4930,2.73942,3.77810,1.03869,1.03472,0.00000,5.0028
62,10.5441,2.74045,3.78486,1.04441,1.03975,0.00000,5.0032
63,10.6088,2.74554,3.79542,1.04988,1.04614,0.00000,5.0056
# i_max=10.609 mA  v_die@i_max=2.7455 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
