# ---------------------------------------------------------
# bandgap raw 220.969  ->  rail now 5.0265 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3007,2.24147,2.27128,0.02981,0.02966,0.00000,5.0240
2,0.5543,2.27998,2.33571,0.05573,0.05466,0.00000,5.0251
3,0.8216,2.31032,2.39273,0.08240,0.08102,0.00000,5.0244
4,1.3020,2.36036,2.49135,0.13099,0.12839,0.00000,5.0237
5,1.5391,2.38130,2.53338,0.15208,0.15178,0.00000,5.0240
6,1.7452,2.39717,2.57171,0.17454,0.17209,0.00000,5.0240
7,1.9688,2.41438,2.61029,0.19591,0.19414,0.00000,5.0233
8,2.3330,2.44286,2.67369,0.23083,0.23006,0.00000,5.0226
9,2.5310,2.45584,2.70596,0.25012,0.24958,0.00000,5.0205
10,2.7144,2.47236,2.74187,0.26950,0.26766,0.00000,5.0251
11,2.9261,2.48220,2.77143,0.28923,0.28854,0.00000,5.0254
12,3.2768,2.50495,2.82868,0.32374,0.32312,0.00000,5.0205
13,3.4646,2.51306,2.85608,0.34302,0.34164,0.00000,5.0237
14,3.6252,2.52107,2.88039,0.35932,0.35748,0.00000,5.0166
15,3.7827,2.53600,2.91186,0.37585,0.37302,0.00000,5.0251
16,5.3275,2.60560,3.13324,0.52764,0.52535,0.00000,5.0046
17,5.4641,2.61274,3.15507,0.54233,0.53881,0.00000,5.0084
18,5.6063,2.61990,3.17595,0.55605,0.55283,0.00000,5.0116
19,5.7215,2.62691,3.19486,0.56795,0.56420,0.00000,5.0155
20,5.9844,2.63819,3.23077,0.59257,0.59013,0.00000,5.0134
21,6.0925,2.63792,3.24069,0.60277,0.60078,0.00000,5.0032
22,6.2223,2.65253,3.27009,0.61756,0.61358,0.00000,5.0208
23,6.3405,2.65296,3.28133,0.62837,0.62524,0.00000,5.0134
24,6.5035,2.65619,3.30117,0.64498,0.64131,0.00000,5.0049
25,6.6295,2.66048,3.31566,0.65518,0.65373,0.00000,5.0035
26,6.7301,2.66430,3.33200,0.66771,0.66366,0.00000,5.0035
27,6.8495,2.67624,3.35312,0.67688,0.67542,0.00000,5.0152
28,7.0505,2.67705,3.37573,0.69868,0.69525,0.00000,5.0028
29,7.1644,2.68358,3.39343,0.70985,0.70648,0.00000,5.0084
30,7.2441,2.68635,3.40505,0.71870,0.71434,0.00000,5.0056
31,7.3443,2.68827,3.41677,0.72850,0.72423,0.00000,5.0042
32,6.8913,2.67476,3.35859,0.68383,0.67955,0.00000,5.0088
33,7.0055,2.67714,3.37154,0.69440,0.69081,0.00000,5.0067
34,7.0925,2.67865,3.38239,0.70374,0.69939,0.00000,5.0035
35,7.2273,2.68773,3.40232,0.71459,0.71268,0.00000,5.0123
36,7.4094,2.69152,3.42429,0.73278,0.73064,0.00000,5.0032
37,7.5132,2.69706,3.44230,0.74524,0.74088,0.00000,5.0116
38,7.5988,2.69789,3.45110,0.75321,0.74932,0.00000,5.0035
39,7.7048,2.70991,3.47382,0.76391,0.75977,0.00000,5.0194
40,7.8466,2.70736,3.48409,0.77673,0.77375,0.00000,5.0035
41,7.9300,2.70854,3.49487,0.78633,0.78197,0.00000,5.0039
42,8.0294,2.71576,3.51006,0.79430,0.79178,0.00000,5.0070
43,8.1046,2.71648,3.51881,0.80233,0.79920,0.00000,5.0032
44,8.2695,2.72182,3.54186,0.82004,0.81546,0.00000,5.0032
45,8.3669,2.72377,3.55303,0.82926,0.82506,0.00000,5.0035
46,8.4321,2.73062,3.56662,0.83600,0.83149,0.00000,5.0074
47,8.5136,2.72957,3.57390,0.84433,0.83952,0.00000,5.0028
48,9.2750,2.75813,3.67671,0.91858,0.91461,0.00000,5.0035
49,9.3487,2.75831,3.68592,0.92760,0.92188,0.00000,5.0032
50,9.4207,2.76114,3.69416,0.93302,0.92898,0.00000,5.0032
51,9.4904,2.76290,3.70340,0.94051,0.93585,0.00000,5.0032
52,9.6353,2.76743,3.72108,0.95365,0.95014,0.00000,5.0028
53,9.6824,2.77061,3.72913,0.95852,0.95478,0.00000,5.0032
54,9.7544,2.77278,3.73924,0.96646,0.96188,0.00000,5.0060
55,9.8223,2.77837,3.75153,0.97316,0.96858,0.00000,5.0099
56,9.9061,2.77668,3.75871,0.98203,0.97684,0.00000,5.0035
57,9.9743,2.78023,3.76699,0.98677,0.98356,0.00000,5.0032
58,10.0328,2.78723,3.78231,0.99508,0.98934,0.00000,5.0148
59,10.0881,2.78274,3.78211,0.99937,0.99478,0.00000,5.0032
60,10.2081,2.78664,3.79784,1.01120,1.00662,0.00000,5.0032
61,10.2703,2.78699,3.80554,1.01856,1.01275,0.00000,5.0060
62,10.3304,2.78789,3.81162,1.02372,1.01869,0.00000,5.0028
63,10.3855,2.79197,3.81952,1.02755,1.02411,0.00000,5.0024
# i_max=10.385 mA  v_die@i_max=2.7920 V  rail 5.0024 to 5.0254 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
