# ---------------------------------------------------------
# bandgap raw 220.984  ->  rail now 5.0261 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3485,1.74937,1.78404,0.03467,0.03436,0.00000,5.0123
2,0.6694,1.78153,1.84830,0.06678,0.06601,0.00000,5.0258
3,0.9677,1.80139,1.89827,0.09688,0.09542,0.00000,5.0237
4,1.5528,1.82000,1.97550,0.15549,0.15313,0.00000,5.0063
5,1.8412,1.83770,2.02056,0.18286,0.18156,0.00000,5.0230
6,2.0883,1.84536,2.05297,0.20761,0.20593,0.00000,5.0088
7,2.3846,1.85399,2.09029,0.23630,0.23515,0.00000,5.0198
8,2.8275,1.86534,2.14554,0.28020,0.27882,0.00000,5.0070
9,3.0822,1.87544,2.18251,0.30707,0.30394,0.00000,5.0159
10,3.3259,1.88147,2.21128,0.32980,0.32797,0.00000,5.0134
11,3.5649,1.88591,2.23882,0.35291,0.35153,0.00000,5.0067
12,4.0402,1.89603,2.29611,0.40008,0.39840,0.00000,5.0032
13,4.2595,1.90243,2.32322,0.42080,0.42003,0.00000,5.0035
14,4.4988,1.90751,2.35205,0.44454,0.44362,0.00000,5.0070
15,4.7060,1.90985,2.37558,0.46573,0.46405,0.00000,5.0032
16,6.7571,1.95559,2.62504,0.66945,0.66632,0.00000,5.0028
17,6.9336,1.95933,2.64603,0.68670,0.68372,0.00000,5.0028
18,7.1109,1.96338,2.66725,0.70387,0.70120,0.00000,5.0028
19,7.2822,1.96431,2.68661,0.72230,0.71810,0.00000,5.0024
20,7.6311,1.96949,2.72611,0.75662,0.75250,0.00000,5.0028
21,7.7928,1.97304,2.74492,0.77188,0.76845,0.00000,5.0017
22,7.9647,1.97628,2.76374,0.78746,0.78540,0.00000,5.0028
23,8.1182,1.98103,2.78263,0.80160,0.80054,0.00000,5.0024
24,8.3717,1.98182,2.81086,0.82905,0.82553,0.00000,5.0017
25,8.5161,1.98538,2.82828,0.84290,0.83977,0.00000,5.0024
26,8.6670,1.98759,2.84560,0.85801,0.85466,0.00000,5.0024
27,8.8170,1.98872,2.86267,0.87395,0.86945,0.00000,5.0028
28,9.1022,1.99516,2.89715,0.90199,0.89757,0.00000,5.0021
29,9.2569,1.99805,2.91232,0.91427,0.91282,0.00000,5.0024
30,9.3838,1.99996,2.92858,0.92862,0.92534,0.00000,5.0024
31,9.5185,2.00286,2.94552,0.94267,0.93862,0.00000,5.0024
32,8.8864,1.99242,2.87177,0.87934,0.87629,0.00000,5.0017
33,9.0200,1.99561,2.88950,0.89389,0.88946,0.00000,5.0024
34,9.1725,1.99606,2.90499,0.90893,0.90450,0.00000,5.0024
35,9.3082,1.99937,2.92076,0.92139,0.91788,0.00000,5.0017
36,9.5989,2.00437,2.95367,0.94930,0.94655,0.00000,5.0028
37,9.7135,2.00689,2.96955,0.96265,0.95785,0.00000,5.0028
38,9.8504,2.01024,2.98510,0.97486,0.97135,0.00000,5.0032
39,9.9929,2.01269,2.99947,0.98678,0.98540,0.00000,5.0028
40,10.1957,2.01315,3.02184,1.00869,1.00540,0.00000,5.0028
41,10.3088,2.01736,3.03834,1.02098,1.01655,0.00000,5.0024
42,10.4133,2.02095,3.05254,1.03159,1.02686,0.00000,5.0024
43,10.5549,2.01941,3.06466,1.04525,1.04082,0.00000,5.0028
44,10.7988,2.02385,3.09322,1.06938,1.06487,0.00000,5.0024
45,10.8994,2.02651,3.10642,1.07991,1.07479,0.00000,5.0028
46,11.0349,2.02951,3.12033,1.09082,1.08815,0.00000,5.0021
47,11.1410,2.02891,3.13210,1.10319,1.09861,0.00000,5.0017
48,12.1888,2.04876,3.25574,1.20698,1.20194,0.00000,5.0014
49,12.3090,2.04668,3.26527,1.21859,1.21379,0.00000,5.0021
50,12.4011,2.05148,3.27772,1.22624,1.22288,0.00000,5.0024
51,12.4742,2.04939,3.28503,1.23564,1.23008,0.00000,4.9975
52,12.6793,2.05381,3.30900,1.25519,1.25030,0.00000,5.0007
53,12.7763,2.05531,3.31900,1.26369,1.25988,0.00000,5.0017
54,12.8643,2.05716,3.33037,1.27321,1.26855,0.00000,5.0010
55,12.9605,2.05821,3.33946,1.28125,1.27804,0.00000,5.0017
56,13.0923,2.05950,3.35564,1.29614,1.29103,0.00000,5.0021
57,13.1700,2.06258,3.36494,1.30236,1.29869,0.00000,5.0010
58,13.2567,2.06227,3.37447,1.31220,1.30724,0.00000,5.0010
59,13.3533,2.06293,3.38511,1.32218,1.31676,0.00000,5.0024
60,13.5215,2.06600,3.40409,1.33809,1.33336,0.00000,5.0014
61,13.5892,2.06775,3.41426,1.34652,1.34003,0.00000,5.0021
62,13.6739,2.06804,3.42215,1.35411,1.34838,0.00000,5.0028
63,13.7570,2.06995,3.43065,1.36070,1.35658,0.00000,4.9989
# i_max=13.757 mA  v_die@i_max=2.0699 V  rail 4.9975 to 5.0258 V  sag=28.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
