# ---------------------------------------------------------
# bandgap raw 220.969  ->  rail now 5.0265 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2980,2.23602,2.26580,0.02977,0.02939,0.00000,5.0120
2,0.5526,2.27956,2.33527,0.05571,0.05449,0.00000,5.0233
3,0.8262,2.31006,2.39215,0.08208,0.08147,0.00000,5.0233
4,1.3047,2.36112,2.49184,0.13073,0.12866,0.00000,5.0254
5,1.5380,2.37844,2.53056,0.15212,0.15166,0.00000,5.0198
6,1.7493,2.39881,2.57330,0.17449,0.17250,0.00000,5.0247
7,1.9731,2.41523,2.61148,0.19625,0.19456,0.00000,5.0265
8,2.3337,2.44309,2.67406,0.23097,0.23012,0.00000,5.0240
9,2.5347,2.45703,2.70774,0.25072,0.24995,0.00000,5.0251
10,2.7144,2.46747,2.73667,0.26920,0.26767,0.00000,5.0176
11,2.9241,2.47993,2.76904,0.28911,0.28835,0.00000,5.0247
12,3.2731,2.50103,2.82464,0.32361,0.32276,0.00000,5.0134
13,3.4642,2.51334,2.85655,0.34322,0.34161,0.00000,5.0244
14,3.6257,2.51982,2.88026,0.36044,0.35753,0.00000,5.0173
15,3.7817,2.53268,2.90943,0.37675,0.37292,0.00000,5.0215
16,5.3454,2.61422,3.14425,0.53003,0.52711,0.00000,5.0226
17,5.4677,2.60947,3.15184,0.54237,0.53917,0.00000,5.0060
18,5.6078,2.61932,3.17659,0.55727,0.55298,0.00000,5.0144
19,5.7346,2.62242,3.19051,0.56809,0.56549,0.00000,5.0099
20,5.9871,2.63202,3.22539,0.59337,0.59039,0.00000,5.0070
21,6.1046,2.64012,3.24584,0.60572,0.60198,0.00000,5.0127
22,6.2176,2.64611,3.26320,0.61710,0.61312,0.00000,5.0106
23,6.3529,2.65466,3.28564,0.63098,0.62646,0.00000,5.0215
24,6.5115,2.65410,3.29963,0.64553,0.64210,0.00000,5.0039
25,6.6287,2.65811,3.31452,0.65641,0.65366,0.00000,5.0035
26,6.7604,2.67072,3.34226,0.67154,0.66664,0.00000,5.0212
27,6.8482,2.67174,3.35056,0.67882,0.67530,0.00000,5.0130
28,7.0872,2.68432,3.38686,0.70255,0.69887,0.00000,5.0215
29,7.1860,2.68351,3.39603,0.71252,0.70862,0.00000,5.0144
30,7.2456,2.68501,3.40500,0.71999,0.71449,0.00000,5.0067
31,7.3569,2.68680,3.41807,0.73127,0.72547,0.00000,5.0070
32,6.8924,2.67164,3.35595,0.68431,0.67965,0.00000,5.0067
33,7.0093,2.67326,3.36873,0.69547,0.69119,0.00000,5.0039
34,7.1049,2.67552,3.38140,0.70588,0.70061,0.00000,5.0035
35,7.2460,2.69010,3.40693,0.71683,0.71453,0.00000,5.0212
36,7.4177,2.68781,3.42263,0.73481,0.73146,0.00000,5.0035
37,7.5044,2.69113,3.43679,0.74566,0.74001,0.00000,5.0046
38,7.6171,2.69894,3.45534,0.75640,0.75112,0.00000,5.0106
39,7.6947,2.70055,3.46361,0.76306,0.75878,0.00000,5.0070
40,7.8595,2.70819,3.48703,0.77884,0.77502,0.00000,5.0099
41,7.9348,2.70568,3.49325,0.78757,0.78246,0.00000,5.0035
42,8.0252,2.71098,3.50647,0.79549,0.79137,0.00000,5.0039
43,8.1112,2.71388,3.51854,0.80465,0.79984,0.00000,5.0039
44,8.2791,2.71908,3.54144,0.82236,0.81641,0.00000,5.0053
45,8.3791,2.72267,3.55344,0.83077,0.82626,0.00000,5.0067
46,8.4267,2.72556,3.56316,0.83760,0.83095,0.00000,5.0032
47,8.5217,2.72713,3.57318,0.84605,0.84033,0.00000,5.0035
48,9.2936,2.75301,3.67518,0.92217,0.91644,0.00000,5.0035
49,9.3494,2.75576,3.68526,0.92950,0.92194,0.00000,5.0035
50,9.4339,2.75770,3.69294,0.93524,0.93028,0.00000,5.0032
51,9.4997,2.75915,3.70187,0.94272,0.93676,0.00000,5.0032
52,9.6353,2.76438,3.71978,0.95540,0.95014,0.00000,5.0028
53,9.6984,2.76737,3.72938,0.96201,0.95635,0.00000,5.0042
54,9.7545,2.76782,3.73536,0.96754,0.96189,0.00000,5.0028
55,9.8186,2.77156,3.74565,0.97409,0.96821,0.00000,5.0035
56,9.9208,2.77526,3.76036,0.98509,0.97829,0.00000,5.0063
57,9.9845,2.77640,3.76494,0.98854,0.98457,0.00000,5.0024
58,10.0169,2.77751,3.77276,0.99525,0.98777,0.00000,5.0028
59,10.0888,2.77931,3.78058,1.00127,0.99486,0.00000,5.0032
60,10.2393,2.78424,3.79890,1.01466,1.00970,0.00000,5.0060
61,10.2777,2.78175,3.80203,1.02028,1.01349,0.00000,5.0032
62,10.3396,2.78523,3.81047,1.02524,1.01959,0.00000,5.0035
63,10.3923,2.78790,3.81826,1.03036,1.02478,0.00000,5.0035
# i_max=10.392 mA  v_die@i_max=2.7879 V  rail 5.0024 to 5.0265 V  sag=24.1 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
