# ---------------------------------------------------------
# bandgap raw 220.594  ->  rail now 5.0350 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2860,2.51311,2.54169,0.02858,0.02820,0.00000,5.0244
2,0.4991,2.54592,2.59544,0.04952,0.04921,0.00000,5.0254
3,0.7477,2.56465,2.63861,0.07396,0.07373,0.00000,5.0237
4,1.1936,2.59610,2.71510,0.11900,0.11770,0.00000,5.0258
5,1.3976,2.60704,2.74692,0.13988,0.13781,0.00000,5.0237
6,1.6168,2.61593,2.77705,0.16112,0.15943,0.00000,5.0237
7,1.8104,2.62478,2.80522,0.18044,0.17853,0.00000,5.0215
8,2.1385,2.64382,2.85707,0.21325,0.21087,0.00000,5.0219
9,2.3379,2.65305,2.88520,0.23215,0.23054,0.00000,5.0247
10,2.5245,2.66079,2.91057,0.24979,0.24895,0.00000,5.0183
11,2.6912,2.67015,2.93790,0.26776,0.26538,0.00000,5.0254
12,3.0537,2.68407,2.98781,0.30374,0.30113,0.00000,5.0244
13,3.2276,2.69178,3.01113,0.31935,0.31827,0.00000,5.0226
14,3.3808,2.69622,3.03160,0.33538,0.33338,0.00000,5.0240
15,3.5349,2.70511,3.05707,0.35195,0.34858,0.00000,5.0254
16,5.0177,2.75272,3.25188,0.49915,0.49479,0.00000,5.0148
17,5.1685,2.75920,3.27285,0.51365,0.50966,0.00000,5.0244
18,5.2690,2.76684,3.29016,0.52333,0.51957,0.00000,5.0215
19,5.4149,2.76864,3.30720,0.53856,0.53396,0.00000,5.0251
20,5.6676,2.77823,3.34079,0.56256,0.55888,0.00000,5.0251
21,5.7682,2.78008,3.35341,0.57333,0.56881,0.00000,5.0233
22,5.8755,2.78482,3.36872,0.58390,0.57938,0.00000,5.0226
23,6.0120,2.78872,3.38501,0.59629,0.59284,0.00000,5.0244
24,6.1655,2.79095,3.40376,0.61281,0.60798,0.00000,5.0201
25,6.3031,2.79803,3.42157,0.62354,0.62155,0.00000,5.0240
26,6.4002,2.79633,3.43166,0.63534,0.63112,0.00000,5.0208
27,6.4790,2.79789,3.44176,0.64387,0.63890,0.00000,5.0137
28,6.6953,2.80300,3.46743,0.66444,0.66023,0.00000,5.0148
29,6.8063,2.80834,3.48388,0.67554,0.67117,0.00000,5.0183
30,6.8792,2.81369,3.49802,0.68433,0.67836,0.00000,5.0194
31,6.9712,2.80511,3.49819,0.69308,0.68743,0.00000,5.0032
32,6.5332,2.79428,3.44256,0.64828,0.64423,0.00000,5.0039
33,6.6617,2.80770,3.46783,0.66013,0.65691,0.00000,5.0230
34,6.7470,2.80344,3.47381,0.67037,0.66532,0.00000,5.0116
35,6.8469,2.80846,3.48624,0.67778,0.67517,0.00000,5.0127
36,7.0658,2.81811,3.51916,0.70105,0.69675,0.00000,5.0240
37,7.1463,2.81700,3.52667,0.70967,0.70470,0.00000,5.0166
38,7.2344,2.81596,3.53164,0.71568,0.71338,0.00000,5.0091
39,7.3099,2.81823,3.54288,0.72465,0.72083,0.00000,5.0077
40,7.4537,2.82773,3.56771,0.73999,0.73501,0.00000,5.0155
41,7.5572,2.82900,3.57865,0.74965,0.74521,0.00000,5.0141
42,7.6367,2.82726,3.58521,0.75795,0.75306,0.00000,5.0102
43,7.7139,2.82955,3.59481,0.76525,0.76067,0.00000,5.0084
44,7.8789,2.82948,3.61146,0.78197,0.77694,0.00000,5.0039
45,7.9841,2.83681,3.62879,0.79198,0.78732,0.00000,5.0113
46,8.0341,2.83815,3.63559,0.79744,0.79224,0.00000,5.0070
47,8.1325,2.84265,3.64933,0.80668,0.80194,0.00000,5.0109
48,8.8716,2.85823,3.73795,0.87972,0.87483,0.00000,5.0053
49,8.9228,2.86028,3.74672,0.88644,0.87987,0.00000,5.0035
50,9.0364,2.87113,3.76642,0.89530,0.89108,0.00000,5.0205
51,9.0607,2.86336,3.76241,0.89905,0.89348,0.00000,5.0032
52,9.2009,2.86496,3.77791,0.91295,0.90730,0.00000,5.0032
53,9.2679,2.86856,3.78759,0.91903,0.91391,0.00000,5.0060
54,9.3114,2.87105,3.79520,0.92416,0.91820,0.00000,5.0035
55,9.3929,2.86924,3.80104,0.93180,0.92623,0.00000,5.0032
56,9.4671,2.87112,3.81215,0.94103,0.93355,0.00000,5.0035
57,9.5444,2.87671,3.82361,0.94690,0.94117,0.00000,5.0063
58,9.6058,2.87481,3.82723,0.95241,0.94722,0.00000,5.0032
59,9.6553,2.87810,3.83532,0.95722,0.95211,0.00000,5.0032
60,9.7753,2.88054,3.84921,0.96868,0.96394,0.00000,5.0032
61,9.8155,2.88250,3.85636,0.97386,0.96790,0.00000,5.0035
62,9.8775,2.88115,3.86234,0.98120,0.97402,0.00000,5.0032
63,9.9457,2.88339,3.86986,0.98647,0.98075,0.00000,5.0028
# i_max=9.946 mA  v_die@i_max=2.8834 V  rail 5.0028 to 5.0258 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
