# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2800,2.50155,2.53030,0.02875,0.02761,0.00000,5.0028
2,0.4960,2.53995,2.58909,0.04914,0.04891,0.00000,5.0152
3,0.7452,2.56052,2.63469,0.07417,0.07348,0.00000,5.0219
4,1.1964,2.59437,2.71327,0.11890,0.11798,0.00000,5.0244
5,1.3963,2.60693,2.74576,0.13883,0.13769,0.00000,5.0215
6,1.6168,2.61410,2.77514,0.16105,0.15944,0.00000,5.0212
7,1.8079,2.62586,2.80621,0.18035,0.17828,0.00000,5.0233
8,2.1358,2.64050,2.85333,0.21283,0.21061,0.00000,5.0152
9,2.3332,2.64657,2.87741,0.23084,0.23008,0.00000,5.0106
10,2.5243,2.66375,2.91359,0.24984,0.24892,0.00000,5.0244
11,2.6795,2.66234,2.92878,0.26644,0.26423,0.00000,5.0084
12,3.0317,2.67535,2.97781,0.30247,0.29895,0.00000,5.0063
13,3.2206,2.68579,3.00429,0.31850,0.31759,0.00000,5.0113
14,3.3749,2.69627,3.03022,0.33395,0.33280,0.00000,5.0208
15,3.5298,2.70519,3.05671,0.35152,0.34807,0.00000,5.0247
16,5.0050,2.74928,3.24694,0.49766,0.49354,0.00000,5.0049
17,5.1432,2.75871,3.26848,0.50977,0.50717,0.00000,5.0123
18,5.2578,2.76270,3.28308,0.52038,0.51847,0.00000,5.0106
19,5.3940,2.77015,3.30611,0.53596,0.53190,0.00000,5.0230
20,5.6365,2.76992,3.32734,0.55742,0.55582,0.00000,5.0032
21,5.7615,2.78221,3.35273,0.57052,0.56815,0.00000,5.0194
22,5.8576,2.78127,3.36286,0.58159,0.57761,0.00000,5.0123
23,5.9851,2.78234,3.37414,0.59180,0.59020,0.00000,5.0067
24,6.1421,2.78641,3.39544,0.60903,0.60567,0.00000,5.0032
25,6.2779,2.79673,3.41856,0.62182,0.61907,0.00000,5.0155
26,6.3612,2.79183,3.42239,0.63056,0.62727,0.00000,5.0032
27,6.4491,2.79561,3.43591,0.64030,0.63594,0.00000,5.0035
28,6.6829,2.81194,3.47377,0.66183,0.65900,0.00000,5.0183
29,6.7774,2.80485,3.47569,0.67084,0.66832,0.00000,5.0035
30,6.8424,2.80890,3.48851,0.67962,0.67473,0.00000,5.0035
31,6.9658,2.81940,3.51082,0.69142,0.68690,0.00000,5.0180
32,6.5296,2.80134,3.44751,0.64617,0.64388,0.00000,5.0077
33,6.6290,2.80221,3.45720,0.65499,0.65369,0.00000,5.0032
34,6.7374,2.81028,3.47878,0.66851,0.66437,0.00000,5.0173
35,6.8280,2.80923,3.48338,0.67415,0.67331,0.00000,5.0032
36,7.0220,2.81317,3.50844,0.69527,0.69244,0.00000,5.0035
37,7.1085,2.81530,3.52001,0.70471,0.70097,0.00000,5.0028
38,7.2033,2.81911,3.53279,0.71368,0.71032,0.00000,5.0063
39,7.2985,2.82327,3.54710,0.72383,0.71970,0.00000,5.0095
40,7.4375,2.82796,3.56581,0.73784,0.73341,0.00000,5.0091
41,7.5232,2.82489,3.57141,0.74652,0.74186,0.00000,5.0032
42,7.6177,2.82863,3.58362,0.75499,0.75118,0.00000,5.0032
43,7.6833,2.83240,3.59455,0.76215,0.75765,0.00000,5.0046
44,7.8729,2.83623,3.61556,0.77932,0.77635,0.00000,5.0035
45,7.9451,2.83809,3.62507,0.78698,0.78347,0.00000,5.0032
46,8.0289,2.84330,3.63793,0.79463,0.79173,0.00000,5.0067
47,8.0994,2.84285,3.64459,0.80174,0.79868,0.00000,5.0028
48,8.8418,2.86553,3.74047,0.87494,0.87189,0.00000,5.0028
49,8.9116,2.86410,3.74738,0.88328,0.87878,0.00000,5.0024
50,8.9725,2.86794,3.75707,0.88913,0.88478,0.00000,5.0032
51,9.0284,2.87087,3.76604,0.89517,0.89029,0.00000,5.0028
52,9.1724,2.87156,3.78085,0.90929,0.90449,0.00000,5.0028
53,9.2562,2.88047,3.79613,0.91566,0.91276,0.00000,5.0123
54,9.2943,2.87697,3.79776,0.92078,0.91651,0.00000,5.0039
55,9.3535,2.87507,3.80291,0.92784,0.92235,0.00000,5.0028
56,9.4615,2.87934,3.81616,0.93682,0.93300,0.00000,5.0039
57,9.5074,2.88252,3.82501,0.94249,0.93753,0.00000,5.0032
58,9.5694,2.88245,3.83074,0.94829,0.94364,0.00000,5.0032
59,9.6269,2.88586,3.83883,0.95297,0.94931,0.00000,5.0024
60,9.7297,2.88675,3.85192,0.96517,0.95945,0.00000,5.0028
61,9.8026,2.88830,3.85898,0.97068,0.96663,0.00000,5.0024
62,9.8443,2.88973,3.86543,0.97571,0.97075,0.00000,5.0028
63,9.9008,2.89224,3.87398,0.98174,0.97632,0.00000,5.0028
# i_max=9.901 mA  v_die@i_max=2.8922 V  rail 5.0024 to 5.0247 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
