# ---------------------------------------------------------
# bandgap raw 221.000  ->  rail now 5.0258 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3505,1.75459,1.78937,0.03479,0.03456,0.00000,5.0233
2,0.6663,1.77999,1.84729,0.06731,0.06570,0.00000,5.0180
3,0.9643,1.79801,1.89425,0.09624,0.09509,0.00000,5.0032
4,1.5475,1.82724,1.98258,0.15534,0.15260,0.00000,5.0010
5,1.8289,1.84073,2.02245,0.18172,0.18034,0.00000,5.0024
6,2.0835,1.85012,2.05718,0.20706,0.20546,0.00000,5.0024
7,2.3730,1.85618,2.09110,0.23492,0.23400,0.00000,5.0007
8,2.8193,1.87314,2.15268,0.27954,0.27801,0.00000,5.0003
9,3.0587,1.86972,2.17424,0.30451,0.30162,0.00000,4.9811
10,3.3038,1.88163,2.20878,0.32715,0.32578,0.00000,4.9895
11,3.5504,1.89042,2.24282,0.35240,0.35011,0.00000,5.0024
12,4.0081,1.89733,2.29622,0.39889,0.39524,0.00000,4.9877
13,4.2523,1.90969,2.33023,0.42054,0.41932,0.00000,5.0003
14,4.4648,1.91286,2.35650,0.44363,0.44028,0.00000,4.9965
15,4.6959,1.91876,2.38305,0.46429,0.46307,0.00000,4.9989
16,6.7086,1.95479,2.62111,0.66633,0.66154,0.00000,4.9807
17,6.8740,1.95865,2.64029,0.68164,0.67784,0.00000,4.9793
18,7.0577,1.96006,2.66104,0.70097,0.69596,0.00000,4.9818
19,7.2333,1.96279,2.68170,0.71891,0.71328,0.00000,4.9839
20,7.5788,1.96740,2.71969,0.75228,0.74734,0.00000,4.9807
21,7.7347,1.96993,2.73819,0.76826,0.76272,0.00000,4.9804
22,7.8953,1.97370,2.75719,0.78350,0.77855,0.00000,4.9811
23,8.0762,1.98675,2.78802,0.80127,0.79639,0.00000,5.0003
24,8.3123,1.98183,2.80667,0.82484,0.81967,0.00000,4.9811
25,8.4470,1.98354,2.82136,0.83782,0.83295,0.00000,4.9800
26,8.6175,1.98632,2.84027,0.85395,0.84977,0.00000,4.9811
27,8.7587,1.98602,2.85535,0.86932,0.86370,0.00000,4.9807
28,9.0343,1.99223,2.88987,0.89764,0.89088,0.00000,4.9814
29,9.1771,1.99710,2.90670,0.90959,0.90496,0.00000,4.9790
30,9.3310,2.00243,2.92865,0.92622,0.92013,0.00000,4.9902
31,9.4879,2.00518,2.94657,0.94139,0.93560,0.00000,4.9968
32,8.8267,1.99174,2.86693,0.87519,0.87040,0.00000,4.9804
33,8.9744,1.99384,2.88367,0.88983,0.88496,0.00000,4.9811
34,9.1456,2.00063,2.90766,0.90703,0.90185,0.00000,4.9961
35,9.2411,1.99766,2.91493,0.91728,0.91127,0.00000,4.9828
36,9.5211,2.00276,2.94725,0.94450,0.93887,0.00000,4.9804
37,9.6570,2.00469,2.96267,0.95798,0.95228,0.00000,4.9818
38,9.7766,2.00803,2.97857,0.97054,0.96407,0.00000,4.9842
39,9.9132,2.00882,2.99116,0.98233,0.97754,0.00000,4.9807
40,10.1105,2.01194,3.01532,1.00338,0.99700,0.00000,4.9807
41,10.2464,2.01473,3.03182,1.01709,1.01040,0.00000,4.9839
42,10.3564,2.01794,3.04451,1.02656,1.02124,0.00000,4.9807
43,10.4712,2.01695,3.05741,1.04047,1.03256,0.00000,4.9811
44,10.7126,2.02117,3.08521,1.06404,1.05637,0.00000,4.9797
45,10.8303,2.02400,3.09860,1.07459,1.06798,0.00000,4.9814
46,10.9476,2.02461,3.10932,1.08471,1.07954,0.00000,4.9790
47,11.0623,2.02651,3.12497,1.09846,1.09085,0.00000,4.9842
48,12.1282,2.04296,3.24454,1.20158,1.19596,0.00000,4.9804
49,12.2057,2.04475,3.25610,1.21135,1.20360,0.00000,4.9786
50,12.3232,2.04637,3.26749,1.22112,1.21520,0.00000,4.9807
51,12.3911,2.04758,3.27813,1.23055,1.22188,0.00000,4.9807
52,12.5814,2.04841,3.29750,1.24908,1.24065,0.00000,4.9779
53,12.6819,2.05340,3.31019,1.25679,1.25056,0.00000,4.9790
54,12.7601,2.05246,3.31848,1.26603,1.25828,0.00000,4.9804
55,12.8626,2.05458,3.32973,1.27515,1.26838,0.00000,4.9804
56,12.9750,2.05608,3.34451,1.28843,1.27947,0.00000,4.9779
57,13.0842,2.05955,3.35532,1.29578,1.29023,0.00000,4.9793
58,13.1417,2.05899,3.36295,1.30396,1.29591,0.00000,4.9769
59,13.2300,2.05965,3.37353,1.31387,1.30461,0.00000,4.9779
60,13.4184,2.06252,3.39406,1.33155,1.32319,0.00000,4.9790
61,13.4997,2.06181,3.39939,1.33758,1.33120,0.00000,4.9765
62,13.5701,2.06445,3.41027,1.34582,1.33815,0.00000,4.9772
63,13.6572,2.06518,3.41944,1.35426,1.34674,0.00000,4.9790
# i_max=13.657 mA  v_die@i_max=2.0652 V  rail 4.9765 to 5.0233 V  sag=46.8 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
