# ---------------------------------------------------------
# bandgap raw 221.094  ->  rail now 5.0237 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3496,1.74930,1.78409,0.03478,0.03448,0.00000,5.0032
2,0.6652,1.77964,1.84654,0.06690,0.06560,0.00000,5.0155
3,0.9692,1.79948,1.89628,0.09679,0.09557,0.00000,5.0183
4,1.5544,1.82405,1.97893,0.15488,0.15328,0.00000,5.0063
5,1.8382,1.83876,2.02240,0.18364,0.18126,0.00000,5.0254
6,2.0893,1.84680,2.05527,0.20847,0.20602,0.00000,5.0113
7,2.3818,1.85413,2.09114,0.23701,0.23487,0.00000,5.0152
8,2.8232,1.86343,2.14488,0.28144,0.27839,0.00000,5.0032
9,3.0771,1.87206,2.17893,0.30687,0.30343,0.00000,5.0032
10,3.3176,1.87804,2.20801,0.32998,0.32715,0.00000,5.0028
11,3.5609,1.88343,2.23748,0.35405,0.35114,0.00000,5.0032
12,4.0440,1.89573,2.29611,0.40039,0.39878,0.00000,5.0032
13,4.2585,1.90130,2.32451,0.42321,0.41993,0.00000,5.0032
14,4.4907,1.90748,2.35215,0.44466,0.44283,0.00000,5.0032
15,4.7052,1.90893,2.37650,0.46757,0.46398,0.00000,5.0032
16,6.7688,1.95266,2.62411,0.67144,0.66748,0.00000,5.0017
17,6.9381,1.95646,2.64590,0.68944,0.68417,0.00000,5.0039
18,7.1173,1.95897,2.66676,0.70779,0.70184,0.00000,5.0024
19,7.2858,1.96323,2.68657,0.72334,0.71845,0.00000,5.0028
20,7.6329,1.96858,2.72561,0.75703,0.75268,0.00000,5.0024
21,7.7985,1.96981,2.74492,0.77512,0.76901,0.00000,5.0024
22,7.9709,1.97147,2.76260,0.79113,0.78601,0.00000,5.0028
23,8.1197,1.97525,2.78150,0.80625,0.80068,0.00000,5.0039
24,8.3752,1.97942,2.80981,0.83038,0.82588,0.00000,5.0024
25,8.5192,1.98133,2.82751,0.84618,0.84008,0.00000,5.0024
26,8.6683,1.98168,2.84318,0.86150,0.85478,0.00000,5.0014
27,8.8212,1.98760,2.86227,0.87467,0.86986,0.00000,5.0021
28,9.1104,1.99277,2.89718,0.90441,0.89838,0.00000,5.0028
29,9.2607,1.99339,2.91163,0.91824,0.91320,0.00000,5.0024
30,9.4006,1.99421,2.92708,0.93287,0.92699,0.00000,5.0032
31,9.5346,1.99849,2.94550,0.94701,0.94021,0.00000,5.0028
32,8.9000,1.98782,2.87163,0.88381,0.87763,0.00000,5.0024
33,9.0291,1.98994,2.88794,0.89800,0.89036,0.00000,5.0028
34,9.1878,1.98972,2.90290,0.91319,0.90601,0.00000,5.0028
35,9.3132,1.99514,2.92130,0.92617,0.91838,0.00000,5.0028
36,9.6077,1.99815,2.95076,0.95261,0.94742,0.00000,5.0017
37,9.7152,2.00119,2.96760,0.96641,0.95802,0.00000,5.0021
38,9.8551,2.00361,2.98359,0.97998,0.97181,0.00000,5.0028
39,10.0018,2.00709,2.99771,0.99062,0.98627,0.00000,5.0014
40,10.1977,2.00810,3.01904,1.01094,1.00559,0.00000,5.0007
41,10.3307,2.01023,3.03543,1.02520,1.01871,0.00000,5.0010
42,10.4291,2.01407,3.04935,1.03528,1.02841,0.00000,5.0003
43,10.5712,2.01393,3.06307,1.04915,1.04243,0.00000,5.0024
44,10.8043,2.01945,3.09166,1.07220,1.06541,0.00000,5.0014
45,10.9173,2.01897,3.10362,1.08464,1.07655,0.00000,5.0021
46,11.0450,2.02148,3.11780,1.09632,1.08914,0.00000,5.0024
47,11.1510,2.02324,3.13116,1.10792,1.09960,0.00000,5.0024
48,12.2214,2.03898,3.25367,1.21469,1.20515,0.00000,5.0017
49,12.3207,2.03843,3.26161,1.22318,1.21494,0.00000,4.9993
50,12.4297,2.04370,3.27558,1.23188,1.22569,0.00000,5.0021
51,12.4986,2.04309,3.28503,1.24195,1.23249,0.00000,4.9993
52,12.7138,2.04721,3.30741,1.26019,1.25370,0.00000,5.0021
53,12.7811,2.04699,3.31702,1.27004,1.26034,0.00000,5.0021
54,12.8744,2.04884,3.32793,1.27908,1.26954,0.00000,5.0010
55,12.9718,2.04877,3.33662,1.28785,1.27915,0.00000,5.0007
56,13.1189,2.05544,3.35497,1.29953,1.29365,0.00000,5.0028
57,13.1693,2.05369,3.36223,1.30854,1.29862,0.00000,4.9993
58,13.2711,2.05351,3.37217,1.31866,1.30866,0.00000,5.0003
59,13.3805,2.05437,3.38230,1.32793,1.31945,0.00000,5.0028
60,13.4972,2.05024,3.38819,1.33795,1.33096,0.00000,4.9811
61,13.6150,2.05899,3.41118,1.35219,1.34257,0.00000,5.0010
62,13.7103,2.05949,3.41970,1.36022,1.35197,0.00000,5.0028
63,13.7583,2.05916,3.42616,1.36699,1.35670,0.00000,4.9968
# i_max=13.758 mA  v_die@i_max=2.0592 V  rail 4.9811 to 5.0254 V  sag=44.4 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
