# ---------------------------------------------------------
# bandgap raw 220.953  ->  rail now 5.0269 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3520,1.75236,1.78707,0.03471,0.03471,0.00000,5.0233
2,0.6684,1.78180,1.84878,0.06698,0.06591,0.00000,5.0233
3,0.9709,1.80126,1.89854,0.09728,0.09574,0.00000,5.0244
4,1.5591,1.83053,1.98634,0.15581,0.15374,0.00000,5.0258
5,1.8368,1.83964,2.02306,0.18342,0.18112,0.00000,5.0190
6,2.0914,1.85192,2.06114,0.20922,0.20623,0.00000,5.0247
7,2.3837,1.85997,2.09748,0.23751,0.23506,0.00000,5.0247
8,2.8332,1.87623,2.15829,0.28206,0.27938,0.00000,5.0233
9,3.0831,1.88393,2.19156,0.30763,0.30402,0.00000,5.0240
10,3.3225,1.88943,2.22059,0.33116,0.32763,0.00000,5.0215
11,3.5657,1.89487,2.25024,0.35537,0.35162,0.00000,5.0215
12,4.0275,1.90281,2.30355,0.40074,0.39715,0.00000,5.0077
13,4.2691,1.91482,2.33787,0.42305,0.42098,0.00000,5.0180
14,4.4857,1.92132,2.36718,0.44586,0.44234,0.00000,5.0198
15,4.7095,1.92142,2.38920,0.46777,0.46441,0.00000,5.0130
16,6.7343,1.96413,2.63370,0.66957,0.66407,0.00000,5.0032
17,6.9031,1.96810,2.65492,0.68682,0.68071,0.00000,5.0032
18,7.0884,1.97346,2.67794,0.70448,0.69898,0.00000,5.0067
19,7.2477,1.97478,2.69735,0.72257,0.71470,0.00000,5.0060
20,7.5950,1.98064,2.73707,0.75642,0.74894,0.00000,5.0046
21,7.7490,1.98389,2.75565,0.77177,0.76413,0.00000,5.0035
22,7.9242,1.98535,2.77233,0.78698,0.78141,0.00000,5.0032
23,8.0750,1.98984,2.79123,0.80139,0.79627,0.00000,5.0035
24,8.3262,1.99498,2.82351,0.82853,0.82105,0.00000,5.0028
25,8.4710,1.99931,2.84152,0.84220,0.83533,0.00000,5.0056
26,8.6245,2.00105,2.85847,0.85741,0.85046,0.00000,5.0039
27,8.7729,1.99956,2.87283,0.87326,0.86510,0.00000,5.0028
28,9.0647,2.00829,2.90973,0.90143,0.89387,0.00000,5.0067
29,9.2078,2.01016,2.92410,0.91394,0.90798,0.00000,5.0032
30,9.3193,2.01314,2.94143,0.92829,0.91898,0.00000,5.0032
31,9.4671,2.01420,2.95668,0.94248,0.93355,0.00000,5.0035
32,8.8588,2.00529,2.88443,0.87914,0.87357,0.00000,5.0028
33,8.9942,2.00833,2.90173,0.89340,0.88691,0.00000,5.0032
34,9.1327,2.00818,2.91662,0.90844,0.90058,0.00000,5.0032
35,9.2629,2.01315,2.93313,0.91998,0.91342,0.00000,5.0028
36,9.5523,2.01757,2.96555,0.94799,0.94196,0.00000,5.0032
37,9.6661,2.01902,2.98052,0.96150,0.95318,0.00000,5.0032
38,9.8047,2.02261,2.99586,0.97326,0.96684,0.00000,5.0032
39,9.9348,2.02429,3.01098,0.98669,0.97967,0.00000,5.0032
40,10.1137,2.02804,3.03458,1.00655,0.99731,0.00000,5.0028
41,10.2553,2.02879,3.04907,1.02028,1.01127,0.00000,5.0032
42,10.3730,2.03262,3.06306,1.03044,1.02288,0.00000,5.0028
43,10.4969,2.03346,3.07741,1.04395,1.03510,0.00000,5.0028
44,10.7353,2.03766,3.10436,1.06670,1.05861,0.00000,5.0028
45,10.8506,2.04107,3.11876,1.07769,1.06998,0.00000,5.0035
46,10.9606,2.04207,3.13152,1.08945,1.08082,0.00000,5.0032
47,11.0697,2.04307,3.14351,1.10044,1.09159,0.00000,5.0032
48,12.1295,2.06155,3.26642,1.20487,1.19609,0.00000,5.0028
49,12.2178,2.06216,3.27802,1.21586,1.20479,0.00000,5.0028
50,12.3246,2.06437,3.28932,1.22495,1.21533,0.00000,5.0028
51,12.4235,2.06721,3.29893,1.23172,1.22508,0.00000,5.0021
52,12.6057,2.06895,3.32177,1.25282,1.24305,0.00000,5.0032
53,12.6924,2.07139,3.33177,1.26038,1.25160,0.00000,5.0032
54,12.7767,2.07208,3.34169,1.26960,1.25991,0.00000,5.0028
55,12.8647,2.07347,3.35244,1.27897,1.26859,0.00000,5.0021
56,12.9866,2.07566,3.36818,1.29252,1.28061,0.00000,5.0032
57,13.0845,2.07729,3.37656,1.29927,1.29026,0.00000,5.0021
58,13.1744,2.07843,3.38702,1.30860,1.29913,0.00000,5.0024
59,13.2455,2.07729,3.39533,1.31805,1.30614,0.00000,5.0021
60,13.4248,2.08139,3.41559,1.33420,1.32382,0.00000,5.0032
61,13.5096,2.08392,3.42519,1.34127,1.33218,0.00000,5.0024
62,13.5748,2.08506,3.43436,1.34930,1.33861,0.00000,5.0028
63,13.6606,2.08629,3.44397,1.35768,1.34707,0.00000,5.0024
# i_max=13.661 mA  v_die@i_max=2.0863 V  rail 5.0021 to 5.0258 V  sag=23.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
