# ---------------------------------------------------------
# bandgap raw 221.031  ->  rail now 5.0251 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2850,2.50801,2.53680,0.02879,0.02810,0.00000,5.0159
2,0.4951,2.53650,2.58578,0.04928,0.04882,0.00000,5.0130
3,0.7461,2.55968,2.63402,0.07434,0.07357,0.00000,5.0230
4,1.1913,2.58821,2.70705,0.11885,0.11747,0.00000,5.0148
5,1.3974,2.60245,2.74217,0.13971,0.13780,0.00000,5.0230
6,1.6220,2.60414,2.76492,0.16078,0.15994,0.00000,5.0070
7,1.8137,2.61887,2.79941,0.18054,0.17885,0.00000,5.0198
8,2.1428,2.63693,2.85084,0.21391,0.21131,0.00000,5.0212
9,2.3396,2.64703,2.87973,0.23270,0.23070,0.00000,5.0251
10,2.5271,2.65096,2.90100,0.25004,0.24920,0.00000,5.0173
11,2.6920,2.65813,2.92674,0.26860,0.26546,0.00000,5.0194
12,3.0684,2.67259,2.97647,0.30388,0.30258,0.00000,5.0215
13,3.2285,2.67578,2.99674,0.32096,0.31836,0.00000,5.0152
14,3.3845,2.68867,3.02487,0.33620,0.33374,0.00000,5.0237
15,3.5553,2.69190,3.04463,0.35274,0.35059,0.00000,5.0222
16,5.0500,2.73545,3.23405,0.49860,0.49798,0.00000,5.0035
17,5.1953,2.74286,3.25723,0.51437,0.51231,0.00000,5.0155
18,5.2930,2.74058,3.26581,0.52522,0.52194,0.00000,5.0063
19,5.4487,2.75085,3.29006,0.53921,0.53730,0.00000,5.0152
20,5.6861,2.75069,3.31284,0.56216,0.56070,0.00000,5.0039
21,5.7989,2.75743,3.33293,0.57550,0.57183,0.00000,5.0106
22,5.9103,2.76154,3.34834,0.58680,0.58282,0.00000,5.0130
23,6.0371,2.76186,3.35886,0.59699,0.59531,0.00000,5.0067
24,6.2033,2.76802,3.38386,0.61584,0.61171,0.00000,5.0077
25,6.3159,2.76950,3.39514,0.62564,0.62281,0.00000,5.0035
26,6.4297,2.77523,3.41026,0.63503,0.63404,0.00000,5.0035
27,6.5335,2.77537,3.42194,0.64656,0.64427,0.00000,5.0060
28,6.7411,2.78187,3.45112,0.66925,0.66474,0.00000,5.0060
29,6.8482,2.78931,3.46606,0.67675,0.67530,0.00000,5.0130
30,6.9440,2.79059,3.47885,0.68826,0.68475,0.00000,5.0116
31,7.0562,2.79547,3.49534,0.69987,0.69581,0.00000,5.0176
32,6.5890,2.77801,3.43180,0.65379,0.64974,0.00000,5.0063
33,6.6878,2.78279,3.44557,0.66277,0.65949,0.00000,5.0067
34,6.7908,2.78151,3.45535,0.67385,0.66965,0.00000,5.0049
35,6.8811,2.78577,3.46859,0.68282,0.67855,0.00000,5.0035
36,7.0999,2.79308,3.49764,0.70456,0.70012,0.00000,5.0144
37,7.1877,2.79073,3.50386,0.71313,0.70878,0.00000,5.0035
38,7.2770,2.79328,3.51499,0.72171,0.71759,0.00000,5.0032
39,7.3779,2.79663,3.52844,0.73181,0.72753,0.00000,5.0049
40,7.5196,2.80287,3.54874,0.74586,0.74151,0.00000,5.0060
41,7.6146,2.80267,3.55675,0.75408,0.75087,0.00000,5.0032
42,7.6827,2.80557,3.56759,0.76202,0.75759,0.00000,5.0032
43,7.7800,2.80531,3.57669,0.77138,0.76719,0.00000,5.0035
44,7.9653,2.81206,3.60042,0.78836,0.78545,0.00000,5.0032
45,8.0235,2.81415,3.61001,0.79586,0.79120,0.00000,5.0028
46,8.1284,2.81795,3.62255,0.80460,0.80154,0.00000,5.0074
47,8.1977,2.81850,3.62955,0.81105,0.80838,0.00000,5.0028
48,8.9551,2.83819,3.72630,0.88811,0.88307,0.00000,5.0056
49,9.0160,2.83827,3.73200,0.89372,0.88907,0.00000,5.0028
50,9.0717,2.84209,3.74192,0.89983,0.89456,0.00000,5.0028
51,9.1654,2.83942,3.74787,0.90846,0.90380,0.00000,5.0028
52,9.2821,2.84756,3.76661,0.91905,0.91531,0.00000,5.0032
53,9.3558,2.84430,3.77184,0.92754,0.92258,0.00000,5.0028
54,9.4216,2.84759,3.78078,0.93319,0.92907,0.00000,5.0028
55,9.4719,2.84759,3.78704,0.93945,0.93403,0.00000,5.0028
56,9.5881,2.85133,3.80070,0.94937,0.94548,0.00000,5.0028
57,9.6506,2.85196,3.80650,0.95454,0.95164,0.00000,5.0035
58,9.6994,2.85328,3.81387,0.96058,0.95646,0.00000,5.0032
59,9.7561,2.85510,3.82196,0.96686,0.96205,0.00000,5.0024
60,9.8722,2.85728,3.83597,0.97869,0.97349,0.00000,5.0028
61,9.9488,2.85614,3.84185,0.98571,0.98105,0.00000,5.0028
62,9.9991,2.86255,3.84963,0.98708,0.98601,0.00000,5.0028
63,10.0401,2.86199,3.85731,0.99532,0.99005,0.00000,5.0032
# i_max=10.040 mA  v_die@i_max=2.8620 V  rail 5.0024 to 5.0251 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
