# ---------------------------------------------------------
# bandgap raw 221.031  ->  rail now 5.0251 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3506,1.75278,1.78698,0.03419,0.03457,0.00000,5.0081
2,0.6609,1.77683,1.84338,0.06655,0.06517,0.00000,5.0035
3,0.9692,1.80241,1.89868,0.09626,0.09557,0.00000,5.0233
4,1.5542,1.82338,1.97808,0.15471,0.15326,0.00000,5.0028
5,1.8329,1.83536,2.01694,0.18158,0.18074,0.00000,5.0028
6,2.0855,1.84524,2.05242,0.20718,0.20565,0.00000,5.0035
7,2.3757,1.85152,2.08663,0.23510,0.23427,0.00000,5.0032
8,2.8230,1.86636,2.14610,0.27975,0.27837,0.00000,5.0028
9,3.0765,1.87327,2.17893,0.30566,0.30337,0.00000,5.0021
10,3.3130,1.88063,2.20885,0.32822,0.32669,0.00000,5.0028
11,3.5602,1.88473,2.23779,0.35305,0.35107,0.00000,5.0032
12,4.0283,1.89758,2.29771,0.40013,0.39723,0.00000,5.0028
13,4.2569,1.90473,2.32550,0.42077,0.41978,0.00000,5.0032
14,4.4873,1.91048,2.35458,0.44410,0.44250,0.00000,5.0028
15,4.7041,1.91422,2.37916,0.46494,0.46387,0.00000,5.0028
16,6.7554,1.95807,2.62742,0.66935,0.66615,0.00000,5.0021
17,6.9290,1.96266,2.64769,0.68503,0.68327,0.00000,5.0017
18,7.0973,1.96321,2.66666,0.70345,0.69986,0.00000,5.0014
19,7.2781,1.96521,2.68702,0.72181,0.71769,0.00000,5.0028
20,7.6261,1.97325,2.72886,0.75560,0.75201,0.00000,5.0021
21,7.7793,1.97395,2.74541,0.77146,0.76711,0.00000,5.0000
22,7.9479,1.97820,2.76485,0.78664,0.78374,0.00000,5.0024
23,8.1088,1.98206,2.78380,0.80174,0.79961,0.00000,5.0014
24,8.3630,1.98414,2.81294,0.82880,0.82468,0.00000,5.0007
25,8.5107,1.98866,2.83041,0.84176,0.83924,0.00000,5.0024
26,8.6607,1.98853,2.84638,0.85784,0.85403,0.00000,4.9996
27,8.8163,1.99010,2.86344,0.87334,0.86937,0.00000,5.0028
28,9.0983,1.99699,2.89914,0.90215,0.89719,0.00000,5.0021
29,9.2477,2.00172,2.91555,0.91382,0.91192,0.00000,5.0021
30,9.3767,2.00269,2.93130,0.92861,0.92464,0.00000,5.0028
31,9.5116,2.00317,2.94570,0.94252,0.93794,0.00000,5.0021
32,8.8681,1.99443,2.87342,0.87899,0.87449,0.00000,5.0010
33,9.0155,1.99783,2.89158,0.89375,0.88902,0.00000,5.0021
34,9.1644,1.99793,2.90598,0.90805,0.90370,0.00000,5.0014
35,9.3037,2.00098,2.92186,0.92087,0.91744,0.00000,5.0014
36,9.5727,2.00539,2.95270,0.94732,0.94396,0.00000,4.9975
37,9.7055,2.00878,2.97064,0.96186,0.95706,0.00000,5.0010
38,9.8335,2.01043,2.98370,0.97327,0.96968,0.00000,4.9996
39,9.9620,2.01242,2.99844,0.98602,0.98235,0.00000,4.9993
40,10.1873,2.01507,3.02353,1.00846,1.00457,0.00000,5.0024
41,10.2975,2.01848,3.03903,1.02055,1.01544,0.00000,5.0007
42,10.3991,2.02082,3.05132,1.03049,1.02546,0.00000,4.9989
43,10.5488,2.02254,3.06756,1.04502,1.04021,0.00000,5.0028
44,10.7896,2.02623,3.09531,1.06907,1.06396,0.00000,5.0017
45,10.8918,2.02606,3.10544,1.07938,1.07404,0.00000,5.0000
46,11.0148,2.03157,3.12117,1.08960,1.08617,0.00000,5.0021
47,11.1340,2.02989,3.13254,1.10265,1.09792,0.00000,4.9993
48,12.1361,2.04270,3.24446,1.20176,1.19674,0.00000,4.9814
49,12.2829,2.04941,3.26627,1.21686,1.21121,0.00000,4.9996
50,12.3499,2.04518,3.26719,1.22200,1.21782,0.00000,4.9856
51,12.4345,2.04687,3.27844,1.23157,1.22617,0.00000,4.9849
52,12.6477,2.05175,3.30427,1.25252,1.24719,0.00000,4.9909
53,12.7389,2.05393,3.31278,1.25885,1.25618,0.00000,4.9888
54,12.7912,2.05031,3.31735,1.26704,1.26134,0.00000,4.9811
55,12.8998,2.05511,3.33142,1.27631,1.27205,0.00000,4.9874
56,13.0607,2.05853,3.35178,1.29325,1.28791,0.00000,4.9944
57,13.1289,2.05782,3.35604,1.29822,1.29464,0.00000,4.9853
58,13.1768,2.05589,3.36095,1.30506,1.29936,0.00000,4.9797
59,13.3085,2.05912,3.37733,1.31821,1.31235,0.00000,4.9884
60,13.4671,2.06035,3.39366,1.33331,1.32799,0.00000,4.9842
61,13.5428,2.06248,3.40456,1.34208,1.33545,0.00000,4.9877
62,13.6120,2.06164,3.40947,1.34783,1.34228,0.00000,4.9811
63,13.7228,2.06977,3.42732,1.35755,1.35321,0.00000,4.9926
# i_max=13.723 mA  v_die@i_max=2.0698 V  rail 4.9797 to 5.0233 V  sag=43.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
