# ---------------------------------------------------------
# bandgap raw 220  ->  rail now 5.0568 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1112.5
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3501,1.75469,1.78960,0.03491,0.03452,0.00000,5.0339
2,0.6687,1.78426,1.85151,0.06725,0.06594,0.00000,5.0339
3,0.9694,1.80523,1.90205,0.09682,0.09559,0.00000,5.0339
4,1.5598,1.83050,1.98600,0.15550,0.15381,0.00000,5.0339
5,1.8457,1.84149,2.02487,0.18339,0.18200,0.00000,5.0339
6,2.0965,1.85178,2.06036,0.20858,0.20674,0.00000,5.0339
7,2.3894,1.85731,2.09416,0.23685,0.23562,0.00000,5.0339
8,2.8427,1.87183,2.15430,0.28247,0.28032,0.00000,5.0339
9,3.0936,1.88035,2.18856,0.30821,0.30506,0.00000,5.0339
10,3.3350,1.88796,2.21882,0.33086,0.32887,0.00000,5.0339
11,3.5859,1.89433,2.25047,0.35614,0.35360,0.00000,5.0339
12,4.0594,1.90724,2.30992,0.40268,0.40030,0.00000,5.0339
13,4.2846,1.91238,2.33588,0.42350,0.42250,0.00000,5.0339
14,4.5253,1.91699,2.36423,0.44723,0.44624,0.00000,5.0339
15,4.7340,1.92022,2.38927,0.46905,0.46682,0.00000,5.0339
16,6.7799,1.95584,2.62701,0.67116,0.66856,0.00000,5.0113
17,6.9458,1.95814,2.64758,0.68944,0.68493,0.00000,5.0113
18,7.1304,1.96226,2.66853,0.70626,0.70313,0.00000,5.0113
19,7.3295,1.97253,2.69982,0.72729,0.72276,0.00000,5.0339
20,7.6461,1.97037,2.72863,0.75826,0.75398,0.00000,5.0113
21,7.8112,1.97274,2.74683,0.77409,0.77026,0.00000,5.0113
22,7.9826,1.97458,2.76533,0.79076,0.78716,0.00000,5.0113
23,8.1715,1.98720,2.79698,0.80979,0.80579,0.00000,5.0339
24,8.3866,1.98238,2.81389,0.83151,0.82700,0.00000,5.0113
25,8.5355,1.98352,2.82972,0.84619,0.84168,0.00000,5.0113
26,8.6851,1.98673,2.84799,0.86126,0.85644,0.00000,5.0113
27,8.8363,1.99056,2.86642,0.87586,0.87135,0.00000,5.0113
28,9.1318,1.99515,2.90037,0.90523,0.90049,0.00000,5.0113
29,9.2776,1.99645,2.91551,0.91907,0.91486,0.00000,5.0113
30,9.4156,1.99805,2.93119,0.93314,0.92847,0.00000,5.0113
31,9.5536,2.00187,2.94824,0.94636,0.94208,0.00000,5.0113
32,8.9185,1.99071,2.87391,0.88320,0.87946,0.00000,5.0113
33,9.0442,1.99553,2.89196,0.89643,0.89184,0.00000,5.0113
34,9.2101,1.99461,2.90679,0.91218,0.90821,0.00000,5.0113
35,9.3311,1.99927,2.92438,0.92511,0.92014,0.00000,5.0113
36,9.6226,2.00142,2.95527,0.95386,0.94889,0.00000,5.0113
37,9.7459,2.00409,2.97072,0.96663,0.96105,0.00000,5.0113
38,9.8754,2.00715,2.98617,0.97902,0.97382,0.00000,5.0113
39,10.0158,2.01212,3.00123,0.98911,0.98766,0.00000,5.0113
40,10.2220,2.01143,3.02417,1.01274,1.00800,0.00000,5.0113
41,10.3508,2.01311,3.03916,1.02604,1.02069,0.00000,5.0113
42,10.4617,2.01656,3.05361,1.03705,1.03162,0.00000,5.0113
43,10.5950,2.02038,3.06814,1.04776,1.04478,0.00000,5.0113
44,10.8799,2.03282,3.10953,1.07671,1.07287,0.00000,5.0339
45,10.9323,2.02221,3.10767,1.08546,1.07804,0.00000,5.0113
46,11.0649,2.02573,3.12212,1.09639,1.09111,0.00000,5.0113
47,11.1782,2.02787,3.13482,1.10694,1.10228,0.00000,5.0113
48,12.2413,2.04500,3.25808,1.21308,1.20711,0.00000,5.0113
49,12.3561,2.04362,3.26756,1.22394,1.21843,0.00000,5.0113
50,12.4522,2.04707,3.27964,1.23258,1.22791,0.00000,5.0113
51,12.5297,2.04737,3.29004,1.24267,1.23556,0.00000,5.0113
52,12.7422,2.04959,3.31168,1.26209,1.25651,0.00000,5.0113
53,12.8027,2.05142,3.32155,1.27012,1.26247,0.00000,5.0113
54,12.9027,2.05288,3.33271,1.27983,1.27234,0.00000,5.0113
55,13.0020,2.05418,3.34135,1.28717,1.28213,0.00000,5.0113
56,13.1478,2.05647,3.35794,1.30147,1.29650,0.00000,5.0113
57,13.2083,2.05815,3.36819,1.31004,1.30247,0.00000,5.0113
58,13.3029,2.05662,3.37729,1.32067,1.31179,0.00000,5.0113
59,13.4013,2.05930,3.38624,1.32694,1.32151,0.00000,5.0113
60,13.5750,2.06320,3.40696,1.34376,1.33863,0.00000,5.0113
61,13.6479,2.06473,3.41674,1.35202,1.34582,0.00000,5.0113
62,13.7255,2.06427,3.42462,1.36035,1.35347,0.00000,5.0113
63,13.8038,2.06702,3.43517,1.36815,1.36119,0.00000,5.0113
# i_max=13.804 mA  v_die@i_max=2.0670 V  rail 5.0113 to 5.0339 V  sag=22.7 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
