# ---------------------------------------------------------
# bandgap raw 220.500  ->  rail now 5.0372 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2981,2.23176,2.26161,0.02985,0.02939,0.00000,5.0134
2,0.5558,2.27447,2.33074,0.05627,0.05481,0.00000,5.0254
3,0.8270,2.30188,2.38451,0.08263,0.08155,0.00000,5.0240
4,1.3140,2.35222,2.48310,0.13088,0.12958,0.00000,5.0254
5,1.5407,2.37237,2.52453,0.15216,0.15193,0.00000,5.0212
6,1.7565,2.38609,2.56083,0.17474,0.17321,0.00000,5.0230
7,1.9793,2.40378,2.60018,0.19640,0.19518,0.00000,5.0244
8,2.3383,2.43173,2.66285,0.23112,0.23058,0.00000,5.0222
9,2.5375,2.44664,2.69809,0.25145,0.25022,0.00000,5.0244
10,2.7266,2.45582,2.72576,0.26994,0.26887,0.00000,5.0201
11,2.9301,2.47093,2.76033,0.28940,0.28894,0.00000,5.0230
12,3.2871,2.49402,2.82008,0.32606,0.32414,0.00000,5.0233
13,3.4732,2.49988,2.84299,0.34311,0.34250,0.00000,5.0180
14,3.6403,2.51176,2.87371,0.36196,0.35897,0.00000,5.0226
15,3.8120,2.52195,2.89977,0.37782,0.37590,0.00000,5.0247
16,5.3676,2.60162,3.13376,0.53213,0.52930,0.00000,5.0222
17,5.5134,2.60316,3.14920,0.54605,0.54367,0.00000,5.0205
18,5.6474,2.60942,3.16807,0.55865,0.55689,0.00000,5.0194
19,5.7670,2.61546,3.18682,0.57136,0.56868,0.00000,5.0201
20,6.0049,2.62125,3.21691,0.59566,0.59215,0.00000,5.0070
21,6.1365,2.63486,3.24289,0.60803,0.60512,0.00000,5.0212
22,6.2655,2.63876,3.26028,0.62152,0.61784,0.00000,5.0219
23,6.3888,2.64469,3.27768,0.63299,0.63000,0.00000,5.0254
24,6.5540,2.64674,3.29647,0.64974,0.64629,0.00000,5.0123
25,6.6616,2.65376,3.31456,0.66081,0.65690,0.00000,5.0169
26,6.8041,2.66100,3.33379,0.67279,0.67095,0.00000,5.0237
27,6.8802,2.66145,3.34343,0.68198,0.67846,0.00000,5.0173
28,7.1107,2.67389,3.37906,0.70517,0.70119,0.00000,5.0222
29,7.2113,2.67023,3.38416,0.71394,0.71111,0.00000,5.0109
30,7.3071,2.67578,3.40008,0.72430,0.72055,0.00000,5.0144
31,7.4239,2.68622,3.42174,0.73552,0.73207,0.00000,5.0244
32,6.9424,2.66166,3.34900,0.68735,0.68459,0.00000,5.0116
33,7.0523,2.66513,3.36415,0.69902,0.69542,0.00000,5.0120
34,7.1696,2.67458,3.38525,0.71067,0.70699,0.00000,5.0215
35,7.2432,2.67315,3.39107,0.71792,0.71425,0.00000,5.0088
36,7.4594,2.68572,3.42473,0.73902,0.73557,0.00000,5.0173
37,7.5791,2.69006,3.44027,0.75021,0.74737,0.00000,5.0215
38,7.6477,2.68520,3.44247,0.75727,0.75414,0.00000,5.0056
39,7.7548,2.69696,3.46542,0.76846,0.76471,0.00000,5.0201
40,7.9142,2.70373,3.48807,0.78433,0.78042,0.00000,5.0247
41,8.0045,2.70500,3.49832,0.79331,0.78933,0.00000,5.0208
42,8.0800,2.70528,3.50534,0.80006,0.79677,0.00000,5.0155
43,8.1704,2.71228,3.52172,0.80944,0.80569,0.00000,5.0201
44,8.3426,2.71175,3.53854,0.82679,0.82266,0.00000,5.0123
45,8.4125,2.71331,3.54409,0.83078,0.82956,0.00000,5.0035
46,8.4926,2.71602,3.55699,0.84097,0.83745,0.00000,5.0074
47,8.5717,2.71881,3.56858,0.84976,0.84526,0.00000,5.0056
48,9.3331,2.74339,3.66846,0.92507,0.92034,0.00000,5.0035
49,9.4203,2.74742,3.68025,0.93283,0.92893,0.00000,5.0067
50,9.4814,2.75052,3.68930,0.93878,0.93496,0.00000,5.0070
51,9.5531,2.74892,3.69477,0.94585,0.94203,0.00000,5.0032
52,9.6768,2.75557,3.71346,0.95789,0.95423,0.00000,5.0039
53,9.7692,2.76376,3.73162,0.96786,0.96334,0.00000,5.0169
54,9.8070,2.75816,3.72898,0.97081,0.96707,0.00000,5.0032
55,9.8628,2.76083,3.73814,0.97730,0.97257,0.00000,5.0032
56,10.0003,2.76948,3.75836,0.98888,0.98612,0.00000,5.0148
57,10.0130,2.76732,3.75883,0.99150,0.98738,0.00000,5.0032
58,10.0827,2.76870,3.76699,0.99830,0.99425,0.00000,5.0032
59,10.1453,2.76851,3.77405,1.00554,1.00043,0.00000,5.0035
60,10.2699,2.77202,3.78932,1.01730,1.01272,0.00000,5.0035
61,10.3381,2.77419,3.79761,1.02341,1.01944,0.00000,5.0032
62,10.3885,2.77537,3.80276,1.02739,1.02441,0.00000,5.0028
63,10.4395,2.77755,3.81135,1.03380,1.02944,0.00000,5.0032
# i_max=10.440 mA  v_die@i_max=2.7776 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
