# ---------------------------------------------------------
# bandgap raw 221.031  ->  rail now 5.0251 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2824,2.50871,2.53724,0.02853,0.02785,0.00000,5.0070
2,0.4973,2.54609,2.59513,0.04904,0.04904,0.00000,5.0226
3,0.7442,2.56391,2.63806,0.07415,0.07338,0.00000,5.0201
4,1.1940,2.59902,2.71760,0.11858,0.11774,0.00000,5.0240
5,1.4009,2.61288,2.75218,0.13930,0.13815,0.00000,5.0247
6,1.6176,2.62053,2.78134,0.16081,0.15951,0.00000,5.0237
7,1.8059,2.62898,2.80891,0.17992,0.17808,0.00000,5.0198
8,2.1373,2.64899,2.86151,0.21252,0.21076,0.00000,5.0247
9,2.3379,2.65842,2.88972,0.23130,0.23054,0.00000,5.0247
10,2.5224,2.66268,2.91218,0.24950,0.24874,0.00000,5.0205
11,2.6882,2.67246,2.93907,0.26661,0.26508,0.00000,5.0240
12,3.0384,2.68887,2.99208,0.30322,0.29961,0.00000,5.0233
13,3.2238,2.69369,3.01266,0.31897,0.31790,0.00000,5.0240
14,3.3738,2.69999,3.03360,0.33360,0.33269,0.00000,5.0190
15,3.5228,2.70192,3.05106,0.34914,0.34738,0.00000,5.0120
16,5.0165,2.76185,3.26028,0.49843,0.49468,0.00000,5.0208
17,5.1222,2.75979,3.26856,0.50877,0.50510,0.00000,5.0099
18,5.2580,2.76865,3.28798,0.51933,0.51849,0.00000,5.0123
19,5.3731,2.76668,3.29988,0.53320,0.52984,0.00000,5.0074
20,5.6245,2.77690,3.33436,0.55746,0.55463,0.00000,5.0084
21,5.7446,2.77848,3.34656,0.56808,0.56648,0.00000,5.0070
22,5.8448,2.78107,3.36018,0.57911,0.57636,0.00000,5.0039
23,5.9858,2.79362,3.38702,0.59340,0.59026,0.00000,5.0219
24,6.1397,2.78839,3.39643,0.60804,0.60544,0.00000,5.0032
25,6.2471,2.79463,3.41455,0.61992,0.61603,0.00000,5.0042
26,6.3780,2.80579,3.43832,0.63254,0.62893,0.00000,5.0230
27,6.4410,2.80070,3.43997,0.63927,0.63515,0.00000,5.0039
28,6.6680,2.81171,3.47276,0.66105,0.65753,0.00000,5.0141
29,6.7740,2.81016,3.48005,0.66989,0.66798,0.00000,5.0056
30,6.8628,2.82103,3.50183,0.68080,0.67674,0.00000,5.0222
31,6.9558,2.81852,3.50886,0.69035,0.68591,0.00000,5.0123
32,6.5076,2.80361,3.44869,0.64508,0.64172,0.00000,5.0063
33,6.6221,2.80412,3.45895,0.65483,0.65300,0.00000,5.0032
34,6.7043,2.80673,3.47158,0.66485,0.66111,0.00000,5.0039
35,6.8462,2.81969,3.49602,0.67632,0.67510,0.00000,5.0208
36,7.0195,2.81553,3.50955,0.69403,0.69219,0.00000,5.0028
37,7.0983,2.82121,3.52553,0.70432,0.69997,0.00000,5.0077
38,7.2009,2.81913,3.53234,0.71321,0.71008,0.00000,5.0035
39,7.2796,2.82316,3.54482,0.72166,0.71784,0.00000,5.0028
40,7.4272,2.82832,3.56324,0.73492,0.73240,0.00000,5.0032
41,7.5175,2.82684,3.57250,0.74566,0.74130,0.00000,5.0035
42,7.5911,2.83304,3.58556,0.75252,0.74855,0.00000,5.0024
43,7.6868,2.83712,3.59962,0.76250,0.75799,0.00000,5.0084
44,7.8615,2.83847,3.61568,0.77721,0.77522,0.00000,5.0032
45,7.9353,2.83995,3.62642,0.78647,0.78250,0.00000,5.0028
46,8.0208,2.84616,3.63854,0.79238,0.79093,0.00000,5.0035
47,8.0881,2.84478,3.64587,0.80108,0.79757,0.00000,5.0035
48,8.8432,2.86718,3.74195,0.87477,0.87203,0.00000,5.0032
49,8.8982,2.86924,3.74974,0.88050,0.87745,0.00000,5.0032
50,8.9678,2.86916,3.75776,0.88859,0.88432,0.00000,5.0032
51,9.0189,2.87275,3.76676,0.89401,0.88936,0.00000,5.0032
52,9.1703,2.87506,3.78377,0.90872,0.90429,0.00000,5.0060
53,9.2365,2.87565,3.78951,0.91386,0.91081,0.00000,5.0032
54,9.2738,2.87980,3.79833,0.91853,0.91449,0.00000,5.0028
55,9.3418,2.87825,3.80494,0.92669,0.92119,0.00000,5.0032
56,9.4503,2.88156,3.81673,0.93517,0.93189,0.00000,5.0028
57,9.4974,2.88428,3.82555,0.94127,0.93654,0.00000,5.0032
58,9.5672,2.88573,3.83365,0.94792,0.94342,0.00000,5.0053
59,9.6197,2.88726,3.83990,0.95264,0.94860,0.00000,5.0032
60,9.7305,2.88812,3.85299,0.96487,0.95952,0.00000,5.0028
61,9.7939,2.89191,3.86005,0.96814,0.96577,0.00000,5.0032
62,9.8434,2.89115,3.86631,0.97516,0.97066,0.00000,5.0032
63,9.8938,2.89352,3.87471,0.98120,0.97562,0.00000,5.0032
# i_max=9.894 mA  v_die@i_max=2.8935 V  rail 5.0024 to 5.0247 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
