# ---------------------------------------------------------
# bandgap raw 221.031  ->  rail now 5.0251 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2864,2.50265,2.53135,0.02870,0.02824,0.00000,5.0113
2,0.4971,2.53804,2.58737,0.04933,0.04902,0.00000,5.0194
3,0.7466,2.55556,2.62988,0.07431,0.07362,0.00000,5.0212
4,1.1992,2.58812,2.70729,0.11917,0.11825,0.00000,5.0230
5,1.4008,2.60077,2.74059,0.13982,0.13814,0.00000,5.0212
6,1.6227,2.60855,2.76995,0.16139,0.16001,0.00000,5.0226
7,1.8215,2.62044,2.80136,0.18092,0.17961,0.00000,5.0244
8,2.1418,2.63707,2.85081,0.21373,0.21120,0.00000,5.0244
9,2.3411,2.64111,2.87473,0.23362,0.23086,0.00000,5.0233
10,2.5230,2.64852,2.89854,0.25001,0.24879,0.00000,5.0134
11,2.7033,2.66034,2.92898,0.26864,0.26657,0.00000,5.0247
12,3.0668,2.66855,2.97220,0.30364,0.30242,0.00000,5.0148
13,3.2353,2.68161,3.00287,0.32126,0.31904,0.00000,5.0251
14,3.3860,2.68681,3.02315,0.33634,0.33389,0.00000,5.0212
15,3.5510,2.69342,3.04658,0.35316,0.35017,0.00000,5.0251
16,5.0488,2.73618,3.23466,0.49848,0.49787,0.00000,5.0039
17,5.1865,2.75015,3.26495,0.51481,0.51144,0.00000,5.0230
18,5.3047,2.75252,3.27844,0.52593,0.52309,0.00000,5.0222
19,5.4365,2.74943,3.28728,0.53785,0.53610,0.00000,5.0095
20,5.6854,2.75904,3.32220,0.56316,0.56064,0.00000,5.0152
21,5.8074,2.76821,3.34364,0.57543,0.57267,0.00000,5.0208
22,5.9050,2.76676,3.35211,0.58535,0.58229,0.00000,5.0144
23,6.0147,2.76431,3.36033,0.59601,0.59311,0.00000,5.0035
24,6.1994,2.77306,3.38812,0.61507,0.61132,0.00000,5.0102
25,6.3011,2.77415,3.39955,0.62540,0.62135,0.00000,5.0084
26,6.4099,2.77656,3.41147,0.63491,0.63208,0.00000,5.0032
27,6.5214,2.78577,3.43190,0.64613,0.64307,0.00000,5.0141
28,6.7258,2.78580,3.45170,0.66590,0.66323,0.00000,5.0032
29,6.8331,2.78966,3.46408,0.67442,0.67381,0.00000,5.0035
30,6.9147,2.79107,3.47552,0.68445,0.68186,0.00000,5.0032
31,7.0326,2.79494,3.49064,0.69570,0.69348,0.00000,5.0067
32,6.5691,2.78263,3.43316,0.65053,0.64778,0.00000,5.0035
33,6.6786,2.78556,3.44589,0.66033,0.65857,0.00000,5.0049
34,6.7920,2.79151,3.46356,0.67205,0.66976,0.00000,5.0116
35,6.8636,2.79171,3.47227,0.68056,0.67682,0.00000,5.0077
36,7.0819,2.79435,3.49415,0.69980,0.69835,0.00000,5.0032
37,7.1813,2.80004,3.51109,0.71105,0.70814,0.00000,5.0077
38,7.2676,2.80559,3.52554,0.71995,0.71666,0.00000,5.0123
39,7.3413,2.80160,3.52957,0.72797,0.72392,0.00000,5.0032
40,7.4972,2.80796,3.55130,0.74335,0.73930,0.00000,5.0081
41,7.5844,2.81132,3.56373,0.75241,0.74790,0.00000,5.0063
42,7.6858,2.81454,3.57526,0.76072,0.75789,0.00000,5.0088
43,7.7551,2.81502,3.58380,0.76878,0.76473,0.00000,5.0060
44,7.9369,2.82119,3.60790,0.78671,0.78266,0.00000,5.0088
45,8.0212,2.82079,3.61283,0.79204,0.79097,0.00000,5.0028
46,8.0860,2.82321,3.62431,0.80110,0.79736,0.00000,5.0032
47,8.1805,2.82532,3.63612,0.81081,0.80668,0.00000,5.0070
48,8.9206,2.84389,3.72783,0.88394,0.87966,0.00000,5.0032
49,8.9996,2.84641,3.73615,0.88974,0.88745,0.00000,5.0032
50,9.0592,2.84840,3.74569,0.89730,0.89333,0.00000,5.0032
51,9.1236,2.84934,3.75299,0.90365,0.89968,0.00000,5.0028
52,9.2672,2.85459,3.77148,0.91689,0.91383,0.00000,5.0060
53,9.3147,2.85473,3.77768,0.92295,0.91852,0.00000,5.0032
54,9.3966,2.85517,3.78489,0.92973,0.92660,0.00000,5.0035
55,9.4588,2.85637,3.79238,0.93601,0.93273,0.00000,5.0028
56,9.5385,2.85827,3.80291,0.94464,0.94059,0.00000,5.0028
57,9.6096,2.85893,3.81104,0.95211,0.94761,0.00000,5.0032
58,9.6564,2.86322,3.81963,0.95641,0.95222,0.00000,5.0021
59,9.7134,2.86344,3.82593,0.96249,0.95784,0.00000,5.0032
60,9.8296,2.86667,3.84009,0.97342,0.96930,0.00000,5.0028
61,9.8965,2.87034,3.85135,0.98101,0.97589,0.00000,5.0077
62,9.9580,2.86848,3.85479,0.98631,0.98196,0.00000,5.0032
63,10.0045,2.87237,3.86105,0.98868,0.98654,0.00000,5.0032
# i_max=10.004 mA  v_die@i_max=2.8724 V  rail 5.0021 to 5.0251 V  sag=23.0 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
