# ---------------------------------------------------------
# bandgap raw 221.016  ->  rail now 5.0254 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2965,2.22462,2.25408,0.02946,0.02923,0.00000,5.0113
2,0.5581,2.26893,2.32558,0.05665,0.05504,0.00000,5.0247
3,0.8306,2.29524,2.37791,0.08268,0.08191,0.00000,5.0219
4,1.3184,2.34153,2.47268,0.13116,0.13001,0.00000,5.0176
5,1.5449,2.36448,2.51720,0.15272,0.15234,0.00000,5.0251
6,1.7658,2.37832,2.55405,0.17573,0.17412,0.00000,5.0205
7,1.9878,2.39701,2.59388,0.19686,0.19602,0.00000,5.0222
8,2.3411,2.42191,2.65514,0.23324,0.23086,0.00000,5.0251
9,2.5376,2.43197,2.68480,0.25283,0.25023,0.00000,5.0180
10,2.7362,2.44637,2.71779,0.27142,0.26981,0.00000,5.0237
11,2.9350,2.46106,2.75148,0.29042,0.28942,0.00000,5.0233
12,3.2985,2.47814,2.80647,0.32833,0.32527,0.00000,5.0205
13,3.4786,2.48594,2.83088,0.34494,0.34302,0.00000,5.0155
14,3.6572,2.49190,2.85323,0.36132,0.36064,0.00000,5.0035
15,3.8320,2.50813,2.88838,0.38025,0.37787,0.00000,5.0222
16,5.3779,2.57861,3.11267,0.53406,0.53032,0.00000,5.0032
17,5.5366,2.59489,3.14438,0.54949,0.54596,0.00000,5.0233
18,5.6590,2.59186,3.15387,0.56201,0.55803,0.00000,5.0109
19,5.8087,2.60727,3.18237,0.57510,0.57280,0.00000,5.0254
20,6.0581,2.61259,3.21350,0.60091,0.59739,0.00000,5.0180
21,6.1622,2.61598,3.22785,0.61187,0.60766,0.00000,5.0148
22,6.2830,2.61708,3.23810,0.62101,0.61956,0.00000,5.0032
23,6.4213,2.63106,3.26840,0.63734,0.63320,0.00000,5.0240
24,6.5851,2.63242,3.28576,0.65333,0.64936,0.00000,5.0106
25,6.6928,2.63303,3.29705,0.66402,0.65998,0.00000,5.0063
26,6.8101,2.64087,3.31547,0.67460,0.67154,0.00000,5.0077
27,6.9195,2.64771,3.33317,0.68546,0.68233,0.00000,5.0113
28,7.1320,2.64956,3.35735,0.70779,0.70328,0.00000,5.0035
29,7.2351,2.65706,3.37327,0.71620,0.71345,0.00000,5.0053
30,7.3388,2.65925,3.38706,0.72781,0.72368,0.00000,5.0074
31,7.4308,2.66132,3.39797,0.73665,0.73275,0.00000,5.0035
32,6.9675,2.64272,3.33437,0.69165,0.68707,0.00000,5.0039
33,7.0827,2.64907,3.35085,0.70178,0.69842,0.00000,5.0032
34,7.1992,2.65811,3.37216,0.71405,0.70992,0.00000,5.0144
35,7.2827,2.65560,3.37772,0.72212,0.71815,0.00000,5.0028
36,7.4793,2.66468,3.40642,0.74174,0.73754,0.00000,5.0028
37,7.5913,2.66609,3.41857,0.75247,0.74858,0.00000,5.0032
38,7.6849,2.67396,3.43605,0.76209,0.75781,0.00000,5.0077
39,7.7842,2.67422,3.44601,0.77180,0.76760,0.00000,5.0042
40,7.9360,2.68145,3.46830,0.78685,0.78257,0.00000,5.0077
41,8.0242,2.68376,3.47785,0.79409,0.79127,0.00000,5.0042
42,8.1124,2.68541,3.48873,0.80332,0.79996,0.00000,5.0032
43,8.1993,2.68942,3.50047,0.81105,0.80853,0.00000,5.0028
44,8.3748,2.69526,3.52529,0.83004,0.82584,0.00000,5.0032
45,8.4404,2.69781,3.53524,0.83743,0.83231,0.00000,5.0035
46,8.5317,2.70258,3.54939,0.84681,0.84131,0.00000,5.0067
47,8.6241,2.70327,3.55812,0.85485,0.85042,0.00000,5.0032
48,9.3952,2.72900,3.66019,0.93119,0.92646,0.00000,5.0032
49,9.4687,2.73348,3.67169,0.93821,0.93371,0.00000,5.0056
50,9.5370,2.73484,3.67932,0.94449,0.94044,0.00000,5.0028
51,9.6079,2.73656,3.68827,0.95171,0.94743,0.00000,5.0039
52,9.7357,2.73973,3.70503,0.96531,0.96004,0.00000,5.0035
53,9.8070,2.74593,3.71704,0.97111,0.96707,0.00000,5.0063
54,9.8598,2.74568,3.72337,0.97769,0.97227,0.00000,5.0028
55,9.9325,2.74633,3.73027,0.98394,0.97944,0.00000,5.0032
56,10.0153,2.75114,3.74379,0.99265,0.98761,0.00000,5.0032
57,10.0827,2.75156,3.75062,0.99907,0.99426,0.00000,5.0028
58,10.1454,2.75404,3.75989,1.00585,1.00043,0.00000,5.0032
59,10.2166,2.75602,3.76738,1.01135,1.00746,0.00000,5.0032
60,10.3350,2.75874,3.78276,1.02402,1.01913,0.00000,5.0035
61,10.3947,2.75988,3.78902,1.02914,1.02502,0.00000,5.0028
62,10.4319,2.76377,3.79788,1.03411,1.02869,0.00000,5.0028
63,10.5006,2.76363,3.80459,1.04096,1.03546,0.00000,5.0042
# i_max=10.501 mA  v_die@i_max=2.7636 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
