# ---------------------------------------------------------
# bandgap raw 220.375  ->  rail now 5.0400 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.3488,1.74858,1.78375,0.03516,0.03440,0.00000,5.0208
2,0.6671,1.77682,1.84399,0.06716,0.06578,0.00000,5.0261
3,0.9726,1.79722,1.89390,0.09667,0.09591,0.00000,5.0251
4,1.5630,1.82135,1.97694,0.15559,0.15413,0.00000,5.0233
5,1.8467,1.83308,2.01672,0.18364,0.18210,0.00000,5.0254
6,2.0968,1.84226,2.05132,0.20907,0.20677,0.00000,5.0247
7,2.3885,1.85047,2.08823,0.23776,0.23553,0.00000,5.0233
8,2.8425,1.86388,2.14640,0.28252,0.28030,0.00000,5.0247
9,3.0982,1.86911,2.17715,0.30804,0.30551,0.00000,5.0219
10,3.3377,1.87760,2.20950,0.33190,0.32914,0.00000,5.0247
11,3.5765,1.87832,2.23406,0.35574,0.35268,0.00000,5.0123
12,4.0666,1.89288,2.29465,0.40177,0.40100,0.00000,5.0201
13,4.2754,1.89792,2.32327,0.42535,0.42160,0.00000,5.0190
14,4.5196,1.90296,2.34917,0.44621,0.44568,0.00000,5.0194
15,4.7254,1.90542,2.37560,0.47018,0.46597,0.00000,5.0176
16,6.7890,1.93945,2.61319,0.67374,0.66946,0.00000,5.0035
17,6.9676,1.94155,2.63336,0.69181,0.68708,0.00000,5.0028
18,7.1374,1.94625,2.65503,0.70878,0.70382,0.00000,5.0035
19,7.3402,1.95295,2.67991,0.72696,0.72382,0.00000,5.0127
20,7.6763,1.95617,2.71496,0.75879,0.75696,0.00000,5.0035
21,7.8341,1.95813,2.73508,0.77695,0.77252,0.00000,5.0060
22,8.0134,1.96422,2.75732,0.79311,0.79020,0.00000,5.0141
23,8.1485,1.96198,2.77031,0.80834,0.80353,0.00000,5.0035
24,8.4199,1.96951,2.80094,0.83143,0.83029,0.00000,5.0042
25,8.5728,1.97159,2.82246,0.85087,0.84537,0.00000,5.0095
26,8.7162,1.97001,2.83448,0.86447,0.85951,0.00000,5.0032
27,8.8678,1.97274,2.85170,0.87896,0.87445,0.00000,5.0035
28,9.1698,1.98046,2.88950,0.90904,0.90423,0.00000,5.0074
29,9.2969,1.98054,2.90196,0.92142,0.91676,0.00000,5.0032
30,9.4437,1.98319,2.91794,0.93476,0.93124,0.00000,5.0039
31,9.5865,1.98807,2.93814,0.95007,0.94533,0.00000,5.0102
32,8.9262,1.97536,2.86206,0.88670,0.88021,0.00000,5.0028
33,9.0686,1.97765,2.87779,0.90013,0.89426,0.00000,5.0028
34,9.2272,1.98069,2.89433,0.91363,0.90989,0.00000,5.0032
35,9.3634,1.98123,2.90975,0.92852,0.92333,0.00000,5.0032
36,9.6570,1.98674,2.94298,0.95624,0.95227,0.00000,5.0028
37,9.7885,1.98902,2.95716,0.96814,0.96524,0.00000,5.0032
38,9.9061,1.99016,2.97250,0.98234,0.97684,0.00000,5.0032
39,10.0168,1.99169,2.98701,0.99532,0.98776,0.00000,5.0032
40,10.2499,1.99552,3.01123,1.01571,1.01075,0.00000,5.0028
41,10.3823,1.99743,3.02443,1.02701,1.02380,0.00000,5.0028
42,10.4985,1.99919,3.03949,1.04029,1.03525,0.00000,5.0024
43,10.6068,2.00154,3.05373,1.05219,1.04593,0.00000,5.0032
44,10.8561,2.00407,3.07993,1.07586,1.07052,0.00000,5.0028
45,10.9877,2.00538,3.09444,1.08907,1.08350,0.00000,5.0024
46,11.0992,2.00628,3.10688,1.10059,1.09449,0.00000,5.0028
47,11.2145,2.00889,3.12070,1.11182,1.10586,0.00000,5.0024
48,12.2898,2.02315,3.24207,1.21892,1.21189,0.00000,5.0028
49,12.3967,2.02658,3.25436,1.22778,1.22244,0.00000,5.0032
50,12.4803,2.02597,3.26398,1.23801,1.23068,0.00000,5.0032
51,12.5862,2.02881,3.27604,1.24723,1.24112,0.00000,5.0024
52,12.7746,2.02969,3.29488,1.26519,1.25970,0.00000,5.0010
53,12.8719,2.03216,3.30764,1.27548,1.26930,0.00000,5.0028
54,12.9693,2.03278,3.31718,1.28440,1.27890,0.00000,5.0024
55,13.0399,2.03414,3.32848,1.29434,1.28586,0.00000,5.0028
56,13.1785,2.03521,3.34253,1.30731,1.29953,0.00000,5.0028
57,13.2711,2.03584,3.35290,1.31705,1.30866,0.00000,5.0021
58,13.3745,2.03795,3.36284,1.32489,1.31886,0.00000,5.0032
59,13.4506,2.03882,3.37259,1.33377,1.32637,0.00000,5.0021
60,13.6158,2.04185,3.39131,1.34945,1.34266,0.00000,5.0028
61,13.7095,2.04338,3.40146,1.35808,1.35190,0.00000,5.0028
62,13.7718,2.04462,3.41068,1.36606,1.35804,0.00000,5.0021
63,13.8669,2.04318,3.41830,1.37512,1.36741,0.00000,5.0017
# i_max=13.867 mA  v_die@i_max=2.0432 V  rail 5.0010 to 5.0261 V  sag=25.1 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
