# ---------------------------------------------------------
# bandgap raw 220.969  ->  rail now 5.0265 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2823,2.50234,2.53109,0.02875,0.02784,0.00000,5.0032
2,0.4970,2.54062,2.58993,0.04932,0.04901,0.00000,5.0180
3,0.7480,2.55972,2.63393,0.07422,0.07376,0.00000,5.0194
4,1.1935,2.59271,2.71178,0.11907,0.11769,0.00000,5.0219
5,1.3960,2.60619,2.74569,0.13950,0.13766,0.00000,5.0237
6,1.6189,2.61347,2.77448,0.16101,0.15964,0.00000,5.0201
7,1.8147,2.62449,2.80520,0.18071,0.17894,0.00000,5.0226
8,2.1406,2.64211,2.85534,0.21323,0.21108,0.00000,5.0233
9,2.3358,2.65242,2.88436,0.23195,0.23034,0.00000,5.0237
10,2.5292,2.65874,2.90899,0.25025,0.24941,0.00000,5.0233
11,2.6913,2.66617,2.93416,0.26799,0.26539,0.00000,5.0240
12,3.0558,2.67884,2.98201,0.30317,0.30133,0.00000,5.0159
13,3.2197,2.68192,3.00102,0.31910,0.31750,0.00000,5.0123
14,3.3805,2.69512,3.03069,0.33557,0.33335,0.00000,5.0222
15,3.5248,2.69469,3.04557,0.35087,0.34759,0.00000,5.0116
16,5.0334,2.75420,3.25407,0.49987,0.49635,0.00000,5.0222
17,5.1590,2.75295,3.26573,0.51278,0.50872,0.00000,5.0141
18,5.2691,2.76376,3.28709,0.52334,0.51958,0.00000,5.0201
19,5.4069,2.76077,3.29785,0.53708,0.53318,0.00000,5.0123
20,5.6478,2.76550,3.32648,0.56097,0.55693,0.00000,5.0077
21,5.7670,2.77478,3.34790,0.57312,0.56868,0.00000,5.0194
22,5.8556,2.77274,3.35398,0.58124,0.57742,0.00000,5.0032
23,5.9945,2.77524,3.36987,0.59463,0.59112,0.00000,5.0074
24,6.1587,2.78358,3.39562,0.61205,0.60731,0.00000,5.0106
25,6.2838,2.78443,3.40576,0.62133,0.61965,0.00000,5.0039
26,6.3940,2.78911,3.42321,0.63410,0.63051,0.00000,5.0102
27,6.4907,2.79445,3.43802,0.64357,0.64005,0.00000,5.0095
28,6.6884,2.79836,3.46211,0.66375,0.65955,0.00000,5.0077
29,6.8096,2.80469,3.48032,0.67563,0.67149,0.00000,5.0173
30,6.8803,2.80261,3.48581,0.68320,0.67846,0.00000,5.0063
31,7.0027,2.80980,3.50486,0.69505,0.69054,0.00000,5.0166
32,6.5364,2.79140,3.43963,0.64822,0.64456,0.00000,5.0028
33,6.6380,2.79638,3.45423,0.65786,0.65457,0.00000,5.0035
34,6.7410,2.79684,3.46591,0.66908,0.66473,0.00000,5.0035
35,6.8354,2.80172,3.47821,0.67648,0.67404,0.00000,5.0035
36,7.0490,2.80951,3.50881,0.69930,0.69510,0.00000,5.0113
37,7.1404,2.81029,3.51892,0.70862,0.70412,0.00000,5.0084
38,7.2316,2.81253,3.52762,0.71509,0.71310,0.00000,5.0039
39,7.3242,2.81326,3.53810,0.72484,0.72224,0.00000,5.0042
40,7.4435,2.81916,3.55713,0.73797,0.73400,0.00000,5.0032
41,7.5482,2.82011,3.56795,0.74784,0.74433,0.00000,5.0028
42,7.6353,2.82267,3.58010,0.75743,0.75292,0.00000,5.0067
43,7.7203,2.82868,3.59349,0.76481,0.76130,0.00000,5.0070
44,7.8803,2.82835,3.61024,0.78189,0.77708,0.00000,5.0028
45,7.9796,2.83277,3.62415,0.79138,0.78687,0.00000,5.0074
46,8.0318,2.83389,3.63057,0.79668,0.79202,0.00000,5.0032
47,8.1263,2.83588,3.64149,0.80561,0.80133,0.00000,5.0032
48,8.8695,2.85619,3.73508,0.87890,0.87462,0.00000,5.0032
49,8.9293,2.85782,3.74421,0.88639,0.88052,0.00000,5.0028
50,9.0075,2.86049,3.75230,0.89181,0.88823,0.00000,5.0028
51,9.0663,2.86202,3.76123,0.89922,0.89403,0.00000,5.0028
52,9.2117,2.86382,3.77684,0.91302,0.90837,0.00000,5.0032
53,9.2637,2.86591,3.78391,0.91800,0.91349,0.00000,5.0028
54,9.3148,2.86843,3.79276,0.92433,0.91853,0.00000,5.0028
55,9.3974,2.87005,3.80123,0.93118,0.92668,0.00000,5.0035
56,9.4851,2.87011,3.81078,0.94067,0.93533,0.00000,5.0028
57,9.5477,2.87344,3.82005,0.94661,0.94150,0.00000,5.0032
58,9.6087,2.87402,3.82612,0.95210,0.94752,0.00000,5.0035
59,9.6599,2.87764,3.83479,0.95715,0.95257,0.00000,5.0032
60,9.7884,2.88129,3.85012,0.96882,0.96523,0.00000,5.0063
61,9.8263,2.88105,3.85552,0.97447,0.96897,0.00000,5.0035
62,9.8821,2.88077,3.86128,0.98051,0.97448,0.00000,5.0032
63,9.9511,2.88308,3.86894,0.98586,0.98128,0.00000,5.0028
# i_max=9.951 mA  v_die@i_max=2.8831 V  rail 5.0028 to 5.0240 V  sag=21.2 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
