# ---------------------------------------------------------
# bandgap raw 220.469  ->  rail now 5.0379 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2843,2.51044,2.53916,0.02872,0.02803,0.00000,5.0201
2,0.4966,2.54375,2.59349,0.04974,0.04897,0.00000,5.0240
3,0.7478,2.56373,2.63778,0.07405,0.07374,0.00000,5.0247
4,1.1919,2.59515,2.71399,0.11884,0.11754,0.00000,5.0254
5,1.3979,2.60862,2.74808,0.13946,0.13785,0.00000,5.0251
6,1.6177,2.61467,2.77580,0.16113,0.15952,0.00000,5.0215
7,1.8081,2.62738,2.80760,0.18022,0.17830,0.00000,5.0240
8,2.1376,2.64751,2.85983,0.21232,0.21079,0.00000,5.0237
9,2.3358,2.65489,2.88637,0.23149,0.23034,0.00000,5.0254
10,2.5290,2.66398,2.91390,0.24992,0.24938,0.00000,5.0244
11,2.6891,2.67134,2.93851,0.26717,0.26517,0.00000,5.0244
12,3.0419,2.68534,2.98867,0.30333,0.29996,0.00000,5.0240
13,3.2262,2.69198,3.01080,0.31882,0.31813,0.00000,5.0215
14,3.3776,2.69807,3.03213,0.33406,0.33306,0.00000,5.0226
15,3.5325,2.70753,3.05833,0.35080,0.34834,0.00000,5.0265
16,5.0200,2.76212,3.26051,0.49839,0.49502,0.00000,5.0212
17,5.1362,2.76239,3.27231,0.50992,0.50648,0.00000,5.0169
18,5.2704,2.77207,3.29293,0.52086,0.51971,0.00000,5.0237
19,5.3885,2.77475,3.30956,0.53481,0.53136,0.00000,5.0230
20,5.6423,2.77944,3.33805,0.55861,0.55639,0.00000,5.0155
21,5.7667,2.78839,3.35820,0.56981,0.56866,0.00000,5.0254
22,5.8657,2.79106,3.37224,0.58118,0.57842,0.00000,5.0222
23,5.9874,2.79517,3.38850,0.59333,0.59042,0.00000,5.0226
24,6.1630,2.80262,3.41235,0.60973,0.60773,0.00000,5.0258
25,6.2559,2.79867,3.41985,0.62117,0.61689,0.00000,5.0127
26,6.3528,2.79712,3.42770,0.63058,0.62645,0.00000,5.0070
27,6.4644,2.80993,3.45144,0.64151,0.63745,0.00000,5.0212
28,6.6496,2.80554,3.46523,0.65969,0.65572,0.00000,5.0035
29,6.7821,2.81423,3.48569,0.67146,0.66878,0.00000,5.0141
30,6.8576,2.81746,3.49789,0.68043,0.67622,0.00000,5.0166
31,6.9499,2.81923,3.50923,0.68999,0.68533,0.00000,5.0120
32,6.5296,2.81154,3.45880,0.64726,0.64389,0.00000,5.0212
33,6.6387,2.81172,3.46804,0.65632,0.65464,0.00000,5.0166
34,6.6985,2.80761,3.47274,0.66512,0.66054,0.00000,5.0042
35,6.8334,2.81601,3.49138,0.67537,0.67384,0.00000,5.0130
36,7.0068,2.81641,3.51056,0.69415,0.69094,0.00000,5.0032
37,7.1203,2.82918,3.53545,0.70627,0.70214,0.00000,5.0219
38,7.1857,2.81969,3.53278,0.71308,0.70858,0.00000,5.0032
39,7.3091,2.83421,3.55925,0.72504,0.72075,0.00000,5.0240
40,7.4437,2.83479,3.57111,0.73631,0.73402,0.00000,5.0134
41,7.5039,2.82962,3.57392,0.74431,0.73995,0.00000,5.0032
42,7.6002,2.83405,3.58724,0.75319,0.74945,0.00000,5.0049
43,7.6969,2.84229,3.60534,0.76305,0.75899,0.00000,5.0162
44,7.8783,2.84754,3.62664,0.77910,0.77688,0.00000,5.0166
45,7.9436,2.84557,3.63332,0.78775,0.78332,0.00000,5.0116
46,8.0325,2.85331,3.64669,0.79338,0.79208,0.00000,5.0134
47,8.0892,2.84754,3.64965,0.80211,0.79768,0.00000,5.0081
48,8.8309,2.86945,3.74455,0.87509,0.87081,0.00000,5.0063
49,8.8926,2.87059,3.75084,0.88026,0.87690,0.00000,5.0035
50,8.9725,2.87443,3.76441,0.88998,0.88478,0.00000,5.0102
51,9.0350,2.87899,3.77421,0.89523,0.89095,0.00000,5.0127
52,9.1700,2.87653,3.78545,0.90892,0.90426,0.00000,5.0067
53,9.2163,2.87863,3.79203,0.91340,0.90882,0.00000,5.0032
54,9.2771,2.88115,3.80009,0.91894,0.91482,0.00000,5.0042
55,9.3339,2.88104,3.80772,0.92668,0.92042,0.00000,5.0056
56,9.4370,2.88458,3.81852,0.93394,0.93058,0.00000,5.0032
57,9.5040,2.88435,3.82612,0.94177,0.93719,0.00000,5.0042
58,9.5553,2.88662,3.83360,0.94698,0.94225,0.00000,5.0035
59,9.6134,2.88799,3.84032,0.95233,0.94798,0.00000,5.0035
60,9.7140,2.89181,3.85513,0.96332,0.95790,0.00000,5.0035
61,9.7776,2.89329,3.86105,0.96776,0.96417,0.00000,5.0032
62,9.8279,2.89464,3.86834,0.97371,0.96912,0.00000,5.0035
63,9.8867,2.89548,3.87582,0.98035,0.97493,0.00000,5.0035
# i_max=9.887 mA  v_die@i_max=2.8955 V  rail 5.0032 to 5.0265 V  sag=23.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
