# ---------------------------------------------------------
# bandgap raw 220.547  ->  rail now 5.0361 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2973,2.23659,2.26637,0.02978,0.02932,0.00000,5.0144
2,0.5502,2.27933,2.33481,0.05548,0.05426,0.00000,5.0233
3,0.8249,2.30812,2.39046,0.08234,0.08134,0.00000,5.0251
4,1.2993,2.35820,2.48901,0.13080,0.12812,0.00000,5.0254
5,1.5380,2.37848,2.53068,0.15220,0.15166,0.00000,5.0226
6,1.7466,2.39600,2.57038,0.17438,0.17223,0.00000,5.0237
7,1.9680,2.41395,2.61001,0.19606,0.19407,0.00000,5.0254
8,2.3307,2.44186,2.67261,0.23075,0.22983,0.00000,5.0226
9,2.5337,2.45269,2.70308,0.25039,0.24985,0.00000,5.0230
10,2.7220,2.46689,2.73669,0.26980,0.26842,0.00000,5.0233
11,2.9266,2.47741,2.76670,0.28928,0.28859,0.00000,5.0237
12,3.2781,2.49956,2.82381,0.32425,0.32325,0.00000,5.0201
13,3.4688,2.51048,2.85354,0.34306,0.34206,0.00000,5.0219
14,3.6317,2.51949,2.88029,0.36080,0.35812,0.00000,5.0247
15,3.7869,2.53082,2.90754,0.37672,0.37343,0.00000,5.0222
16,5.3546,2.60775,3.13745,0.52970,0.52802,0.00000,5.0187
17,5.4926,2.60892,3.15208,0.54316,0.54163,0.00000,5.0120
18,5.6206,2.61725,3.17548,0.55823,0.55424,0.00000,5.0205
19,5.7581,2.62482,3.19386,0.56903,0.56781,0.00000,5.0212
20,5.9935,2.62394,3.21809,0.59415,0.59102,0.00000,5.0039
21,6.0972,2.63052,3.23535,0.60483,0.60124,0.00000,5.0032
22,6.2567,2.64744,3.26679,0.61935,0.61698,0.00000,5.0230
23,6.3544,2.64401,3.27414,0.63013,0.62661,0.00000,5.0102
24,6.5542,2.65981,3.30804,0.64823,0.64631,0.00000,5.0240
25,6.6577,2.66243,3.32163,0.65920,0.65652,0.00000,5.0187
26,6.7573,2.66460,3.33537,0.67077,0.66633,0.00000,5.0159
27,6.8688,2.67334,3.35442,0.68109,0.67733,0.00000,5.0244
28,7.0991,2.67916,3.38143,0.70226,0.70004,0.00000,5.0183
29,7.2110,2.68255,3.39638,0.71383,0.71107,0.00000,5.0222
30,7.2966,2.68395,3.40715,0.72319,0.71952,0.00000,5.0180
31,7.4024,2.68980,3.42328,0.73348,0.72995,0.00000,5.0198
32,6.9228,2.67189,3.35745,0.68557,0.68266,0.00000,5.0137
33,7.0501,2.67516,3.37312,0.69796,0.69521,0.00000,5.0166
34,7.1486,2.67909,3.38708,0.70798,0.70492,0.00000,5.0176
35,7.2406,2.67987,3.39592,0.71606,0.71399,0.00000,5.0102
36,7.4437,2.68899,3.42568,0.73670,0.73402,0.00000,5.0134
37,7.5581,2.69535,3.44471,0.74936,0.74530,0.00000,5.0215
38,7.6246,2.69068,3.44620,0.75553,0.75186,0.00000,5.0032
39,7.7324,2.70126,3.46651,0.76525,0.76249,0.00000,5.0166
40,7.8748,2.69919,3.47824,0.77905,0.77653,0.00000,5.0042
41,7.9673,2.70407,3.49263,0.78856,0.78566,0.00000,5.0084
42,8.0318,2.70510,3.50117,0.79607,0.79202,0.00000,5.0032
43,8.1261,2.70896,3.51386,0.80490,0.80131,0.00000,5.0035
44,8.3118,2.71890,3.54341,0.82452,0.81962,0.00000,5.0120
45,8.4015,2.72030,3.55138,0.83107,0.82847,0.00000,5.0081
46,8.4551,2.72034,3.55883,0.83849,0.83376,0.00000,5.0035
47,8.5702,2.73062,3.58070,0.85009,0.84511,0.00000,5.0176
48,9.3228,2.75231,3.67629,0.92399,0.91932,0.00000,5.0106
49,9.3967,2.74954,3.68035,0.93081,0.92661,0.00000,5.0032
50,9.4585,2.75362,3.68984,0.93622,0.93271,0.00000,5.0035
51,9.5294,2.75627,3.69993,0.94367,0.93970,0.00000,5.0046
52,9.6606,2.75958,3.71618,0.95660,0.95263,0.00000,5.0035
53,9.7237,2.76550,3.72902,0.96351,0.95885,0.00000,5.0077
54,9.7924,2.76540,3.73447,0.96907,0.96563,0.00000,5.0056
55,9.8479,2.76680,3.74225,0.97545,0.97110,0.00000,5.0039
56,9.9479,2.76877,3.75386,0.98509,0.98097,0.00000,5.0032
57,10.0062,2.77426,3.76426,0.99000,0.98671,0.00000,5.0056
58,10.0494,2.77274,3.76852,0.99578,0.99097,0.00000,5.0032
59,10.1190,2.77389,3.77745,1.00356,0.99784,0.00000,5.0032
60,10.2484,2.77888,3.79329,1.01441,1.01059,0.00000,5.0028
61,10.3259,2.78363,3.80653,1.02290,1.01824,0.00000,5.0116
62,10.3683,2.78145,3.80707,1.02563,1.02242,0.00000,5.0032
63,10.4148,2.78374,3.81455,1.03082,1.02700,0.00000,5.0032
# i_max=10.415 mA  v_die@i_max=2.7837 V  rail 5.0028 to 5.0254 V  sag=22.6 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
