# ---------------------------------------------------------
# bandgap raw 220.625  ->  rail now 5.0343 V
# ---------------------------------------------------------
# iv_sweep  R_SENSE=98.61  VCC_DMM=5.034  OVERSAMPLE=64  prescaler=/32  adc_off=14.40mV  vbg_cal=1110.7
# rail_tracking=live
level,i_mA,v_die_V,v_anode_V,v_cath_V,v_sense_V,v_gnd_V,vcc_V
1,0.2854,2.49791,2.52658,0.02868,0.02814,0.00000,5.0042
2,0.4967,2.53616,2.58583,0.04967,0.04898,0.00000,5.0251
3,0.7466,2.55370,2.62808,0.07439,0.07362,0.00000,5.0208
4,1.1987,2.58548,2.70491,0.11943,0.11821,0.00000,5.0244
5,1.4049,2.59857,2.73864,0.14007,0.13854,0.00000,5.0251
6,1.6232,2.60739,2.76844,0.16106,0.16006,0.00000,5.0215
7,1.8212,2.62014,2.80096,0.18082,0.17959,0.00000,5.0237
8,2.1485,2.63304,2.84690,0.21385,0.21186,0.00000,5.0198
9,2.3410,2.64154,2.87438,0.23284,0.23084,0.00000,5.0230
10,2.5325,2.65096,2.90123,0.25027,0.24973,0.00000,5.0205
11,2.6981,2.65901,2.92760,0.26859,0.26606,0.00000,5.0237
12,3.0752,2.67417,2.97841,0.30424,0.30324,0.00000,5.0251
13,3.2317,2.67907,2.99975,0.32067,0.31868,0.00000,5.0205
14,3.3877,2.68560,3.02243,0.33683,0.33406,0.00000,5.0251
15,3.5491,2.68866,3.04101,0.35235,0.34998,0.00000,5.0176
16,5.0638,2.74592,3.24603,0.50011,0.49934,0.00000,5.0215
17,5.1972,2.74633,3.26074,0.51441,0.51250,0.00000,5.0198
18,5.2981,2.75378,3.27898,0.52520,0.52244,0.00000,5.0219
19,5.4527,2.75561,3.29499,0.53938,0.53769,0.00000,5.0212
20,5.6936,2.76205,3.32580,0.56375,0.56145,0.00000,5.0219
21,5.7963,2.76515,3.33886,0.57372,0.57158,0.00000,5.0137
22,5.9178,2.76983,3.35653,0.58670,0.58356,0.00000,5.0222
23,6.0265,2.77125,3.36866,0.59741,0.59427,0.00000,5.0155
24,6.2165,2.77676,3.39375,0.61699,0.61301,0.00000,5.0212
25,6.3128,2.77951,3.40615,0.62664,0.62251,0.00000,5.0180
26,6.4371,2.78693,3.42422,0.63729,0.63476,0.00000,5.0230
27,6.5327,2.78917,3.43643,0.64726,0.64419,0.00000,5.0212
28,6.7377,2.79491,3.46261,0.66770,0.66440,0.00000,5.0187
29,6.8368,2.79040,3.46481,0.67441,0.67418,0.00000,5.0046
30,6.9366,2.79988,3.48635,0.68647,0.68402,0.00000,5.0205
31,7.0457,2.80004,3.49726,0.69723,0.69478,0.00000,5.0162
32,6.5861,2.78962,3.44167,0.65205,0.64945,0.00000,5.0155
33,6.6902,2.79443,3.45645,0.66201,0.65972,0.00000,5.0198
34,6.7879,2.78945,3.46087,0.67142,0.66936,0.00000,5.0074
35,6.8486,2.78951,3.46912,0.67962,0.67534,0.00000,5.0035
36,7.0892,2.79858,3.49925,0.70067,0.69906,0.00000,5.0095
37,7.1792,2.79806,3.50821,0.71015,0.70794,0.00000,5.0035
38,7.2473,2.80065,3.51921,0.71855,0.71466,0.00000,5.0035
39,7.3576,2.80538,3.53466,0.72928,0.72553,0.00000,5.0113
40,7.4855,2.80627,3.54847,0.74219,0.73815,0.00000,5.0039
41,7.5903,2.80943,3.56165,0.75222,0.74848,0.00000,5.0035
42,7.6884,2.81752,3.57659,0.75907,0.75815,0.00000,5.0106
43,7.7716,2.82228,3.59292,0.77064,0.76635,0.00000,5.0183
44,7.9317,2.81783,3.60418,0.78635,0.78215,0.00000,5.0035
45,8.0182,2.82253,3.61436,0.79182,0.79068,0.00000,5.0039
46,8.0912,2.82567,3.62751,0.80185,0.79787,0.00000,5.0074
47,8.1880,2.82812,3.63967,0.81155,0.80742,0.00000,5.0127
48,8.9376,2.85045,3.73561,0.88516,0.88134,0.00000,5.0137
49,9.0029,2.84936,3.73905,0.88968,0.88777,0.00000,5.0063
50,9.0567,2.84944,3.74573,0.89629,0.89308,0.00000,5.0035
51,9.1234,2.84962,3.75348,0.90386,0.89966,0.00000,5.0032
52,9.2627,2.85371,3.76947,0.91576,0.91339,0.00000,5.0035
53,9.3169,2.85417,3.77726,0.92309,0.91874,0.00000,5.0035
54,9.3890,2.85573,3.78493,0.92921,0.92585,0.00000,5.0032
55,9.4625,2.86056,3.79664,0.93608,0.93310,0.00000,5.0077
56,9.5540,2.85774,3.80291,0.94517,0.94212,0.00000,5.0028
57,9.6050,2.86023,3.81142,0.95119,0.94715,0.00000,5.0032
58,9.6601,2.86385,3.82009,0.95624,0.95258,0.00000,5.0028
59,9.7117,2.86364,3.82597,0.96233,0.95767,0.00000,5.0035
60,9.8242,2.86690,3.83994,0.97304,0.96876,0.00000,5.0028
61,9.8906,2.86784,3.84864,0.98081,0.97531,0.00000,5.0035
62,9.9549,2.86962,3.85509,0.98547,0.98165,0.00000,5.0032
63,10.0052,2.87176,3.86089,0.98914,0.98662,0.00000,5.0032
# i_max=10.005 mA  v_die@i_max=2.8718 V  rail 5.0028 to 5.0251 V  sag=22.3 mV
# WARNING rail sag over 10 mV. Shorter or thicker USB cable, and make sure VBG_X1024 is set so the sag is divided out.

# sweep done. Move the two F/M jumpers, then type the next channel label (e.g. s1_D1_R_seat1) and press enter.
